rhea_id,smiles_seq,canonical_reaction,has_reaction_smiles,precursor_class,product_skeleton_class
RHEA:31415,CC(C)=CCC/C(C)=C/CC/C(C)=CCOP(=O)([O-])OP(=O)([O-])[O-]>>[H][C@@]12CC[C@]3(C1)[C@H](C)CC[C@]3([H])C(C)(C)C2=C.O=P([O-])([O-])OP(=O)([O-])O,CC(C)=CCCC(C)=CCCC(C)=CCOP(=O)([O-])OP(=O)([O-])[O-]>>C=C1C2CCC3(C2)C(C)CCC3C1(C)C.O=P([O-])([O-])OP(=O)([O-])O,True,C15_FPP_like,C15_polycyclic_hydrocarbon
RHEA:31419,CC(C)=CCC/C(C)=C/CC/C(C)=CCOP(=O)([O-])OP(=O)([O-])[O-]>>O=C([O-])C(=O)[O-].[Na+].[Na+].O=P([O-])([O-])OP(=O)([O-])O,CC(C)=CCCC(C)=CCCC(C)=CCOP(=O)([O-])OP(=O)([O-])[O-]>>O=C([O-])C(=O)[O-].O=P([O-])([O-])OP(=O)([O-])O.[Na+].[Na+],True,C15_FPP_like,C5_acyclic_highly_oxygenated
RHEA:31423,CC(C)=CCC/C(C)=C/CC/C(C)=CCOP(=O)([O-])OP(=O)([O-])[O-]>>[H][C@@]12CC[C@@H](C)[C@@]13CC=C(C)[C@H](C3)C2(C)C.O=P([O-])([O-])OP(=O)([O-])O,CC(C)=CCCC(C)=CCCC(C)=CCOP(=O)([O-])OP(=O)([O-])[O-]>>CC1=CCC23CC1C(C)(C)C2CCC3C.O=P([O-])([O-])OP(=O)([O-])O,True,C15_FPP_like,C15_polycyclic_hydrocarbon
RHEA:31427,CC(C)=CCC/C(C)=C/CC/C(C)=C/COP(=O)([O-])OP(=O)([O-])[O-]>>CC(C)=CCC[C@]1(C)[C@H]2CC=C(C)[C@@H]1C2.O=P([O-])([O-])OP(=O)([O-])O,CC(C)=CCCC(C)=CCCC(C)=CCOP(=O)([O-])OP(=O)([O-])[O-]>>CC(C)=CCCC1(C)C2CC=C(C)C1C2.O=P([O-])([O-])OP(=O)([O-])O,True,C15_FPP_like,C15_polycyclic_hydrocarbon
RHEA:31431,CC(C)=CCC/C(C)=C/CC/C(C)=C/COP(=O)([O-])OP(=O)([O-])[O-]>>C=C1[C@@H]2CC[C@@H](C2)[C@@]1(C)CCC=C(C)C.O=P([O-])([O-])OP(=O)([O-])O,CC(C)=CCCC(C)=CCCC(C)=CCOP(=O)([O-])OP(=O)([O-])[O-]>>C=C1C2CCC(C2)C1(C)CCC=C(C)C.O=P([O-])([O-])OP(=O)([O-])O,True,C15_FPP_like,C15_bicyclic_hydrocarbon
RHEA:31435,CC(C)=CCC/C(C)=C/CC/C(C)=C/COP(=O)([O-])OP(=O)([O-])[O-]>>[H][C@@]12C[C@@]3([H])[C@@]([H])(C1)[C@@]3(C)[C@]2(C)CCC=C(C)C.O=P([O-])([O-])OP(=O)([O-])O,CC(C)=CCCC(C)=CCCC(C)=CCOP(=O)([O-])OP(=O)([O-])[O-]>>CC(C)=CCCC1(C)C2CC3C(C2)C31C.O=P([O-])([O-])OP(=O)([O-])O,True,C15_FPP_like,C15_polycyclic_hydrocarbon
RHEA:31439,CC(C)=CCC/C(C)=C/CC/C(C)=C/COP(=O)([O-])OP(=O)([O-])[O-]>>[H][C@@]12CC(=O)c3cc(C(C)C)c(O)cc3[C@@]1(C)CCCC2(C)C.O=P([O-])([O-])OP(=O)([O-])O,CC(C)=CCCC(C)=CCCC(C)=CCOP(=O)([O-])OP(=O)([O-])[O-]>>CC(C)c1cc2c(cc1O)C1(C)CCCC(C)(C)C1CC2=O.O=P([O-])([O-])OP(=O)([O-])O,True,C15_FPP_like,C20_polycyclic_oxygenated
RHEA:31699,[H][C@@]12CC[C@@H](C)[C@@]13CC(C)(C)C[C@@]3([H])C=C2C.[S]1[Fe][S][Fe+]1.O=O.[H+].[H][C@@]12CC[C@@H](C)[C@@]13CC(C)(C)C[C@@]3([H])C=C2C=O>>[S]1[Fe+][S][Fe+]1.[H]O[H],CC1=CC2CC(C)(C)CC23C(C)CCC13.CC1CCC2C(C=O)=CC3CC(C)(C)CC132.O=O.[H+].[S]1[Fe][S][Fe+]1>>O.[S]1[Fe+][S][Fe+]1,True,C15_FPP_like,unknown
RHEA:31795,,,False,unknown,unknown
RHEA:31807,CC(C)=CCC/C(C)=C/CC/C(C)=C/COP(=O)([O-])OP(=O)([O-])[O-]>>C=C(C)[C@@H]1CC[C@H](C)C2=C(C1)[C@@H](C)CC2.O=P([O-])([O-])OP(=O)([O-])O,CC(C)=CCCC(C)=CCCC(C)=CCOP(=O)([O-])OP(=O)([O-])[O-]>>C=C(C)C1CCC(C)C2=C(C1)C(C)CC2.O=P([O-])([O-])OP(=O)([O-])O,True,C15_FPP_like,C15_bicyclic_hydrocarbon
RHEA:31811,CC(C)=CCC/C(C)=C/CC/C(C)=C/COP(=O)([O-])OP(=O)([O-])[O-]>>[H][C@@]12C(C)(C)[C@]1([H])CCC(C)=C1CC[C@@H](C)[C@]12[H].O=P([O-])([O-])OP(=O)([O-])O,CC(C)=CCCC(C)=CCCC(C)=CCOP(=O)([O-])OP(=O)([O-])[O-]>>CC1=C2CCC(C)C2C2C(CC1)C2(C)C.O=P([O-])([O-])OP(=O)([O-])O,True,C15_FPP_like,C15_polycyclic_hydrocarbon
RHEA:31815,CC(C)=CCC/C(C)=C/CC/C(C)=C/COP(=O)([O-])OP(=O)([O-])[O-]>>[H][C@@]12CC(C)(C)[C@@]1([H])CC/C(C)=C/CCC2=C.O=P([O-])([O-])OP(=O)([O-])O,CC(C)=CCCC(C)=CCCC(C)=CCOP(=O)([O-])OP(=O)([O-])[O-]>>C=C1CCC=C(C)CCC2C1CC2(C)C.O=P([O-])([O-])OP(=O)([O-])O,True,C15_FPP_like,C15_bicyclic_hydrocarbon
RHEA:31819,CC(C)=CCC/C(C)=C/CC/C(C)=C/COP(=O)([O-])OP(=O)([O-])[O-]>>Cc1ccc(C)n1C.O=P([O-])([O-])OP(=O)([O-])O,CC(C)=CCCC(C)=CCCC(C)=CCOP(=O)([O-])OP(=O)([O-])[O-]>>Cc1ccc(C)n1C.O=P([O-])([O-])OP(=O)([O-])O,True,C15_FPP_like,C10_mono_hydrocarbon
RHEA:31823,CC(C)=CCC/C(C)=C/CC/C(C)=C/COP(=O)([O-])OP(=O)([O-])[O-].[H]O[H]>>[H][C@]12[C@H](C(C)C)CC[C@@H](C)[C@]13CC[C@](C)(O)[C@]23[H].O=P([O-])([O-])OP(=O)([O-])O,CC(C)=CCCC(C)=CCCC(C)=CCOP(=O)([O-])OP(=O)([O-])[O-].O>>CC(C)C1CCC(C)C23CCC(C)(O)C2C13.O=P([O-])([O-])OP(=O)([O-])O,True,C15_FPP_like,C15_polycyclic_oxygenated
RHEA:31827,CC(C)=CCC/C(C)=C/CC/C(C)=C/COP(=O)([O-])OP(=O)([O-])[O-]>>C[C@@H]1C[C@@H]2C[C@@H](O)CC(O)=C2C(=O)O1.O=P([O-])([O-])OP(=O)([O-])O,CC(C)=CCCC(C)=CCCC(C)=CCOP(=O)([O-])OP(=O)([O-])[O-]>>CC1CC2CC(O)CC(O)=C2C(=O)O1.O=P([O-])([O-])OP(=O)([O-])O,True,C15_FPP_like,C10_bicyclic_highly_oxygenated
RHEA:31831,CC(C)=CCC/C(C)=C/CC/C(C)=C/COP(=O)([O-])OP(=O)([O-])[O-]>>CCc1ncc(C)n1.O=P([O-])([O-])OP(=O)([O-])O,CC(C)=CCC/C(C)=C/CC/C(C)=C/COP(=O)([O-])OP(=O)([O-])[O-]>>CCc1ncc(C)n1.O=P([O-])([O-])OP(=O)([O-])O,True,C15_FPP_like,unknown
RHEA:31847,CC(C)=CCC/C(C)=C/CC/C(C)=C/CC/C=C(C)CC/C=C(C)CC[C@@H]1OC1(C)C>>[H][C@]12CC[C@]3(C)[C@@H](C)C(=O)CC[C@@]3([H])[C@]1(C)CC[C@@]1(C)C[C@](C)(CCC=C(C)C)CC[C@@]12C,CC(C)=CCCC(C)=CCCC(C)=CCCC=C(C)CCC=C(C)CCC1OC1(C)C>>CC(C)=CCCC1(C)CCC2(C)C3CCC4(C)C(C)C(=O)CCC4C3(C)CCC2(C)C1,True,C30_long_prenyl_like,C_long_polycyclic_oxygenated
RHEA:31851,CC(C)=CCC/C(C)=C/CC/C(C)=C/CC/C=C(C)CC/C=C(C)CC[C@@H]1OC1(C)C>>[H][C@@]12CC[C@]3([H])C(=CC[C@@]4(C)[C@@]3(C)CC[C@]4([H])[C@H](C)CCC=C(C)C)[C@@]1(C)CC[C@H](O)C2(C)C,CC(C)=CCCC(C)=CCCC(C)=CCCC=C(C)CCC=C(C)CCC1OC1(C)C>>CC(C)=CCCC(C)C1CCC2(C)C3CCC4C(C)(CCC(O)C4(C)C)C3=CCC12C,True,C30_long_prenyl_like,C_long_polycyclic_oxygenated
RHEA:31855,CC(C)=CCC/C(C)=C/CC/C(C)=C/CC/C=C(C)CC/C=C(C)CC[C@@H]1OC1(C)C>>NC(=O)c1ncccc1O,CC(C)=CCCC(C)=CCCC(C)=CCCC=C(C)CCC=C(C)CCC1OC1(C)C>>NC(=O)c1ncccc1O,True,C30_long_prenyl_like,C5_mono_oxygenated
RHEA:31859,CC(C)=CCC/C(C)=C/CC/C(C)=C/CC/C=C(C)CC/C=C(C)CC[C@@H]1OC1(C)C>>[H][C@@]12CC(C)(C)CC[C@]1(C)CC[C@]1(C)[C@@]3([H])CC=C4C(C)(C)[C@@H](O)CC[C@@]4([H])[C@]3(C)CC[C@@]21C,CC(C)=CCCC(C)=CCCC(C)=CCCC=C(C)CCC=C(C)CCC1OC1(C)C>>CC1(C)CCC2(C)CCC3(C)C4CC=C5C(CCC(O)C5(C)C)C4(C)CCC3(C)C2C1,True,C30_long_prenyl_like,C_long_polycyclic_oxygenated
RHEA:31863,CC(C)=CCC/C(C)=C/CC/C(C)=C/CC/C=C(C)CC/C=C(C)CC[C@@H]1OC1(C)C>>CCN[C@@H]1C[C@H](N)[C@@H](O[C@H]2O[C@H](CN)CC[C@H]2N)[C@H](O)[C@H]1O[C@H]1OC[C@](C)(O)[C@H](NC)[C@H]1O,CC(C)=CCCC(C)=CCCC(C)=CCCC=C(C)CCC=C(C)CCC1OC1(C)C>>CCNC1CC(N)C(OC2OC(CN)CCC2N)C(O)C1OC1OCC(C)(O)C(NC)C1O,True,C30_long_prenyl_like,C20_polycyclic_highly_oxygenated
RHEA:31867,CC(C)=CCC/C(C)=C/CC/C(C)=C/CC/C=C(C)CC/C=C(C)CC[C@@H]1OC1(C)C>>[H][C@]12CC[C@@]3([H])C(C)(C)[C@@H]4CC[C@]3(O4)[C@]1(C)CC[C@@]1(C)C[C@](C)(CCC=C(C)C)CC[C@@]12C,CC(C)=CCCC(C)=CCCC(C)=CCCC=C(C)CCC=C(C)CCC1OC1(C)C>>CC(C)=CCCC1(C)CCC2(C)C3CCC4C(C)(C)C5CCC4(O5)C3(C)CCC2(C)C1,True,C30_long_prenyl_like,C_long_polycyclic_oxygenated
RHEA:31871,CC(C)=CCC/C(C)=C/CC/C(C)=C/CC/C=C(C)CC/C=C(C)CC[C@@H]1OC1(C)C>>[H][C@]1(CCC2=C(C)CC[C@@]3(C)CC[C@@H](C)[C@H](C)[C@@]23[H])C(C)=CC[C@@]2([H])C(C)(C)[C@@H](O)CC[C@]12C,CC(C)=CCCC(C)=CCCC(C)=CCCC=C(C)CCC=C(C)CCC1OC1(C)C>>CC1=CCC2C(C)(C)C(O)CCC2(C)C1CCC1=C(C)CCC2(C)CCC(C)C(C)C12,True,C30_long_prenyl_like,C_long_polycyclic_oxygenated
RHEA:31875,CC(C)=CCC/C(C)=C/CC/C(C)=C/CC/C=C(C)CC/C=C(C)CC[C@@H]1OC1(C)C>>CC(C)=CCC/C(C)=C/CC/C(C)=C/CC[C@]1(C)[C@H](C)CCC(=C(C)C)[C@H]1CCC=O,CC(C)=CCCC(C)=CCCC(C)=CCCC=C(C)CCC=C(C)CCC1OC1(C)C>>CC(C)=CCCC(C)=CCCC(C)=CCCC1(C)C(C)CCC(=C(C)C)C1CCC=O,True,C30_long_prenyl_like,C_long_mono_oxygenated
RHEA:31879,CC(C)=CCC/C(C)=C/CC/C(C)=C/CC/C=C(C)CC/C=C(C)CC[C@@H]1OC1(C)C>>[H][C@@]12CC(C)(C)CC[C@]1(C)CCC(C)=C2CC[C@@]1([H])C(C)=CC[C@@]2([H])C(C)(C)[C@@H](O)CC[C@]12C,CC(C)=CCCC(C)=CCCC(C)=CCCC=C(C)CCC=C(C)CCC1OC1(C)C>>CC1=CCC2C(C)(C)C(O)CCC2(C)C1CCC1=C(C)CCC2(C)CCC(C)(C)CC12,True,C30_long_prenyl_like,C_long_polycyclic_oxygenated
RHEA:31883,CC(C)=CCC/C(C)=C/CC/C(C)=C/CC/C=C(C)CC/C=C(C)CC[C@@H]1OC1(C)C>>[H][C@]12CCC3=C4CC(C)(C)CC[C@]4(C)CC[C@@]3(C)[C@]1(C)CC[C@@]1([H])C(C)(C)[C@@H](O)CC[C@]21C,CC(C)=CCCC(C)=CCCC(C)=CCCC=C(C)CCC=C(C)CCC1OC1(C)C>>CC1(C)CCC2(C)CCC3(C)C(=C2C1)CCC1C2(C)CCC(O)C(C)(C)C2CCC13C,True,C30_long_prenyl_like,C_long_polycyclic_oxygenated
RHEA:31887,CC(C)=CCC/C(C)=C/CC/C(C)=C/CC/C=C(C)CC/C=C(C)CC[C@@H]1OC1(C)C>>[H][C@]12CC[C@@]3(C)[C@]([H])([C@@H](C)CCC=C(C)C)CC[C@]3(C)C1=CC[C@@]1([H])C(C)(C)[C@@H](O)CC[C@]21C,CC(C)=CCCC(C)=CCCC(C)=CCCC=C(C)CCC=C(C)CCC1OC1(C)C>>CC(C)=CCCC(C)C1CCC2(C)C3=CCC4C(C)(C)C(O)CCC4(C)C3CCC12C,True,C30_long_prenyl_like,C_long_polycyclic_oxygenated
RHEA:31895,CC(C)=CCC/C(C)=C/CC/C(C)=C/COP(=O)([O-])OP(=O)([O-])[O-]>>C/C1=CCC/C(C)=C/CC(C)(C)/C=C/C1.O=P([O-])([O-])OP(=O)([O-])O,CC(C)=CCCC(C)=CCCC(C)=CCOP(=O)([O-])OP(=O)([O-])[O-]>>CC1=CCCC(C)=CCC(C)(C)C=CC1.O=P([O-])([O-])OP(=O)([O-])O,True,C15_FPP_like,C15_mono_hydrocarbon
RHEA:31987,CC(C)=CCC/C(C)=C/CC/C(C)=C/CC/C=C(C)CC/C=C(C)CC[C@@H]1OC1(C)C>>[H][C@]12CC=C3C(C)(C)[C@@H](O)CC[C@@]3([H])[C@]1(C)CC[C@@]1(C)C[C@](C)(CCC=C(C)C)CC[C@@]12C,CC(C)=CCCC(C)=CCCC(C)=CCCC=C(C)CCC=C(C)CCC1OC1(C)C>>CC(C)=CCCC1(C)CCC2(C)C3CC=C4C(CCC(O)C4(C)C)C3(C)CCC2(C)C1,True,C30_long_prenyl_like,C_long_polycyclic_oxygenated
RHEA:31991,CC(C)=CCC/C(C)=C/CC/C(C)=C/COP(=O)([O-])OP(=O)([O-])[O-]>>CC(C)=CCC[C@H](C)[C@@]12CC=C(C)[C@@H]1C2.O=P([O-])([O-])OP(=O)([O-])O,CC(C)=CCCC(C)=CCCC(C)=CCOP(=O)([O-])OP(=O)([O-])[O-]>>CC(C)=CCCC(C)C12CC=C(C)C1C2.O=P([O-])([O-])OP(=O)([O-])O,True,C15_FPP_like,C15_bicyclic_hydrocarbon
RHEA:31995,CC(C)=CCC/C(C)=C/CC/C(C)=C/COP(=O)([O-])OP(=O)([O-])[O-]>>CC(C)=CCC[C@@H](C)[C@@]12CC=C(C)[C@@H]1C2.O=P([O-])([O-])OP(=O)([O-])O,CC(C)=CCCC(C)=CCCC(C)=CCOP(=O)([O-])OP(=O)([O-])[O-]>>CC(C)=CCCC(C)C12CC=C(C)C1C2.O=P([O-])([O-])OP(=O)([O-])O,True,C15_FPP_like,C15_bicyclic_hydrocarbon
RHEA:31999,CC(C)=CCC/C(C)=C/CC/C(C)=C/COP(=O)([O-])OP(=O)([O-])[O-]>>C/C1=C[C@H]2[C@@H](CC/C(C)=C/CC1)C2(C)C.O=P([O-])([O-])OP(=O)([O-])O,CC(C)=CCCC(C)=CCCC(C)=CCOP(=O)([O-])OP(=O)([O-])[O-]>>CC1=CC2C(CCC(C)=CCC1)C2(C)C.O=P([O-])([O-])OP(=O)([O-])O,True,C15_FPP_like,C15_bicyclic_hydrocarbon
RHEA:32003,[H][C@@]12CCC(=C)[C@H](CC/C(C)=C/COP(=O)([O-])OP(=O)([O-])[O-])[C@@]1(C)CCCC2(C)C.[H][C@]12CC[C@](C)(C=C)C=C1CC[C@@]1([H])C(C)(C)CCC[C@]21C>>O=P([O-])([O-])OP(=O)([O-])O,C=C1CCC2C(C)(C)CCCC2(C)C1CCC(C)=CCOP(=O)([O-])OP(=O)([O-])[O-].C=CC1(C)C=C2CCC3C(C)(C)CCCC3(C)C2CC1>>O=P([O-])([O-])OP(=O)([O-])O,True,C20_GGPP_like,unknown
RHEA:32011,CC(C)=CCC/C(C)=C/CC/C(C)=C/COP(=O)([O-])OP(=O)([O-])[O-].[H]O[H]>>[H][C@@]12CCC(C)=C[C@]1([H])[C@@H](C(C)C)CC[C@@]2(C)O.O=P([O-])([O-])OP(=O)([O-])O,CC(C)=CCCC(C)=CCCC(C)=CCOP(=O)([O-])OP(=O)([O-])[O-].O>>CC1=CC2C(C(C)C)CCC(C)(O)C2CC1.O=P([O-])([O-])OP(=O)([O-])O,True,C15_FPP_like,C15_bicyclic_oxygenated
RHEA:32015,CC(C)=CCC/C(C)=C/CC/C(C)=C/COP(=O)([O-])OP(=O)([O-])[O-]>>[H][C@]12C=C(C)CCC1=C(C)CC[C@@H]2C(C)C.O=P([O-])([O-])OP(=O)([O-])O,CC(C)=CCCC(C)=CCCC(C)=CCOP(=O)([O-])OP(=O)([O-])[O-]>>CC1=CC2C(=C(C)CCC2C(C)C)CC1.O=P([O-])([O-])OP(=O)([O-])O,True,C15_FPP_like,C15_bicyclic_hydrocarbon
RHEA:32019,CC(C)=CCC/C(C)=C/CC/C(C)=C/COP(=O)([O-])OP(=O)([O-])[O-]>>[H][C@]12C(=C)CC[C@]13[C@H](C)CC[C@@H](C(C)C)[C@]23[H].O=P([O-])([O-])OP(=O)([O-])O,CC(C)=CCCC(C)=CCCC(C)=CCOP(=O)([O-])OP(=O)([O-])[O-]>>C=C1CCC23C(C)CCC(C(C)C)C2C13.O=P([O-])([O-])OP(=O)([O-])O,True,C15_FPP_like,C15_polycyclic_hydrocarbon
RHEA:32023,CC(C)=CCC/C(C)=C/CC/C(C)=C/COP(=O)([O-])OP(=O)([O-])[O-].[H]O[H]>>[H][C@@]12[C@H](C)CC[C@H](O)[C@@]1(C)CC[C@@H]1[C@H]2C1(C)C.O=P([O-])([O-])OP(=O)([O-])O,CC(C)=CCCC(C)=CCCC(C)=CCOP(=O)([O-])OP(=O)([O-])[O-].O>>CC1CCC(O)C2(C)CCC3C(C12)C3(C)C.O=P([O-])([O-])OP(=O)([O-])O,True,C15_FPP_like,C15_polycyclic_oxygenated
RHEA:32027,CC(C)=CCC/C(C)=C/CC/C(C)=C/COP(=O)([O-])OP(=O)([O-])[O-]>>CC1=CC=C([C@@]2(C)CCCC2(C)C)CC1.O=P([O-])([O-])OP(=O)([O-])O,CC(C)=CCCC(C)=CCCC(C)=CCOP(=O)([O-])OP(=O)([O-])[O-]>>CC1=CC=C(C2(C)CCCC2(C)C)CC1.O=P([O-])([O-])OP(=O)([O-])O,True,C15_FPP_like,C15_bicyclic_hydrocarbon
RHEA:32031,CC(C)=CCC/C(C)=C/CC/C(C)=C/COP(=O)([O-])OP(=O)([O-])[O-]>>CC(C)=CCC[C@@H](C)C1=CC=C(C)CC1.O=P([O-])([O-])OP(=O)([O-])O,CC(C)=CCCC(C)=CCCC(C)=CCOP(=O)([O-])OP(=O)([O-])[O-]>>CC(C)=CCCC(C)C1=CC=C(C)CC1.O=P([O-])([O-])OP(=O)([O-])O,True,C15_FPP_like,C15_mono_hydrocarbon
RHEA:32075,CC(C)=CCCC(C)=CCCC(C)=CCCC(C)=CCOP(=O)([O-])OP(=O)([O-])[O-].[H]O[H]>>CSCC[C@H](N)C(=O)O.O=P([O-])([O-])OP(=O)([O-])O,CC(C)=CCCC(C)=CCCC(C)=CCCC(C)=CCOP(=O)([O-])OP(=O)([O-])[O-].O>>CSCCC(N)C(=O)O.O=P([O-])([O-])OP(=O)([O-])O,True,C20_GGPP_like,C5_acyclic_oxygenated
RHEA:32151,[H][C@@]12CCC(=C)[C@@H](CC/C(C)=C/COP(=O)([O-])OP(=O)([O-])[O-])[C@@]1(C)CCCC2(C)C>>[H][C@@]12CCC(=C)[C@@H](C/C=C(C)C=C)[C@@]1(C)CCCC2(C)C.O=P([O-])([O-])OP(=O)([O-])O,C=C1CCC2C(C)(C)CCCC2(C)C1CCC(C)=CCOP(=O)([O-])OP(=O)([O-])[O-]>>C=CC(C)=CCC1C(=C)CCC2C(C)(C)CCCC12C.O=P([O-])([O-])OP(=O)([O-])O,True,C20_GGPP_like,C20_bicyclic_hydrocarbon
RHEA:32295,CC(C)=CCC/C(C)=C/CC/C(C)=C/COP(=O)([O-])OP(=O)([O-])[O-].NC(=O)C1=CN([C@@H]2O[C@H](COP(=O)([O-])OP(=O)([O-])OC[C@H]3O[C@@H](n4cnc5c(N)ncnc54)[C@H](OP(=O)([O-])[O-])[C@@H]3O)[C@@H](O)[C@H]2O)C=CC1.[H+].CC(C)=CCC/C(C)=C/CC/C(C)=C/CC/C=C(C)CC/C=C(C)CCC=C(C)C>>O=P([O-])([O-])OP(=O)([O-])O.NC(=O)c1ccc[n+]([C@@H]2O[C@H](COP(=O)([O-])OP(=O)([O-])OC[C@H]3O[C@@H](n4cnc5c(N)ncnc54)[C@H](OP(=O)([O-])[O-])[C@@H]3O)[C@@H](O)[C@H]2O)c1,CC(C)=CCCC(C)=CCCC(C)=CCCC=C(C)CCC=C(C)CCC=C(C)C.CC(C)=CCCC(C)=CCCC(C)=CCOP(=O)([O-])OP(=O)([O-])[O-].NC(=O)C1=CN(C2OC(COP(=O)([O-])OP(=O)([O-])OCC3OC(n4cnc5c(N)ncnc54)C(OP(=O)([O-])[O-])C3O)C(O)C2O)C=CC1.[H+]>>NC(=O)c1ccc[n+](C2OC(COP(=O)([O-])OP(=O)([O-])OCC3OC(n4cnc5c(N)ncnc54)C(OP(=O)([O-])[O-])C3O)C(O)C2O)c1.O=P([O-])([O-])OP(=O)([O-])O,True,C20_GGPP_like,C20_polycyclic_highly_oxygenated
RHEA:32299,CC(C)=CCC/C(C)=C/CC/C(C)=C/COP(=O)([O-])OP(=O)([O-])[O-].NC(=O)C1=CN([C@@H]2O[C@H](COP(=O)([O-])OP(=O)([O-])OC[C@H]3O[C@@H](n4cnc5c(N)ncnc54)[C@H](O)[C@@H]3O)[C@@H](O)[C@H]2O)C=CC1.[H+].CC(C)=CCC/C(C)=C/CC/C(C)=C/CC/C=C(C)CC/C=C(C)CCC=C(C)C>>O=P([O-])([O-])OP(=O)([O-])O.NC(=O)c1ccc[n+]([C@@H]2O[C@H](COP(=O)([O-])OP(=O)([O-])OC[C@H]3O[C@@H](n4cnc5c(N)ncnc54)[C@H](O)[C@@H]3O)[C@@H](O)[C@H]2O)c1,CC(C)=CCCC(C)=CCCC(C)=CCCC=C(C)CCC=C(C)CCC=C(C)C.CC(C)=CCCC(C)=CCCC(C)=CCOP(=O)([O-])OP(=O)([O-])[O-].NC(=O)C1=CN(C2OC(COP(=O)([O-])OP(=O)([O-])OCC3OC(n4cnc5c(N)ncnc54)C(O)C3O)C(O)C2O)C=CC1.[H+]>>NC(=O)c1ccc[n+](C2OC(COP(=O)([O-])OP(=O)([O-])OCC3OC(n4cnc5c(N)ncnc54)C(O)C3O)C(O)C2O)c1.O=P([O-])([O-])OP(=O)([O-])O,True,C20_GGPP_like,C20_polycyclic_highly_oxygenated
RHEA:32327,C/C1=CCC(C)(C)/C=C/C(O)/C(C)=C/CC1.NC(=O)c1ccc[n+]([C@@H]2O[C@H](COP(=O)([O-])OP(=O)([O-])OC[C@H]3O[C@@H](n4cnc5c(N)ncnc54)[C@H](O)[C@@H]3O)[C@@H](O)[C@H]2O)c1.C/C1=CCC(C)(C)/C=C/C(=O)/C(C)=C/CC1>>NC(=O)C1=CN([C@@H]2O[C@H](COP(=O)([O-])OP(=O)([O-])OC[C@H]3O[C@@H](n4cnc5c(N)ncnc54)[C@H](O)[C@@H]3O)[C@@H](O)[C@H]2O)C=CC1.[H+],CC1=CCC(C)(C)C=CC(=O)C(C)=CCC1.CC1=CCC(C)(C)C=CC(O)C(C)=CCC1.NC(=O)c1ccc[n+](C2OC(COP(=O)([O-])OP(=O)([O-])OCC3OC(n4cnc5c(N)ncnc54)C(O)C3O)C(O)C2O)c1>>NC(=O)C1=CN(C2OC(COP(=O)([O-])OP(=O)([O-])OCC3OC(n4cnc5c(N)ncnc54)C(O)C3O)C(O)C2O)C=CC1.[H+],True,C20_GGPP_like,C20_polycyclic_highly_oxygenated
RHEA:32439,[H][C@]12CC[C@]3(C1)C(=C(C)C2(C)C)CC[C@@H]3C.[S]1[Fe][S][Fe+]1.O=O.[H+].[H][C@]12CC[C@]3(C1)C(=C(C)C2(C)C)C(=O)C[C@@H]3C.[S]1[Fe+][S][Fe+]1>>[H]O[H],CC1=C2C(=O)CC(C)C23CCC(C3)C1(C)C.CC1=C2CCC(C)C23CCC(C3)C1(C)C.O=O.[H+].[S]1[Fe+][S][Fe+]1.[S]1[Fe][S][Fe+]1>>O,True,C15_FPP_like,unknown
RHEA:32539,CC(C)=CCC/C(C)=C/COP(=O)([O-])OP(=O)([O-])[O-]>>O=C(O)COc1ccc(Cl)cc1.O=P([O-])([O-])OP(=O)([O-])O,CC(C)=CCCC(C)=CCOP(=O)([O-])OP(=O)([O-])[O-]>>O=C(O)COc1ccc(Cl)cc1.O=P([O-])([O-])OP(=O)([O-])O,True,C10_GPP_like,C10_mono_highly_oxygenated
RHEA:32543,CC(C)=CCC/C(C)=C/COP(=O)([O-])OP(=O)([O-])[O-].[H]O[H]>>CC1(C)O[C@]2(C)CC[C@H]1CC2.O=P([O-])([O-])OP(=O)([O-])O,CC(C)=CCCC(C)=CCOP(=O)([O-])OP(=O)([O-])[O-].O>>CC12CCC(CC1)C(C)(C)O2.O=P([O-])([O-])OP(=O)([O-])O,True,C10_GPP_like,C10_polycyclic_oxygenated
RHEA:32547,CC(C)=CCC/C(C)=C/COP(=O)([O-])OP(=O)([O-])[O-]>>[H][C@]12C[C@@]1(C(C)C)CCC2=C.O=P([O-])([O-])OP(=O)([O-])O,CC(C)=CCCC(C)=CCOP(=O)([O-])OP(=O)([O-])[O-]>>C=C1CCC2(C(C)C)CC12.O=P([O-])([O-])OP(=O)([O-])O,True,C10_GPP_like,C10_bicyclic_hydrocarbon
RHEA:32551,CC(C)=CCC/C(C)=C/COP(=O)([O-])OP(=O)([O-])[O-].[H]O[H]>>CN(C)CCc1cnc2ccc(CS(=O)(=O)N3CCCC3)cc12.O=P([O-])([O-])OP(=O)([O-])O,CC(C)=CCC/C(C)=C/COP(=O)([O-])OP(=O)([O-])[O-].[H]O[H]>>CN(C)CCc1cnc2ccc(CS(=O)(=O)N3CCCC3)cc12.O=P([O-])([O-])OP(=O)([O-])O,True,C10_GPP_like,unknown
