reaction_id,mapping_success,mapping_confidence,support_status
RHEA:55520,True,0.0891475636812548,clipzyme_graph_prereq_failed:reactant_product_map_sets_differ
RHEA:55660,True,0.0164248199101747,clipzyme_graph_prereq_failed:unmapped_atoms
RHEA:55664,True,0.0232410823554666,clipzyme_graph_prereq_failed:unmapped_atoms
RHEA:55748,True,0.0682448101224309,clipzyme_graph_prereq_failed:reactant_product_map_sets_differ
RHEA:55956,True,0.5216396799127628,clipzyme_graph_prereq_failed:unmapped_atoms
RHEA:55988,False,,mapping_unsupported
RHEA:55996,False,,mapping_unsupported
RHEA:56000,False,,mapping_unsupported
RHEA:56104,True,0.0141951936430531,clipzyme_graph_prereq_failed:unmapped_atoms
RHEA:56124,True,0.0262969562367981,clipzyme_graph_prereq_failed:reactant_product_map_sets_differ
RHEA:56128,True,0.0644226111739908,clipzyme_graph_prereq_failed:reactant_product_map_sets_differ
RHEA:56148,True,0.1625929667468843,clipzyme_graph_prereq_failed:unmapped_atoms
RHEA:56152,True,0.1280152072909025,clipzyme_graph_prereq_failed:unmapped_atoms
RHEA:56156,True,0.1380557931437691,clipzyme_graph_prereq_failed:unmapped_atoms
RHEA:56164,True,0.1424104516624846,clipzyme_graph_prereq_failed:unmapped_atoms
RHEA:56168,True,0.133094983675364,clipzyme_graph_prereq_failed:unmapped_atoms
RHEA:56228,True,0.1182740755140461,clipzyme_graph_prereq_failed:unmapped_atoms
RHEA:56236,True,0.4348048333161945,clipzyme_graph_prereq_failed:unmapped_atoms
RHEA:56380,False,,mapping_unsupported
RHEA:56524,True,0.2839884892389532,clipzyme_graph_prereq_failed:reactant_product_map_sets_differ
RHEA:56768,True,0.0281806862213961,clipzyme_graph_prereq_failed:unmapped_atoms
RHEA:56772,True,0.0228459016891036,clipzyme_graph_prereq_failed:unmapped_atoms
RHEA:56796,False,,mapping_unsupported
RHEA:56820,True,0.4200822769554794,clipzyme_graph_prereq_failed:reactant_product_map_sets_differ
RHEA:56824,True,0.4497152266591343,clipzyme_graph_prereq_failed:reactant_product_map_sets_differ
RHEA:56856,True,0.9988394448645008,clipzyme_graph_prereq_failed:reactant_product_map_sets_differ
RHEA:56944,True,0.3869310006038107,clipzyme_graph_prereq_failed:reactant_product_map_sets_differ
RHEA:57048,True,0.1337242224654806,clipzyme_graph_prereq_failed:unmapped_atoms
RHEA:57084,True,0.5177817530731073,clipzyme_graph_prereq_failed:unmapped_atoms
