reaction_id,success,fingerprint_mode,error,auxiliary_mode
MARTS_EXT_RXN_9bfd169ae97d,True,stereo_stripped_drfp_fallback,Failed to generate fingerprint for reaction 'MARTS_EXT_RXN_9bfd169ae97d': Failed to generate DRFP for reaction SMILES: CC(C)=CCC/C(C)=C/CC/C(C)=C/CC/C(C)=C/COP(=O)(O)OP(=O)(O)O>>CC(C)=CCC/C(C)=C/CC/C(C)=C/CC/C(C)=C/C=C\C=C(/C)CC/C=C(\C)CC/C=C(\C)CCC=C(C)C,exact_horizyn
MARTS_EXT_RXN_a3395ba9b8c6,True,official_standardized,,exact_horizyn
MARTS_EXT_RXN_b3c865336ac3,True,official_standardized,,exact_horizyn
MARTS_EXT_RXN_ad8e38949c9e,True,official_standardized,,exact_horizyn
MARTS_EXT_RXN_22bda90ee992,True,official_standardized,,exact_horizyn
MARTS_EXT_RXN_6c1cbb35db92,True,official_standardized,,exact_horizyn
MARTS_EXT_RXN_a330ce4c4099,True,official_standardized,,exact_horizyn
MARTS_EXT_RXN_2e59d1c7b929,True,official_standardized,,exact_horizyn
MARTS_EXT_RXN_6b2dcf26c892,True,official_standardized,,exact_horizyn
MARTS_EXT_RXN_9aca0b07537d,True,official_standardized,,exact_horizyn
MARTS_EXT_RXN_4356ef28995d,True,official_standardized,,exact_horizyn
MARTS_EXT_RXN_e266d387018a,True,official_standardized,,exact_horizyn
MARTS_EXT_RXN_9d212bb94209,True,official_standardized,,exact_horizyn
MARTS_EXT_RXN_51c6e7c89344,True,official_standardized,,exact_horizyn
MARTS_EXT_RXN_5904725d5317,True,official_standardized,,exact_horizyn
MARTS_EXT_RXN_1c2da1449873,True,official_standardized,,exact_horizyn
MARTS_EXT_RXN_0e08d025745c,True,official_standardized,,exact_horizyn
MARTS_EXT_RXN_be815318a50a,True,official_standardized,,exact_horizyn
MARTS_EXT_RXN_e71ff45cbd78,True,official_standardized,,exact_horizyn
MARTS_EXT_RXN_237f1c153ad6,True,official_standardized,,exact_horizyn
MARTS_EXT_RXN_714817f4ca78,True,official_standardized,,exact_horizyn
MARTS_EXT_RXN_71bb2acc38af,True,official_standardized,,exact_horizyn
MARTS_EXT_RXN_86ad65662f49,True,stereo_stripped_drfp_fallback,Failed to generate fingerprint for reaction 'MARTS_EXT_RXN_86ad65662f49': Failed to generate DRFP for reaction SMILES: CC(C)=CCC/C(C)=C/CC/C(C)=C/CC/C(C)=C/COP(=O)(O)OP(=O)(O)O>>C/C1=C/C=C(/C(C)C)CC/C(C)=C/CC/C(C)=C/CC1,exact_horizyn
MARTS_EXT_RXN_6385ac1fa7a9,True,official_standardized,,exact_horizyn
MARTS_EXT_RXN_e056c9e6d498,True,official_standardized,,exact_horizyn
MARTS_EXT_RXN_eba646fdd070,True,official_standardized,,exact_horizyn
MARTS_EXT_RXN_68261f5fd64c,True,official_standardized,,exact_horizyn
MARTS_EXT_RXN_a9c17147ad90,True,official_standardized,,exact_horizyn
MARTS_EXT_RXN_605fa04e8467,True,official_standardized,,exact_horizyn
MARTS_EXT_RXN_f0fe69f8e0b7,True,official_standardized,,exact_horizyn
MARTS_EXT_RXN_d4bafc235050,True,official_standardized,,exact_horizyn
MARTS_EXT_RXN_86a30d47d9f4,True,official_standardized,,exact_horizyn
MARTS_EXT_RXN_0b0f5e083f77,True,official_standardized,,exact_horizyn
MARTS_EXT_RXN_9799d98e2a75,True,official_standardized,,exact_horizyn
MARTS_EXT_RXN_fb686c0d23a3,True,official_standardized,,exact_horizyn
MARTS_EXT_RXN_0718113ff706,True,official_standardized,,exact_horizyn
MARTS_EXT_RXN_4b410b511327,True,official_standardized,,exact_horizyn
MARTS_EXT_RXN_9c7db311ef6f,True,official_standardized,,exact_horizyn
MARTS_EXT_RXN_0601074748a9,True,official_standardized,,exact_horizyn
MARTS_EXT_RXN_aaf62036b97e,True,official_standardized,,exact_horizyn
MARTS_EXT_RXN_4c4ba4bc0549,True,official_standardized,,exact_horizyn
MARTS_EXT_RXN_6c228262ac8f,True,official_standardized,,exact_horizyn
MARTS_EXT_RXN_0304c0087056,True,official_standardized,,exact_horizyn
MARTS_EXT_RXN_455979525191,True,official_standardized,,exact_horizyn
MARTS_EXT_RXN_832dbc506db6,True,official_standardized,,exact_horizyn
MARTS_EXT_RXN_8e685e0c0b69,True,official_standardized,,exact_horizyn
MARTS_EXT_RXN_aecc694cdc8f,True,official_standardized,,exact_horizyn
MARTS_EXT_RXN_219616d40b4a,True,official_standardized,,exact_horizyn
MARTS_EXT_RXN_000c8b710696,True,official_standardized,,exact_horizyn
MARTS_EXT_RXN_1da1a2f90d9e,True,official_standardized,,exact_horizyn
MARTS_EXT_RXN_ed65fc0ae861,True,official_standardized,,exact_horizyn
MARTS_EXT_RXN_848e51b53c9f,True,official_standardized,,exact_horizyn
MARTS_EXT_RXN_5f7500503126,True,official_standardized,,exact_horizyn
MARTS_EXT_RXN_877408d79e1b,True,official_standardized,,exact_horizyn
MARTS_EXT_RXN_12ea76795241,True,official_standardized,,exact_horizyn
MARTS_EXT_RXN_5d4a8a447c7e,True,official_standardized,,exact_horizyn
MARTS_EXT_RXN_3d09cb5fb800,True,official_standardized,,exact_horizyn
MARTS_EXT_RXN_37c622385e92,True,official_standardized,,exact_horizyn
MARTS_EXT_RXN_af6c10b22452,True,official_standardized,,exact_horizyn
MARTS_EXT_RXN_697ad0951949,True,official_standardized,,exact_horizyn
MARTS_EXT_RXN_45be1b4caa76,True,official_standardized,,exact_horizyn
MARTS_EXT_RXN_574cd0378c5f,True,official_standardized,,exact_horizyn
MARTS_EXT_RXN_38d26f0aa1b1,True,official_standardized,,exact_horizyn
MARTS_EXT_RXN_2e27139e482a,True,official_standardized,,exact_horizyn
MARTS_EXT_RXN_529b3e1ea6d5,True,official_standardized,,exact_horizyn
MARTS_EXT_RXN_07865104318f,True,official_standardized,,exact_horizyn
MARTS_EXT_RXN_d4f733465fb3,True,official_standardized,,exact_horizyn
MARTS_EXT_RXN_8d049834636c,True,official_standardized,,exact_horizyn
MARTS_EXT_RXN_c38237fa511c,True,stereo_stripped_drfp_fallback,Failed to generate fingerprint for reaction 'MARTS_EXT_RXN_c38237fa511c': Failed to generate DRFP for reaction SMILES: CC(C)=CCC/C(C)=C/CC/C(C)=C/COP(=O)(O)OP(=O)(O)O>>CC(C)=CCC/C(C)=C/CC/C(C)=C/C=C\C=C(/C)CC/C=C(\C)CCC=C(C)C,exact_horizyn
MARTS_EXT_RXN_68d7c7a6b97f,True,official_standardized,,exact_horizyn
MARTS_EXT_RXN_4e8885af0277,True,official_standardized,,exact_horizyn
MARTS_EXT_RXN_cffca17c4e58,True,official_standardized,,exact_horizyn
MARTS_EXT_RXN_6bd0977b42d0,True,official_standardized,,exact_horizyn
MARTS_EXT_RXN_c47716e3c171,True,official_standardized,,exact_horizyn
MARTS_EXT_RXN_42bfdab7b6fd,True,official_standardized,,exact_horizyn
MARTS_EXT_RXN_b1f6de0feffa,True,official_standardized,,exact_horizyn
MARTS_EXT_RXN_308ae5d61a8d,True,official_standardized,,exact_horizyn
MARTS_EXT_RXN_63e6da659221,True,official_standardized,,exact_horizyn
MARTS_EXT_RXN_a835c7512bd8,True,official_standardized,,exact_horizyn
MARTS_EXT_RXN_c0d41a7707a3,True,official_standardized,,exact_horizyn
MARTS_EXT_RXN_908734b433c3,True,official_standardized,,exact_horizyn
MARTS_EXT_RXN_7844025b0372,True,official_standardized,,exact_horizyn
MARTS_EXT_RXN_6290a24f780c,True,official_standardized,,exact_horizyn
MARTS_EXT_RXN_747e48195053,True,official_standardized,,exact_horizyn
MARTS_EXT_RXN_0d75732112ff,True,official_standardized,,exact_horizyn
MARTS_EXT_RXN_7345bb901e40,True,official_standardized,,exact_horizyn
MARTS_EXT_RXN_5ebefc2c5944,True,official_standardized,,exact_horizyn
MARTS_EXT_RXN_0aa1aeb0f8d8,True,official_standardized,,exact_horizyn
MARTS_EXT_RXN_bb0c8b67ae81,True,official_standardized,,exact_horizyn
MARTS_EXT_RXN_4ffa9a18599e,True,official_standardized,,exact_horizyn
MARTS_EXT_RXN_2ffb342ca060,True,official_standardized,,exact_horizyn
MARTS_EXT_RXN_b44a6383dd2a,True,official_standardized,,exact_horizyn
MARTS_EXT_RXN_781f3e745c61,True,official_standardized,,exact_horizyn
MARTS_EXT_RXN_2e5de5bb57ab,True,official_standardized,,exact_horizyn
MARTS_EXT_RXN_d0c235775bc5,True,official_standardized,,exact_horizyn
MARTS_EXT_RXN_3ae1fc659b14,True,official_standardized,,exact_horizyn
MARTS_EXT_RXN_1428f098b24c,True,official_standardized,,exact_horizyn
MARTS_EXT_RXN_d147768eaf20,True,official_standardized,,exact_horizyn
MARTS_EXT_RXN_1f7cef5e91c2,True,official_standardized,,exact_horizyn
MARTS_EXT_RXN_cded9fefc276,True,official_standardized,,exact_horizyn
MARTS_EXT_RXN_5aa1e407cf39,True,official_standardized,,exact_horizyn
MARTS_EXT_RXN_faf8834b256f,True,official_standardized,,exact_horizyn
MARTS_EXT_RXN_510852dd5fb5,True,official_standardized,,exact_horizyn
MARTS_EXT_RXN_d86b1fdbc72d,True,official_standardized,,exact_horizyn
MARTS_EXT_RXN_771248cd18de,True,official_standardized,,exact_horizyn
MARTS_EXT_RXN_7c05abd7a600,True,official_standardized,,exact_horizyn
MARTS_EXT_RXN_b099e0d8d67d,True,official_standardized,,exact_horizyn
MARTS_EXT_RXN_4b39e8d478ce,True,official_standardized,,exact_horizyn
MARTS_EXT_RXN_5298c5c71be1,True,official_standardized,,exact_horizyn
MARTS_EXT_RXN_6c7d3c1df7ff,True,official_standardized,,exact_horizyn
MARTS_EXT_RXN_4cfa7e6347ac,True,official_standardized,,exact_horizyn
MARTS_EXT_RXN_2250a8a7fe50,True,official_standardized,,exact_horizyn
MARTS_EXT_RXN_ed3cf125a033,True,official_standardized,,exact_horizyn
MARTS_EXT_RXN_012d56c064db,True,official_standardized,,exact_horizyn
MARTS_EXT_RXN_98758b30deaf,True,official_standardized,,exact_horizyn
MARTS_EXT_RXN_0bc621c08854,True,official_standardized,,exact_horizyn
MARTS_EXT_RXN_8d2492a66172,True,official_standardized,,exact_horizyn
MARTS_EXT_RXN_c2e48d093662,True,official_standardized,,exact_horizyn
MARTS_EXT_RXN_6314ab7563ea,True,official_standardized,,exact_horizyn
MARTS_EXT_RXN_a034669a1e40,True,official_standardized,,exact_horizyn
MARTS_EXT_RXN_e275424c414b,True,official_standardized,,exact_horizyn
MARTS_EXT_RXN_dd89a5b3606f,True,official_standardized,,exact_horizyn
MARTS_EXT_RXN_96ac57c79326,True,official_standardized,,exact_horizyn
MARTS_EXT_RXN_fc09735a9f8b,True,official_standardized,,exact_horizyn
MARTS_EXT_RXN_33b3f74378db,True,official_standardized,,exact_horizyn
MARTS_EXT_RXN_cab46dc67f5d,True,stereo_stripped_drfp_fallback,Failed to generate fingerprint for reaction 'MARTS_EXT_RXN_cab46dc67f5d': Failed to generate DRFP for reaction SMILES: CC(C)=CCC/C(C)=C/COP(=O)(O)OP(=O)(O)O>>C/C=C(C)/C=C/C=C(C)C,exact_horizyn
MARTS_EXT_RXN_0396c90bff0f,True,official_standardized,,exact_horizyn
MARTS_EXT_RXN_08a2e34a37c3,True,official_standardized,,exact_horizyn
