reaction_id,reaction_signature,reaction_smiles,source
MARTS_EXT_RXN_78f709de4b7c,CC(C)=CCCC(C)=CCCC(C)=CC1C(COP(=O)([O-])OP(=O)([O-])[O-])C1(C)CCC=C(C)CCC=C(C)C>>CC(C)=CCCC(C)=CCCC(C)=CCOCC=C(C)CCC=C(C)CCC=C(C)C,CC(C)=CCC/C(C)=C/CC/C(C)=C/[C@H]1[C@H](COP(=O)([O-])OP(=O)([O-])[O-])[C@@]1(C)CC/C=C(\C)CCC=C(C)C>>CC(C)=CCC/C(C)=C/CC/C(C)=C/COC/C=C(\C)CC/C=C(\C)CCC=C(C)C,marts_external
MARTS_EXT_RXN_de164cb3f0e1,CC(C)=CCCC(C)=CCCC(C)=CCCC(C)=CC1C(COP(=O)(O)OP(=O)(O)O)C1(C)CCC=C(C)CCC=C(C)CCC=C(C)C>>CC(C)=CCCC(C)=CCCC(C)=CCCC(C)=CC=CC=C(C)CCC=C(C)CCC=C(C)CCC=C(C)C,CC(C)=CCC/C(C)=C/CC/C(C)=C/CC/C(C)=C/C1C(COP(=O)(O)OP(=O)(O)O)C1(C)CC/C=C(\C)CC/C=C(\C)CCC=C(C)C>>CC(C)=CCC/C(C)=C/CC/C(C)=C/CC/C(C)=C/C=C\C=C(/C)CC/C=C(\C)CC/C=C(\C)CCC=C(C)C,marts_external
MARTS_EXT_RXN_23432a8b720a,CC(C)=CCCC(C)=CCCC(C)=CCCC(C)=CCCC(C)=CCCC(C)=CCOP(=O)([O-])OP(=O)([O-])[O-]>>C=CC(=C)CCC=C(C)CCC=C(C)CCC=C(C)CCC=C(C)CCC=C(C)C,CC(C)=CCC/C(C)=C/CC/C(C)=C/CC/C(C)=C/CC/C(C)=C/CC/C(C)=C/COP(=O)([O-])OP(=O)([O-])[O-]>>C=CC(=C)CC/C=C(\C)CC/C=C(\C)CC/C=C(\C)CC/C=C(\C)CCC=C(C)C,marts_external
MARTS_EXT_RXN_92f6ef4d14a5,CC(C)=CCCC(C)=CCCC(C)=CCCC(C)=CCCC(C)=CCCC(C)C1=CCC(C)=CC1>>CC1=CCC(C(C)CCC2C(C)(O)CCC3C2(C)CCC2C4(C)CCCC(C)(C)C4CCC23C)=CC1,CC(C)=CCC/C(C)=C/CC/C(C)=C/CC/C(C)=C/CC/C(C)=C/CC[C@@H](C)C1=CCC(C)=CC1>>CC1=CCC([C@H](C)CC[C@@H]2[C@@]3(C)CC[C@H]4[C@@](C)(CC[C@H]5C(C)(C)CCC[C@]45C)[C@@H]3CC[C@@]2(C)O)=CC1,marts_external
MARTS_EXT_RXN_2554ee320331,CC(C)=CCCC(C)=CCCC(C)=CCCC(C)=CCCC(C)=CCOP(=O)([O-])OP(=O)([O-])[O-]>>C=C(C)C1CCC2(C)CC=C(C)CCC=C(C)CCC=C(C)CCC12,CC(C)=CCC/C(C)=C/CC/C(C)=C/CC/C(C)=C/CC/C(C)=C/COP(=O)([O-])OP(=O)([O-])[O-]>>C=C(C)[C@H]1CC[C@]2(C)C/C=C(\C)CC/C=C(\C)CC/C=C(\C)CC[C@@H]12,marts_external
MARTS_EXT_RXN_2a8513f7b1f9,CC(C)=CCCC(C)=CCCC(C)=CCCC(C)=CCCC(C)=CCOP(=O)([O-])OP(=O)([O-])[O-]>>C=C(CCC=C(C)CCC=C(C)C)C1C2C(C)CCC2C2(C)CCC12,CC(C)=CCC/C(C)=C/CC/C(C)=C/CC/C(C)=C/CC/C(C)=C/COP(=O)([O-])OP(=O)([O-])[O-]>>C=C(CC/C=C(\C)CCC=C(C)C)[C@@H]1[C@@H]2[C@@H](CC[C@@H]2C)[C@]2(C)CC[C@H]12,marts_external
MARTS_EXT_RXN_a40190329c75,CC(C)=CCCC(C)=CCCC(C)=CCCC(C)=CCCC(C)=CCOP(=O)([O-])OP(=O)([O-])[O-]>>C=C(CCC=C(C)CCC=C(C)C)C1CCC2(C)C3CCC(C)C3C12,CC(C)=CCC/C(C)=C/CC/C(C)=C/CC/C(C)=C/CC/C(C)=C/COP(=O)([O-])OP(=O)([O-])[O-]>>C=C(CC/C=C(\C)CCC=C(C)C)[C@H]1CCC2(C)[C@H]1[C@@H]1[C@H]2CC[C@@H]1C,marts_external
MARTS_EXT_RXN_eddada43cb76,CC(C)=CCCC(C)=CCCC(C)=CCCC(C)=CCCC(C)=CCOP(=O)([O-])OP(=O)([O-])[O-]>>C=C1C2(C)CCCC13CC1(C)CCC4(C)CCC(C(C)C)C4C1C3C2,CC(C)=CCC/C(C)=C/CC/C(C)=C/CC/C(C)=C/CC/C(C)=C/COP(=O)([O-])OP(=O)([O-])[O-]>>C=C1C2(C)CCCC13C[C@@]1(C)CC[C@]4(C)CC[C@H](C(C)C)[C@H]4[C@@H]1[C@H]3C2,marts_external
MARTS_EXT_RXN_247c337c8f65,CC(C)=CCCC(C)=CCCC(C)=CCCC(C)=CCCC(C)=CCOP(=O)([O-])OP(=O)([O-])[O-]>>C=C1C2=C(CC3(C)CCC(C(C)C)C3C2)C(C)CCC2C(C)CCC12,CC(C)=CCC/C(C)=C/CC/C(C)=C/CC/C(C)=C/CC/C(C)=C/COP(=O)([O-])OP(=O)([O-])[O-]>>C=C1C2=C(C[C@@]3(C)CC[C@@H](C(C)C)[C@@H]3C2)[C@@H](C)CC[C@@H]2[C@@H]1CC[C@@H]2C,marts_external
MARTS_EXT_RXN_0e80c1eb7cd8,CC(C)=CCCC(C)=CCCC(C)=CCCC(C)=CCCC(C)=CCOP(=O)([O-])OP(=O)([O-])[O-]>>C=C1C2CCC1(C)CC1C2CC2(C)CCC3(C)CCC(C(C)C)C3C12,CC(C)=CCC/C(C)=C/CC/C(C)=C/CC/C(C)=C/CC/C(C)=C/COP(=O)([O-])OP(=O)([O-])[O-]>>C=C1[C@@H]2CC[C@@]1(C)C[C@H]1[C@@H]2C[C@@]2(C)CC[C@]3(C)CC[C@H](C(C)C)[C@H]3[C@H]12,marts_external
MARTS_EXT_RXN_b3860010df2b,CC(C)=CCCC(C)=CCCC(C)=CCCC(C)=CCCC(C)=CCOP(=O)([O-])OP(=O)([O-])[O-]>>C=C1C2CCC3(C)C2CCC(C)C2CC4(C)CCC(C(C)C)C4CC123,CC(C)=CCC/C(C)=C/CC/C(C)=C/CC/C(C)=C/CC/C(C)=C/COP(=O)([O-])OP(=O)([O-])[O-]>>C=C1[C@@H]2CC[C@@]3(C)[C@@H]2CC[C@H](C)[C@H]2C[C@@]4(C)CC[C@@H](C(C)C)[C@@H]4C[C@@]123,marts_external
MARTS_EXT_RXN_3fcdccf20787,CC(C)=CCCC(C)=CCCC(C)=CCCC(C)=CCCC(C)=CCOP(=O)([O-])OP(=O)([O-])[O-]>>C=C1C=CC2(C)CCC(C(C)C)C2CCC(C)=CCCC(C)=CCC1,CC(C)=CCC/C(C)=C/CC/C(C)=C/CC/C(C)=C/CC/C(C)=C/COP(=O)([O-])OP(=O)([O-])[O-]>>C=C1/C=C/[C@@]2(C)CC[C@H](C(C)C)[C@@H]2CC/C(C)=C/CC/C(C)=C/CC1,marts_external
MARTS_EXT_RXN_7160470e8992,CC(C)=CCCC(C)=CCCC(C)=CCCC(C)=CCCC(C)=CCOP(=O)([O-])OP(=O)([O-])[O-]>>C=C1C=CC2C(C(C)C)CCC2(C)CC=C(C)CCC=C(C)CCC1,CC(C)=CCC/C(C)=C/CC/C(C)=C/CC/C(C)=C/CC/C(C)=C/COP(=O)([O-])OP(=O)([O-])[O-]>>C=C1/C=C/[C@H]2[C@@H](C(C)C)CC[C@]2(C)C/C=C(\C)CC/C=C(\C)CCC1,marts_external
MARTS_EXT_RXN_c33f8bcece70,CC(C)=CCCC(C)=CCCC(C)=CCCC(C)=CCCC(C)=CCOP(=O)([O-])OP(=O)([O-])[O-]>>C=C1CCC2C(=C(C)C3CC4C(C(C)C)CCC4(C)CC13)CCC2C,CC(C)=CCC/C(C)=C/CC/C(C)=C/CC/C(C)=C/CC/C(C)=C/COP(=O)([O-])OP(=O)([O-])[O-]>>C=C1CC[C@@H]2C(=C(C)[C@H]3C[C@H]4[C@H](C(C)C)CC[C@]4(C)C[C@H]13)CC[C@@H]2C,marts_external
MARTS_EXT_RXN_9c359e8d58c7,CC(C)=CCCC(C)=CCCC(C)=CCCC(C)=CCCC(C)=CCOP(=O)([O-])OP(=O)([O-])[O-]>>C=C1CCC2C(C)=CCC3C(C(C)C)CCC3(C)CC=C(C)CCC12,CC(C)=CCC/C(C)=C/CC/C(C)=C/CC/C(C)=C/CC/C(C)=C/COP(=O)([O-])OP(=O)([O-])[O-]>>C=C1CCC2C(C)=CCC3[C@H](C(C)C)CC[C@]3(C)CC=C(C)CCC12,marts_external
MARTS_EXT_RXN_bac5b3b4b30d,CC(C)=CCCC(C)=CCCC(C)=CCCC(C)=CCCC(C)=CCOP(=O)([O-])OP(=O)([O-])[O-]>>C=C1CCC2C3CCC2(C)C2(CC4C(C(C)C)CCC4(C)CC12)C3C,CC(C)=CCC/C(C)=C/CC/C(C)=C/CC/C(C)=C/CC/C(C)=C/COP(=O)([O-])OP(=O)([O-])[O-]>>C=C1CC[C@@H]2[C@H]3CC[C@]2(C)[C@]2(C[C@H]4[C@H](C(C)C)CC[C@]4(C)C[C@H]12)[C@H]3C,marts_external
MARTS_EXT_RXN_8b03f1de5fce,CC(C)=CCCC(C)=CCCC(C)=CCCC(C)=CCCC(C)=CCOP(=O)([O-])OP(=O)([O-])[O-]>>C=C1CCC2C3CCC4(CC5C(C(C)C)CCC5(C)CC1C24C)C3C,CC(C)=CCC/C(C)=C/CC/C(C)=C/CC/C(C)=C/CC/C(C)=C/COP(=O)([O-])OP(=O)([O-])[O-]>>C=C1CC[C@@H]2[C@H]3CC[C@]4(C[C@H]5[C@H](C(C)C)CC[C@]5(C)C[C@H]1[C@]24C)C3C,marts_external
MARTS_EXT_RXN_9927ff5db9e4,CC(C)=CCCC(C)=CCCC(C)=CCCC(C)=CCCC(C)=CCOP(=O)([O-])OP(=O)([O-])[O-]>>C=C1CCC2CC3C4C5C(C(C)C)CCC5(C)CCC4(C)CC3C12C,CC(C)=CCC/C(C)=C/CC/C(C)=C/CC/C(C)=C/CC/C(C)=C/COP(=O)([O-])OP(=O)([O-])[O-]>>C=C1CCC2C[C@@H]3[C@H]4[C@@H]5[C@@H](C(C)C)CC[C@@]5(C)CC[C@]4(C)C[C@@H]3[C@@]12C,marts_external
MARTS_EXT_RXN_8c6cae136e8b,CC(C)=CCCC(C)=CCCC(C)=CCCC(C)=CCCC(C)=CCOP(=O)([O-])OP(=O)([O-])[O-]>>C=C1CCC=C(C)CCC2C1CC2(C)CCC=C(C)CCC=C(C)C,CC(C)=CCC/C(C)=C/CC/C(C)=C/CC/C(C)=C/CC/C(C)=C/COP(=O)([O-])OP(=O)([O-])[O-]>>C=C1CC/C=C(\C)CC[C@@H]2[C@@H]1C[C@@]2(C)CC/C=C(\C)CCC=C(C)C,marts_external
MARTS_EXT_RXN_3bed24cf1ac1,CC(C)=CCCC(C)=CCCC(C)=CCCC(C)=CCCC(C)=CCOP(=O)([O-])OP(=O)([O-])[O-]>>C=C1CCC=C(C)CCC=C(C)C2CC3C(C(C)C)CCC3(C)CC12,CC(C)=CCC/C(C)=C/CC/C(C)=C/CC/C(C)=C/CC/C(C)=C/COP(=O)([O-])OP(=O)([O-])[O-]>>C=C1CC/C=C(\C)CC/C=C(\C)[C@H]2C[C@H]3[C@@H](C(C)C)CC[C@]3(C)C[C@H]12,marts_external
MARTS_EXT_RXN_5c2828b66ca0,CC(C)=CCCC(C)=CCCC(C)=CCCC(C)=CCCC(C)=CCOP(=O)([O-])OP(=O)([O-])[O-]>>C=C1CCC=C(C)CCC=C(C)C=CC2C(C(C)C)CCC2(C)CC1,CC(C)=CCC/C(C)=C/CC/C(C)=C/CC/C(C)=C/CC/C(C)=C/COP(=O)([O-])OP(=O)([O-])[O-]>>C=C1CC/C=C(\C)CC/C=C(C)/C=C/[C@H]2[C@@H](C(C)C)CC[C@]2(C)CC1,marts_external
MARTS_EXT_RXN_c9b279de0442,CC(C)=CCCC(C)=CCCC(C)=CCCC(C)=CCCC(C)=CCOP(=O)([O-])OP(=O)([O-])[O-]>>CC(C)=CCCC(C)=CCCC(C)=CCCC(C)=CCCC(C)=CCO,CC(C)=CCC/C(C)=C/CC/C(C)=C/CC/C(C)=C/CC/C(C)=C/COP(=O)([O-])OP(=O)([O-])[O-]>>CC(C)=CCC/C(C)=C/CC/C(C)=C/CC/C(C)=C/CC/C(C)=C/CO,marts_external
MARTS_EXT_RXN_66c7e35bfd6a,CC(C)=CCCC(C)=CCCC(C)=CCCC(C)=CCCC(C)=CCOP(=O)([O-])OP(=O)([O-])[O-]>>CC(C)=CCCC(C)=CCCC1(C)C2C=C(C)CCC=C(C)CCC21,CC(C)=CCC/C(C)=C/CC/C(C)=C/CC/C(C)=C/CC/C(C)=C/COP(=O)([O-])OP(=O)([O-])[O-]>>CC(C)=CCC/C(C)=C/CC[C@@]1(C)[C@@H]2/C=C(\C)CC/C=C(\C)CC[C@@H]21,marts_external
MARTS_EXT_RXN_8551b0818261,CC(C)=CCCC(C)=CCCC(C)=CCCC(C)=CCCC(C)=CCOP(=O)([O-])OP(=O)([O-])[O-]>>CC(C)C1CC=C2CC34C(C)CCC5C(C)CCC5(C3C)C4CC21C,CC(C)=CCC/C(C)=C/CC/C(C)=C/CC/C(C)=C/CC/C(C)=C/COP(=O)([O-])OP(=O)([O-])[O-]>>CC(C)[C@H]1CC=C2CC34C(C)C5(CC[C@H](C)[C@@H]5CC[C@@H]3C)[C@@H]4C[C@@]21C,marts_external
MARTS_EXT_RXN_90bccccecf9c,CC(C)=CCCC(C)=CCCC(C)=CCCC(C)=CCCC(C)=CCOP(=O)([O-])OP(=O)([O-])[O-]>>CC(C)C1CCC2(C)CC(C)C3(O)CCC4C5CCC4(C)C(CC12)C53C,CC(C)=CCC/C(C)=C/CC/C(C)=C/CC/C(C)=C/CC/C(C)=C/COP(=O)([O-])OP(=O)([O-])[O-]>>CC(C)[C@@H]1CC[C@]2(C)C[C@H](C)[C@@]3(O)CC[C@@H]4[C@H]5CC[C@]4(C)[C@H](C[C@@H]12)[C@]53C,marts_external
MARTS_EXT_RXN_4ceba15356bf,CC(C)=CCCC(C)=CCCC(C)=CCCC(C)=CCCC(C)=CCOP(=O)([O-])OP(=O)([O-])[O-]>>CC(C)C1CCC2(C)CCC3(C)C=C4C(CC5(C)CCCC45C)C3C12,CC(C)=CCC/C(C)=C/CC/C(C)=C/CC/C(C)=C/CC/C(C)=C/COP(=O)([O-])OP(=O)([O-])[O-]>>CC(C)[C@H]1CC[C@@]2(C)CC[C@]3(C)C=C4[C@H](C[C@]5(C)CCC[C@]45C)[C@H]3[C@H]12,marts_external
MARTS_EXT_RXN_fa0e122a530f,CC(C)=CCCC(C)=CCCC(C)=CCCC(C)=CCCC(C)=CCOP(=O)([O-])OP(=O)([O-])[O-]>>CC(C)C1CCC2(C)CCC3(C)CC4C(CC5(C)C6CC6C45C)C3C12,CC(C)=CCC/C(C)=C/CC/C(C)=C/CC/C(C)=C/CC/C(C)=C/COP(=O)([O-])OP(=O)([O-])[O-]>>CC(C)[C@H]1CC[C@@]2(C)CC[C@]3(C)C[C@H]4[C@H](C[C@]5(C)[C@H]6C[C@H]6[C@]45C)[C@H]3[C@H]12,marts_external
MARTS_EXT_RXN_76627c4c8e95,CC(C)=CCCC(C)=CCCC(C)=CCCC(C)=CCCC(C)=CCOP(=O)([O-])OP(=O)([O-])[O-]>>CC(C)C1CCC2(C)CCC3(C)CC4C(CC5(C)C=CCC45C)C3C12,CC(C)=CCC/C(C)=C/CC/C(C)=C/CC/C(C)=C/CC/C(C)=C/COP(=O)([O-])OP(=O)([O-])[O-]>>CC(C)[C@H]1CC[C@@]2(C)CC[C@]3(C)C[C@H]4[C@H](C[C@]5(C)C=CC[C@]45C)[C@H]3[C@H]12,marts_external
MARTS_EXT_RXN_54f511ec7632,CC(C)=CCCC(C)=CCCC(C)=CCCC(C)=CCCC(C)=CCOP(=O)([O-])OP(=O)([O-])[O-]>>CC(C)C1CCC2(C)CCC3(C)CC4C5=CCC(C)(C)C5CC4C3C12,CC(C)=CCC/C(C)=C/CC/C(C)=C/CC/C(C)=C/CC/C(C)=C/COP(=O)([O-])OP(=O)([O-])[O-]>>CC(C)[C@H]1CC[C@@]2(C)CC[C@]3(C)C[C@@H]4C5=CCC(C)(C)C5C[C@@H]4[C@H]3[C@H]12,marts_external
MARTS_EXT_RXN_27964350d2e0,CC(C)=CCCC(C)=CCCC(C)=CCCC(C)=CCCC(C)=CCOP(=O)([O-])OP(=O)([O-])[O-]>>CC(C)C1CCC2(C)CCC3(C)CC4C5=CCC(C)C5(C)CC4C3C12,CC(C)=CCC/C(C)=C/CC/C(C)=C/CC/C(C)=C/CC/C(C)=C/COP(=O)([O-])OP(=O)([O-])[O-]>>CC(C)[C@H]1CC[C@@]2(C)CC[C@]3(C)C[C@@H]4C5=CC[C@H](C)[C@@]5(C)C[C@@H]4[C@H]3[C@H]12,marts_external
MARTS_EXT_RXN_a1bdb236418d,CC(C)=CCCC(C)=CCCC(C)=CCCC(C)=CCCC(C)=CCOP(=O)([O-])OP(=O)([O-])[O-]>>CC(C)C1CCC2(C)CCC3(C)CCC4C5CCC4(C)C(=CC12)C53C,CC(C)=CCC/C(C)=C/CC/C(C)=C/CC/C(C)=C/CC/C(C)=C/COP(=O)([O-])OP(=O)([O-])[O-]>>CC(C)[C@@H]1CC[C@]2(C)CCC3(C)CC[C@@H]4[C@H]5CC[C@]4(C)C(=C[C@@H]12)[C@]53C,marts_external
MARTS_EXT_RXN_055064ae05a5,CC(C)=CCCC(C)=CCCC(C)=CCCC(C)=CCCC(C)=CCOP(=O)([O-])OP(=O)([O-])[O-]>>CC(C)C1CCC2=CC34C(C)CCC5C(C)CCC5(C3C)C4CC21C,CC(C)=CCC/C(C)=C/CC/C(C)=C/CC/C(C)=C/CC/C(C)=C/COP(=O)([O-])OP(=O)([O-])[O-]>>CC(C)[C@H]1CCC2=CC34C(C)C5(CC[C@H](C)[C@@H]5CC[C@@H]3C)[C@@H]4C[C@@]21C,marts_external
MARTS_EXT_RXN_f12698751b7a,CC(C)=CCCC(C)=CCCC(C)=CCCC(C)=CCCC(C)=CCOP(=O)([O-])OP(=O)([O-])[O-]>>CC1=C2CC3(C)CCC(C(C)C)C3CC2=C(C)C2CCC(C)C2CC1,CC(C)=CCC/C(C)=C/CC/C(C)=C/CC/C(C)=C/CC/C(C)=C/COP(=O)([O-])OP(=O)([O-])[O-]>>C/C1=C2\C[C@@]3(C)CC[C@H](C(C)C)[C@@H]3C\C2=C(/C)[C@@H]2CC[C@H](C)[C@H]2CC1,marts_external
MARTS_EXT_RXN_aaa305f17a30,CC(C)=CCCC(C)=CCCC(C)=CCCC(C)=CCCC(C)=CCOP(=O)([O-])OP(=O)([O-])[O-]>>CC1=C2CC3(C)CCC(C(C)C)C3CC2C(C)=C2CCC(C)C2CC1,CC(C)=CCC/C(C)=C/CC/C(C)=C/CC/C(C)=C/CC/C(C)=C/COP(=O)([O-])OP(=O)([O-])[O-]>>C/C1=C2\C[C@@]3(C)CC[C@H](C(C)C)[C@@H]3C[C@H]2/C(C)=C2/CC[C@H](C)[C@@H]2CC1,marts_external
MARTS_EXT_RXN_95048e61f00d,CC(C)=CCCC(C)=CCCC(C)=CCCC(C)=CCCC(C)=CCOP(=O)([O-])OP(=O)([O-])[O-]>>CC1=C2CC3C(C(C)C)CCC3(C)CC2C2(C)CCC3C(C)CCC132,CC(C)=CCC/C(C)=C/CC/C(C)=C/CC/C(C)=C/CC/C(C)=C/COP(=O)([O-])OP(=O)([O-])[O-]>>CC1=C2C[C@H]3[C@@H](C(C)C)CC[C@]3(C)C[C@@H]2[C@]2(C)CC[C@H]3[C@H](C)CC[C@]132,marts_external
MARTS_EXT_RXN_d91651d1ef35,CC(C)=CCCC(C)=CCCC(C)=CCCC(C)=CCCC(C)=CCOP(=O)([O-])OP(=O)([O-])[O-]>>CC1=C2CCC(C)C2CCC(C)C2=CC3(C)CCC(C(C)C)C3CC21,CC(C)=CCC/C(C)=C/CC/C(C)=C/CC/C(C)=C/CC/C(C)=C/COP(=O)([O-])OP(=O)([O-])[O-]>>CC1=C2CC[C@H](C)[C@@H]2CC[C@@H](C)C2=C[C@@]3(C)CC[C@@H](C(C)C)[C@@H]3C[C@@H]21,marts_external
MARTS_EXT_RXN_71aa03bcb508,CC(C)=CCCC(C)=CCCC(C)=CCCC(C)=CCCC(C)=CCOP(=O)([O-])OP(=O)([O-])[O-]>>CC1=CC2C3C(C(C)C)CCC3(C)CCC2(C)CCC2C1=CCC2C,CC(C)=CCC/C(C)=C/CC/C(C)=C/CC/C(C)=C/CC/C(C)=C/COP(=O)([O-])OP(=O)([O-])[O-]>>C/C1=C/[C@@H]2[C@H]3[C@@H](C(C)C)CC[C@]3(C)CC[C@@]2(C)CC[C@H]2C1=CC[C@H]2C,marts_external
MARTS_EXT_RXN_5834b8bc5c28,CC(C)=CCCC(C)=CCCC(C)=CCCC(C)=CCCC(C)=CCOP(=O)([O-])OP(=O)([O-])[O-]>>CC1=CCC2(C)CCC(C(C)C)C2C=CC(C)=C2CCC(C)C2CC1,CC(C)=CCC/C(C)=C/CC/C(C)=C/CC/C(C)=C/CC/C(C)=C/COP(=O)([O-])OP(=O)([O-])[O-]>>C/C1=C\C[C@@]2(C)CC[C@H](C(C)C)[C@@H]2/C=C/C(C)=C2\CC[C@@H](C)[C@H]2CC1,marts_external
MARTS_EXT_RXN_ecb0de88d8e0,CC(C)=CCCC(C)=CCCC(C)=CCCC(C)=CCCC(C)=CCOP(=O)([O-])OP(=O)([O-])[O-]>>CC1=CCC2(C)CCC(C(C)C)C2CC=C(C)C(O)CCC(C)=CCC1,CC(C)=CCC/C(C)=C/CC/C(C)=C/CC/C(C)=C/CC/C(C)=C/COP(=O)([O-])OP(=O)([O-])[O-]>>C/C1=C\C[C@]2(C)CC[C@@H](C(C)C)[C@H]2C/C=C(\C)[C@@H](O)CC/C(C)=C/CC1,marts_external
MARTS_EXT_RXN_86983edabe8c,CC(C)=CCCC(C)=CCCC(C)=CCCC(C)=CCCC(C)=CCOP(=O)([O-])OP(=O)([O-])[O-]>>CC1=CCC2(C)CCC(C(C)C)C2CC=C(C)C2=C(CC1)C(C)CC2,CC(C)=CCC/C(C)=C/CC/C(C)=C/CC/C(C)=C/CC/C(C)=C/COP(=O)([O-])OP(=O)([O-])[O-]>>C/C1=C\C[C@@]2(C)CC[C@H](C(C)C)[C@@H]2C/C=C(\C)C2=C(CC1)[C@H](C)CC2,marts_external
MARTS_EXT_RXN_033964ff02d8,CC(C)=CCCC(C)=CCCC(C)=CCCC(C)=CCCC(C)=CCOP(=O)([O-])OP(=O)([O-])[O-]>>CC1=CCC2(C)CCC(C(C)C)C2CC=C(C)C2=CCC(C)C2CC1,CC(C)=CCC/C(C)=C/CC/C(C)=C/CC/C(C)=C/CC/C(C)=C/COP(=O)([O-])OP(=O)([O-])[O-]>>C/C1=C/C[C@H]2[C@@H](C(C)C)CC[C@]2(C)C/C=C(\C)CC[C@H]2C1=CC[C@H]2C,marts_external
MARTS_EXT_RXN_eec1da2d1706,CC(C)=CCCC(C)=CCCC(C)=CCCC(C)=CCCC(C)=CCOP(=O)([O-])OP(=O)([O-])[O-]>>CC1=CCC2(C)CCC(C(C)C)C2CC=C(C)C2CCC(C)=C2CC1,CC(C)=CCC/C(C)=C/CC/C(C)=C/CC/C(C)=C/CC/C(C)=C/COP(=O)([O-])OP(=O)([O-])[O-]>>CC1=C2CC/C(C)=C/C[C@@]3(C)CC[C@@H](C(C)C)[C@@H]3C/C=C(\C)[C@@H]2CC1,marts_external
MARTS_EXT_RXN_4016ec72d95a,CC(C)=CCCC(C)=CCCC(C)=CCCC(C)=CCCC(C)=CCOP(=O)([O-])OP(=O)([O-])[O-]>>CC1=CCC2C(=C(C)C3CC4C(C(C)C)CCC4(C)CC13)CCC2C,CC(C)=CCC/C(C)=C/CC/C(C)=C/CC/C(C)=C/CC/C(C)=C/COP(=O)([O-])OP(=O)([O-])[O-]>>CC1=CC[C@@H]2C(=C(C)[C@H]3C[C@H]4[C@H](C(C)C)CC[C@]4(C)C[C@H]13)CC[C@@H]2C,marts_external
MARTS_EXT_RXN_c82f9ce748cd,CC(C)=CCCC(C)=CCCC(C)=CCCC(C)=CCCC(C)=CCOP(=O)([O-])OP(=O)([O-])[O-]>>CC1=CCC2C(C(C)C)CCC2(C)CC=C(C)CCC=C(C)CC=C1,CC(C)=CCC/C(C)=C/CC/C(C)=C/CC/C(C)=C/CC/C(C)=C/COP(=O)([O-])OP(=O)([O-])[O-]>>CC1=CCC2[C@H](C(C)C)CC[C@@]2(C)CC=C(C)CCC=C(C)CC=C1,marts_external
MARTS_EXT_RXN_16e609c93e52,CC(C)=CCCC(C)=CCCC(C)=CCCC(C)=CCCC(C)=CCOP(=O)([O-])OP(=O)([O-])[O-]>>CC1=CCC2C3CC4(C)CCC5(C)CCC(C(C)C)C5C4C3CC12C,CC(C)=CCC/C(C)=C/CC/C(C)=C/CC/C(C)=C/CC/C(C)=C/COP(=O)([O-])OP(=O)([O-])[O-]>>CC1=CCC2[C@H]3C[C@@]4(C)CC[C@]5(C)CC[C@H](C(C)C)[C@H]5[C@@H]4[C@H]3C[C@]12C,marts_external
MARTS_EXT_RXN_b72409fe507d,CC(C)=CCCC(C)=CCCC(C)=CCCC(C)=CCCC(C)=CCOP(=O)([O-])OP(=O)([O-])[O-]>>CC1=CCCC(C)C12CCC(C)C1CC3(C)CCC(C(C)C)=C3CC12,CC(C)=CCC/C(C)=C/CC/C(C)=C/CC/C(C)=C/CC/C(C)=C/COP(=O)([O-])OP(=O)([O-])[O-]>>CC1=CCC[C@H](C)[C@@]12CC[C@H](C)[C@H]1C[C@@]3(C)CCC(C(C)C)=C3CC12,marts_external
MARTS_EXT_RXN_2d4d4df1341b,CC(C)=CCCC(C)=CCCC(C)=CCCC(C)=CCCC(C)=CCOP(=O)([O-])OP(=O)([O-])[O-]>>CC1=CCCC(C)C12CCC(C)C1CC3(C)CCC(C(C)C)C3=CC12,CC(C)=CCC/C(C)=C/CC/C(C)=C/CC/C(C)=C/CC/C(C)=C/COP(=O)([O-])OP(=O)([O-])[O-]>>CC1=CCC[C@H](C)[C@@]12CC[C@H](C)[C@H]1C[C@@]3(C)CC[C@H](C(C)C)C3=CC12,marts_external
MARTS_EXT_RXN_66d9eb264140,CC(C)=CCCC(C)=CCCC(C)=CCCC(C)=CCCC(C)=CCOP(=O)([O-])OP(=O)([O-])[O-]>>CC1=CCCC(C)C12CCC(C)C1CC3(C)CCC(C(C)C)C3C=C12,CC(C)=CCC/C(C)=C/CC/C(C)=C/CC/C(C)=C/CC/C(C)=C/COP(=O)([O-])OP(=O)([O-])[O-]>>CC1=CCC[C@H](C)[C@@]12CC[C@H](C)[C@H]1C[C@@]3(C)CC[C@H](C(C)C)[C@@H]3C=C12,marts_external
MARTS_EXT_RXN_e778d2d951ff,CC(C)=CCCC(C)=CCCC(C)=CCCC(C)=CCOP(=O)([O-])OP(=O)([O-])[O-]>>C=C(C)C12CCCC1C(C)(CCC(C)=CCOP(=O)([O-])OP(=O)([O-])[O-])C(C)CC2,CC(C)=CCC/C(C)=C/CC/C(C)=C/CC/C(C)=C/COP(=O)([O-])OP(=O)([O-])[O-]>>C=C(C)[C@]12CCCC1[C@](C)(CC/C(C)=C/COP(=O)([O-])OP(=O)([O-])[O-])[C@H](C)CC2,marts_external
