direction,budget,query_id,n_occurrences,best_positive_rank,benchmark_candidate_count,nonconformity_score,query_applicability_score,applicability_group,holdout_partition
reaction_to_enzyme,10,MARTS_RXN_6b2dcf26c8922a57,1,268,1421,0.1880281690140845,0.5787178970156642,weak,calibration
reaction_to_enzyme,10,MARTS_RXN_6c7d3c1df7ff6c27,1,118,1421,0.0823943661971831,0.42897886242263694,weak,test
reaction_to_enzyme,10,MARTS_RXN_6d6aa67d85ada1bf,2,26,1421,0.017605633802816902,0.6539375101272861,moderate,calibration
reaction_to_enzyme,10,MARTS_RXN_714817f4ca78ea2c,1,1312,1421,0.9232394366197183,0.49989324643515437,weak,calibration
reaction_to_enzyme,10,MARTS_RXN_71aa03bcb508917c,1,166,1421,0.11619718309859155,0.6757497449285613,moderate,calibration
reaction_to_enzyme,10,MARTS_RXN_71bb2acc38afd616,1,180,1421,0.126056338028169,0.4361087587331233,weak,test
reaction_to_enzyme,10,MARTS_RXN_7345bb901e40f13b,1,56,1421,0.03873239436619718,0.5762478644189737,weak,test
reaction_to_enzyme,10,MARTS_RXN_747e481950538f21,2,511,1421,0.3591549295774648,0.5123568848019622,weak,calibration
reaction_to_enzyme,10,MARTS_RXN_76627c4c8e958b6b,1,358,1421,0.25140845070422535,0.44377268285158894,weak,calibration
reaction_to_enzyme,10,MARTS_RXN_769df5ece0f33f46,3,575,1421,0.4042253521126761,0.69943457688605,moderate,test
reaction_to_enzyme,10,MARTS_RXN_771248cd18de39ed,1,114,1421,0.0795774647887324,0.4709183936332744,weak,test
reaction_to_enzyme,10,MARTS_RXN_781f3e745c61d66f,1,130,1421,0.09084507042253522,0.4945228787530096,weak,test
reaction_to_enzyme,10,MARTS_RXN_78399ec4fc85c2fe,1,168,1421,0.1176056338028169,0.480551796399254,weak,calibration
reaction_to_enzyme,10,MARTS_RXN_7844025b037230bb,1,132,1421,0.09225352112676057,0.5117850712632299,weak,test
reaction_to_enzyme,10,MARTS_RXN_78f709de4b7cf2ac,1,8,1421,0.004929577464788733,0.6106515587138293,moderate,test
reaction_to_enzyme,10,MARTS_RXN_79368a2476ac3bf7,1,6,1421,0.0035211267605633804,0.7077911062996184,moderate,test
reaction_to_enzyme,10,MARTS_RXN_7b0cfb7bb82c4ca3,2,978,1421,0.6880281690140845,0.6473080078676853,moderate,test
reaction_to_enzyme,10,MARTS_RXN_7c41968d1cff8894,1,172,1421,0.12042253521126761,0.4620322059561133,weak,calibration
reaction_to_enzyme,10,MARTS_RXN_848e51b53c9f935b,1,44,1421,0.03028169014084507,0.5175477554319795,weak,calibration
reaction_to_enzyme,10,MARTS_RXN_8551b0818261b1a3,1,53,1421,0.036619718309859155,0.5134394379015855,weak,calibration
reaction_to_enzyme,10,MARTS_RXN_86983edabe8ca28b,1,7,1421,0.004225352112676056,0.6214489037612003,moderate,test
reaction_to_enzyme,10,MARTS_RXN_86a30d47d9f48e4c,1,10,1421,0.006338028169014085,0.5590537900247291,weak,test
reaction_to_enzyme,10,MARTS_RXN_86ad65662f492c15,1,379,1421,0.2661971830985915,0.6659128441583971,moderate,calibration
reaction_to_enzyme,10,MARTS_RXN_86ce128d7d61cd1d,1,314,1421,0.22042253521126762,0.7601526192954117,moderate,test
reaction_to_enzyme,10,MARTS_RXN_87203dec8e34c9ec,1,8,1421,0.004929577464788733,0.6866939084414024,moderate,calibration
reaction_to_enzyme,10,MARTS_RXN_877408d79e1b5e00,1,1053,1421,0.7408450704225352,0.43931125530402854,weak,test
reaction_to_enzyme,10,MARTS_RXN_8b03f1de5fceaefb,1,2,1421,0.0007042253521126761,0.6965187018934298,moderate,test
reaction_to_enzyme,10,MARTS_RXN_8c6cae136e8be45f,1,1070,1421,0.7528169014084507,0.6818857202063555,moderate,test
reaction_to_enzyme,10,MARTS_RXN_8d049834636c4bf1,1,16,1421,0.01056338028169014,0.7792332973856649,moderate,calibration
reaction_to_enzyme,10,MARTS_RXN_8d2492a66172fc60,2,261,1421,0.18309859154929578,0.4204404133075288,weak,test
reaction_to_enzyme,10,MARTS_RXN_8d7f7dd54117072a,1,994,1421,0.6992957746478873,0.50324416811207,weak,calibration
reaction_to_enzyme,10,MARTS_RXN_908734b433c369e2,1,314,1421,0.22042253521126762,0.47100576160137936,weak,test
reaction_to_enzyme,10,MARTS_RXN_90bccccecf9cfb07,1,3,1421,0.0014084507042253522,0.4151554976833945,weak,test
reaction_to_enzyme,10,MARTS_RXN_9239c973f487b019,1,302,1421,0.2119718309859155,0.5852423244965383,weak,test
reaction_to_enzyme,10,MARTS_RXN_932a9e24c66214c5,1,531,1421,0.3732394366197183,0.56353429147048,weak,calibration
reaction_to_enzyme,10,MARTS_RXN_96ac57c793266e5e,2,533,1421,0.37464788732394366,0.573144029976934,weak,calibration
reaction_to_enzyme,10,MARTS_RXN_9799d98e2a755a35,1,1241,1421,0.8732394366197183,0.6862980556666912,moderate,test
reaction_to_enzyme,10,MARTS_RXN_9864ce62f34c27cb,1,400,1421,0.28098591549295776,0.5784978346965305,weak,calibration
reaction_to_enzyme,10,MARTS_RXN_98758b30deafb117,1,589,1421,0.4140845070422535,0.4333971346943827,weak,test
reaction_to_enzyme,10,MARTS_RXN_9927ff5db9e4a239,1,38,1421,0.026056338028169014,0.4803075188939528,weak,test
reaction_to_enzyme,10,MARTS_RXN_9aca0b07537d223f,1,846,1421,0.5950704225352113,0.5997037968753708,weak,test
reaction_to_enzyme,10,MARTS_RXN_9bfd169ae97ddf61,4,136,1421,0.09507042253521127,0.7368179228775665,moderate,calibration
reaction_to_enzyme,10,MARTS_RXN_9c359e8d58c70d61,1,26,1421,0.017605633802816902,0.7373544107087382,moderate,test
reaction_to_enzyme,10,MARTS_RXN_9c7db311ef6f788e,1,523,1421,0.3676056338028169,0.552261623583599,weak,calibration
reaction_to_enzyme,10,MARTS_RXN_9d212bb942092d78,1,611,1421,0.4295774647887324,0.48042974370292607,weak,calibration
reaction_to_enzyme,10,MARTS_RXN_a1bdb236418d6df7,1,3,1421,0.0014084507042253522,0.7402602121355661,moderate,test
reaction_to_enzyme,10,MARTS_RXN_a330ce4c40995688,1,224,1421,0.15704225352112677,0.6859242285702964,moderate,calibration
reaction_to_enzyme,10,MARTS_RXN_a3395ba9b8c61185,1,27,1421,0.018309859154929577,0.8487545486406647,strong,test
reaction_to_enzyme,10,MARTS_RXN_a3e15b2ae79d1153,1,284,1421,0.19929577464788734,0.6659838007106237,moderate,test
reaction_to_enzyme,10,MARTS_RXN_a40190329c758c7f,1,557,1421,0.39154929577464787,0.647796643167647,moderate,test
reaction_to_enzyme,10,MARTS_RXN_a5374cc39ade96ae,1,93,1421,0.0647887323943662,0.5428055423881689,weak,calibration
reaction_to_enzyme,10,MARTS_RXN_a78f2392f8c21c04,2,1069,1421,0.752112676056338,0.5299571246612814,weak,test
reaction_to_enzyme,10,MARTS_RXN_a835c7512bd8dffd,1,979,1421,0.6887323943661972,0.4087911546383097,weak,calibration
reaction_to_enzyme,10,MARTS_RXN_a9c17147ad90cb93,1,243,1421,0.1704225352112676,0.6251992276984933,moderate,calibration
reaction_to_enzyme,10,MARTS_RXN_aaa305f17a3010cd,1,41,1421,0.028169014084507043,0.7150039316655776,moderate,test
reaction_to_enzyme,10,MARTS_RXN_ad8e38949c9e302b,1,155,1421,0.10845070422535211,0.3899434068654131,weak,test
reaction_to_enzyme,10,MARTS_RXN_b1f6de0feffa6a5e,1,8,1421,0.004929577464788733,0.493208888475003,weak,test
reaction_to_enzyme,10,MARTS_RXN_b3860010df2b771f,1,14,1421,0.009154929577464789,0.7547129717954556,moderate,calibration
reaction_to_enzyme,10,MARTS_RXN_b3c865336ac365fa,1,60,1421,0.04154929577464789,0.7745473778663169,moderate,calibration
reaction_to_enzyme,10,MARTS_RXN_b44a6383dd2aaa1e,1,1269,1421,0.8929577464788733,0.45317038211377436,weak,calibration
reaction_to_enzyme,10,MARTS_RXN_b72409fe507d2e20,1,12,1421,0.007746478873239437,0.46726441553570186,weak,test
reaction_to_enzyme,10,MARTS_RXN_b89583d7f0d90b88,1,32,1421,0.021830985915492956,0.46406487555649345,weak,test
reaction_to_enzyme,10,MARTS_RXN_bac5b3b4b30df15d,1,3,1421,0.0014084507042253522,0.5810722538261998,weak,calibration
reaction_to_enzyme,10,MARTS_RXN_bb0c8b67ae81b96c,1,80,1421,0.05563380281690141,0.5646036470845898,weak,calibration
reaction_to_enzyme,10,MARTS_RXN_be324f8633fc718b,2,36,1421,0.02464788732394366,0.6058429466082671,moderate,test
reaction_to_enzyme,10,MARTS_RXN_be815318a50a29dc,1,424,1421,0.29788732394366196,0.7069321625189109,moderate,calibration
reaction_to_enzyme,10,MARTS_RXN_bf12f5d59166518d,1,561,1421,0.39436619718309857,0.7352540665139548,moderate,calibration
reaction_to_enzyme,10,MARTS_RXN_c0d41a7707a36816,1,294,1421,0.2063380281690141,0.708737170174945,moderate,calibration
reaction_to_enzyme,10,MARTS_RXN_c29f1cca3044ee37,4,271,1421,0.19014084507042253,0.6336674530588674,weak,calibration
reaction_to_enzyme,10,MARTS_RXN_c2e48d0936622fb5,1,500,1421,0.35140845070422533,0.6239475998882712,moderate,calibration
reaction_to_enzyme,10,MARTS_RXN_c38237fa511c255a,1,107,1421,0.07464788732394366,0.823761615184699,strong,calibration
reaction_to_enzyme,10,MARTS_RXN_c47716e3c171dcec,1,423,1421,0.2971830985915493,0.5747954211385217,weak,calibration
reaction_to_enzyme,10,MARTS_RXN_c4cfcdfee60d6644,1,1088,1421,0.7654929577464789,0.30257666121314913,weak,calibration
reaction_to_enzyme,10,MARTS_RXN_c7f62ba677aef5ac,1,412,1421,0.28943661971830986,0.5337796668918384,weak,calibration
reaction_to_enzyme,10,MARTS_RXN_c82f9ce748cd25cd,1,24,1421,0.01619718309859155,0.7104925566596942,moderate,test
reaction_to_enzyme,10,MARTS_RXN_c9b279de04421c5d,3,452,1421,0.3176056338028169,0.45428230371317196,weak,test
reaction_to_enzyme,10,MARTS_RXN_cab46dc67f5d9643,1,694,1421,0.4880281690140845,0.6294172981313968,moderate,test
reaction_to_enzyme,10,MARTS_RXN_cda281fba2bde3f9,1,469,1421,0.3295774647887324,0.6828966319054102,moderate,test
reaction_to_enzyme,10,MARTS_RXN_cffca17c4e58c2b9,1,335,1421,0.2352112676056338,0.5173187922662945,weak,test
reaction_to_enzyme,10,MARTS_RXN_d0c235775bc5fa24,1,60,1421,0.04154929577464789,0.6389536350191612,moderate,test
reaction_to_enzyme,10,MARTS_RXN_d147768eaf206e54,1,538,1421,0.37816901408450704,0.46764355010051334,weak,calibration
reaction_to_enzyme,10,MARTS_RXN_d1d507ef878dbc29,1,21,1421,0.014084507042253521,0.7566389255821815,moderate,test
reaction_to_enzyme,10,MARTS_RXN_d4bafc235050ff51,1,293,1421,0.2056338028169014,0.5781908372268644,weak,test
reaction_to_enzyme,10,MARTS_RXN_d4f733465fb3692b,1,219,1421,0.15352112676056337,0.5328793697580907,weak,test
reaction_to_enzyme,10,MARTS_RXN_d86b1fdbc72dc191,3,1413,1421,0.9943661971830986,0.7132915049345369,moderate,test
reaction_to_enzyme,10,MARTS_RXN_dd89a5b3606fb5ca,3,1116,1421,0.7852112676056338,0.4121473041199956,weak,calibration
reaction_to_enzyme,10,MARTS_RXN_de164cb3f0e10ea4,4,68,1421,0.047183098591549295,0.7152304451333577,moderate,calibration
reaction_to_enzyme,10,MARTS_RXN_df06835b65dd8073,1,22,1421,0.014788732394366197,0.6733460951151093,moderate,calibration
reaction_to_enzyme,10,MARTS_RXN_df3107f9c1032e3d,1,94,1421,0.06549295774647887,0.48347952377776965,weak,calibration
reaction_to_enzyme,10,MARTS_RXN_e056c9e6d498412e,1,42,1421,0.028873239436619718,0.6095064116050849,moderate,test
reaction_to_enzyme,10,MARTS_RXN_e266d387018a41d7,1,487,1421,0.34225352112676055,0.38919872123384436,weak,test
reaction_to_enzyme,10,MARTS_RXN_e71ff45cbd78c666,1,273,1421,0.19154929577464788,0.6225504176284412,moderate,test
reaction_to_enzyme,10,MARTS_RXN_e7770b1f70c76223,1,543,1421,0.3816901408450704,0.31226032878252596,weak,calibration
reaction_to_enzyme,10,MARTS_RXN_e9ed9dc21c00f52b,1,25,1421,0.016901408450704224,0.5701563895927638,weak,test
reaction_to_enzyme,10,MARTS_RXN_eba646fdd0707683,1,999,1421,0.7028169014084507,0.7530773391551769,moderate,test
reaction_to_enzyme,10,MARTS_RXN_ecb0de88d8e06b4c,1,7,1421,0.004225352112676056,0.601015216390385,moderate,test
reaction_to_enzyme,10,MARTS_RXN_ed3cf125a033969c,1,295,1421,0.20704225352112676,0.52757208261025,weak,test
reaction_to_enzyme,10,MARTS_RXN_ed65fc0ae86103c3,4,357,1421,0.2507042253521127,0.5593419327487761,weak,test
reaction_to_enzyme,10,MARTS_RXN_eddada43cb766fb4,1,70,1421,0.048591549295774646,0.5338840798143424,weak,calibration
reaction_to_enzyme,10,MARTS_RXN_eec1da2d17062901,2,96,1421,0.06690140845070422,0.6602765133640898,moderate,calibration
reaction_to_enzyme,10,MARTS_RXN_efd2739d909f2991,1,212,1421,0.14859154929577464,0.4583829294621392,weak,calibration
reaction_to_enzyme,10,MARTS_RXN_f0fe69f8e0b7d8e9,1,598,1421,0.4204225352112676,0.7879313112505032,moderate,test
reaction_to_enzyme,10,MARTS_RXN_f12698751b7a845b,1,6,1421,0.0035211267605633804,0.6141836087640375,moderate,test
reaction_to_enzyme,10,MARTS_RXN_f5414ceb0f1f5ab4,1,37,1421,0.02535211267605634,0.46552887130607007,weak,test
reaction_to_enzyme,10,MARTS_RXN_f7cc3793e8fe05f4,1,231,1421,0.1619718309859155,0.7864374755724461,moderate,calibration
reaction_to_enzyme,10,MARTS_RXN_fa03c166bbd74319,1,327,1421,0.2295774647887324,0.7253117907013185,moderate,calibration
reaction_to_enzyme,10,MARTS_RXN_fa0e122a530ffc89,1,30,1421,0.020422535211267606,0.505594280918532,weak,test
reaction_to_enzyme,10,MARTS_RXN_faf8834b256f41eb,2,364,1421,0.2556338028169014,0.5350098232320295,weak,calibration
reaction_to_enzyme,10,MARTS_RXN_fb686c0d23a3ed03,2,1058,1421,0.7443661971830986,0.43184902365841876,weak,test
reaction_to_enzyme,10,MARTS_RXN_fd49ae10b01dfae9,1,531,1421,0.3732394366197183,0.6851684247132566,moderate,test
reaction_to_enzyme,20,MARTS_RXN_029b92fe95def7ba,1,1171,1421,0.823943661971831,0.7599026957297665,moderate,test
reaction_to_enzyme,20,MARTS_RXN_0304c008705652f9,1,29,1421,0.01971830985915493,0.6468924745934278,moderate,calibration
reaction_to_enzyme,20,MARTS_RXN_033964ff02d82d4e,1,138,1421,0.09647887323943662,0.5149439071029045,weak,test
reaction_to_enzyme,20,MARTS_RXN_035143e0b4ac708f,1,415,1421,0.2915492957746479,0.5744925740364833,weak,calibration
reaction_to_enzyme,20,MARTS_RXN_055064ae05a5ffc0,1,96,1421,0.06690140845070422,0.4912066553463622,weak,test
reaction_to_enzyme,20,MARTS_RXN_0601074748a9cf41,1,23,1421,0.015492957746478873,0.5139360598735297,weak,calibration
reaction_to_enzyme,20,MARTS_RXN_0718113ff7068076,2,1201,1421,0.8450704225352113,0.49558242668356195,weak,test
reaction_to_enzyme,20,MARTS_RXN_07865104318f5787,1,809,1421,0.5690140845070423,0.7185271405322127,moderate,calibration
reaction_to_enzyme,20,MARTS_RXN_08a2e34a37c324e8,1,1,1421,0.0,0.42923215720276914,weak,calibration
reaction_to_enzyme,20,MARTS_RXN_0aa1aeb0f8d8f23a,2,808,1421,0.5683098591549296,0.5198315799030472,weak,test
reaction_to_enzyme,20,MARTS_RXN_0b0f5e083f773cac,3,596,1421,0.41901408450704225,0.483788988422927,weak,test
reaction_to_enzyme,20,MARTS_RXN_0bc621c08854694f,1,1028,1421,0.7232394366197183,0.5181442840428943,weak,calibration
reaction_to_enzyme,20,MARTS_RXN_0d75732112ff40fa,1,37,1421,0.02535211267605634,0.6675839431440665,moderate,calibration
reaction_to_enzyme,20,MARTS_RXN_0e08d025745c0527,1,813,1421,0.571830985915493,0.562874378942324,weak,calibration
reaction_to_enzyme,20,MARTS_RXN_0e80c1eb7cd88556,1,329,1421,0.23098591549295774,0.5496335061705833,weak,test
reaction_to_enzyme,20,MARTS_RXN_0fa82c3b7c55ea30,2,61,1421,0.04225352112676056,0.5467733728335796,weak,test
reaction_to_enzyme,20,MARTS_RXN_12ea767952411492,1,1254,1421,0.8823943661971831,0.6154072028959452,moderate,test
reaction_to_enzyme,20,MARTS_RXN_1428f098b24c82b2,1,819,1421,0.576056338028169,0.7129956997919998,moderate,calibration
reaction_to_enzyme,20,MARTS_RXN_16e609c93e52c631,1,69,1421,0.04788732394366197,0.5142604313451151,weak,test
reaction_to_enzyme,20,MARTS_RXN_193d44981939312b,1,586,1421,0.4119718309859155,0.5354635626550344,weak,calibration
reaction_to_enzyme,20,MARTS_RXN_1c2da1449873c23c,1,55,1421,0.038028169014084505,0.49932478370573524,weak,calibration
reaction_to_enzyme,20,MARTS_RXN_1d852b407f95b2b1,1,65,1421,0.04507042253521127,0.6301138860717974,moderate,calibration
reaction_to_enzyme,20,MARTS_RXN_22bda90ee992550a,1,10,1421,0.006338028169014085,0.6269899803422948,moderate,calibration
reaction_to_enzyme,20,MARTS_RXN_237f1c153ad64a02,1,60,1421,0.04154929577464789,0.6440503467966975,moderate,test
reaction_to_enzyme,20,MARTS_RXN_23b0ccdf525591f4,1,60,1421,0.04154929577464789,0.5641462207293378,weak,calibration
reaction_to_enzyme,20,MARTS_RXN_2554ee320331a2bb,2,766,1421,0.5387323943661971,0.5720742367586139,weak,calibration
reaction_to_enzyme,20,MARTS_RXN_27964350d2e04d49,1,454,1421,0.3190140845070423,0.5295398027191709,weak,test
reaction_to_enzyme,20,MARTS_RXN_29704a84d49c8b3b,1,9,1421,0.005633802816901409,0.677496556968589,moderate,calibration
reaction_to_enzyme,20,MARTS_RXN_2a8513f7b1f9b3aa,1,774,1421,0.5443661971830986,0.5156885789215074,weak,test
reaction_to_enzyme,20,MARTS_RXN_2d4d4df1341bbfa9,1,34,1421,0.02323943661971831,0.46346572064355285,weak,calibration
reaction_to_enzyme,20,MARTS_RXN_2d848cafa6c3ce23,1,824,1421,0.5795774647887324,0.3858300223761835,weak,test
reaction_to_enzyme,20,MARTS_RXN_2e27139e482a6dfd,4,210,1421,0.1471830985915493,0.4988739165873484,weak,test
reaction_to_enzyme,20,MARTS_RXN_2e59d1c7b929f7af,1,309,1421,0.21690140845070421,0.4016330878237527,weak,test
reaction_to_enzyme,20,MARTS_RXN_2e5de5bb57ab7647,1,71,1421,0.04929577464788732,0.7006973331210025,moderate,calibration
reaction_to_enzyme,20,MARTS_RXN_2ffb342ca0601b18,1,76,1421,0.0528169014084507,0.5627503947866042,weak,test
reaction_to_enzyme,20,MARTS_RXN_308ae5d61a8d303e,2,188,1421,0.1316901408450704,0.4886191333035604,weak,test
reaction_to_enzyme,20,MARTS_RXN_318de1e2f8806642,1,132,1421,0.09225352112676057,0.6013416860038839,moderate,calibration
reaction_to_enzyme,20,MARTS_RXN_324ed07f2f6e2223,1,3,1421,0.0014084507042253522,0.561974478891471,weak,test
reaction_to_enzyme,20,MARTS_RXN_33b3f74378db9fa9,2,198,1421,0.1387323943661972,0.4131703833952195,weak,calibration
reaction_to_enzyme,20,MARTS_RXN_37c622385e922d2e,1,6,1421,0.0035211267605633804,0.6338342550512261,moderate,calibration
reaction_to_enzyme,20,MARTS_RXN_380c83705f05e5c5,1,2,1421,0.0007042253521126761,0.45324081898869706,weak,test
reaction_to_enzyme,20,MARTS_RXN_3abc72608e40ec3b,1,365,1421,0.2563380281690141,0.6906850112190619,moderate,test
reaction_to_enzyme,20,MARTS_RXN_3ae1fc659b1448c6,2,310,1421,0.2176056338028169,0.45980621027021995,weak,calibration
reaction_to_enzyme,20,MARTS_RXN_3d09cb5fb80099ee,1,25,1421,0.016901408450704224,0.5087762755625385,weak,calibration
reaction_to_enzyme,20,MARTS_RXN_3fcdccf20787302c,1,127,1421,0.08873239436619719,0.6453199277948224,moderate,test
reaction_to_enzyme,20,MARTS_RXN_4016ec72d95af8ca,1,52,1421,0.03591549295774648,0.6326983438840088,moderate,calibration
reaction_to_enzyme,20,MARTS_RXN_412a1f752827b429,1,9,1421,0.005633802816901409,0.7895668670784903,moderate,calibration
reaction_to_enzyme,20,MARTS_RXN_4356ef28995dc307,1,12,1421,0.007746478873239437,0.5880520890631533,weak,calibration
reaction_to_enzyme,20,MARTS_RXN_45be1b4caa766730,1,1087,1421,0.7647887323943662,0.5165153626929723,weak,test
reaction_to_enzyme,20,MARTS_RXN_4959109219e54711,1,664,1421,0.4669014084507042,0.41575789809163916,weak,test
reaction_to_enzyme,20,MARTS_RXN_4b39e8d478cede47,1,18,1421,0.011971830985915493,0.6272865448092562,moderate,test
reaction_to_enzyme,20,MARTS_RXN_4b410b511327a71c,1,35,1421,0.023943661971830985,0.4912485733703577,weak,test
reaction_to_enzyme,20,MARTS_RXN_4ceba15356bf3b90,1,689,1421,0.48450704225352115,0.4537076624986709,weak,test
reaction_to_enzyme,20,MARTS_RXN_4d9779092922e63a,1,1064,1421,0.7485915492957746,0.44119551147631,weak,test
reaction_to_enzyme,20,MARTS_RXN_4e8885af0277ca69,1,743,1421,0.5225352112676056,0.3858836538882994,weak,test
reaction_to_enzyme,20,MARTS_RXN_4f0796dda836bdc5,1,389,1421,0.27323943661971833,0.6294209897387957,moderate,calibration
reaction_to_enzyme,20,MARTS_RXN_4ffa9a18599ed8bf,2,399,1421,0.2802816901408451,0.5645604421718958,weak,calibration
reaction_to_enzyme,20,MARTS_RXN_51c6e7c89344a669,3,152,1421,0.10633802816901408,0.5353684792566843,weak,test
reaction_to_enzyme,20,MARTS_RXN_5298c5c71be13322,1,113,1421,0.07887323943661972,0.62957413945366,moderate,calibration
reaction_to_enzyme,20,MARTS_RXN_529b3e1ea6d5d85a,1,132,1421,0.09225352112676057,0.5489738436911524,weak,calibration
reaction_to_enzyme,20,MARTS_RXN_54f511ec76329856,1,281,1421,0.19718309859154928,0.5847186341330348,weak,calibration
reaction_to_enzyme,20,MARTS_RXN_55f4259a8324fd93,1,1345,1421,0.9464788732394366,0.30678628870450725,weak,calibration
reaction_to_enzyme,20,MARTS_RXN_574cd0378c5f164d,1,43,1421,0.029577464788732393,0.45953103254649597,weak,calibration
reaction_to_enzyme,20,MARTS_RXN_5834b8bc5c28c360,1,261,1421,0.18309859154929578,0.6026478371603626,moderate,test
reaction_to_enzyme,20,MARTS_RXN_5904725d5317baab,1,83,1421,0.057746478873239436,0.43208512201835125,weak,test
reaction_to_enzyme,20,MARTS_RXN_5c2828b66ca05388,2,44,1421,0.03028169014084507,0.5610421687690578,weak,test
reaction_to_enzyme,20,MARTS_RXN_5e756bc9af8160fa,1,719,1421,0.5056338028169014,0.6150102024040518,moderate,calibration
reaction_to_enzyme,20,MARTS_RXN_5ebefc2c594480ea,2,518,1421,0.36408450704225354,0.520600625391386,weak,test
reaction_to_enzyme,20,MARTS_RXN_5f75005031269547,1,493,1421,0.3464788732394366,0.6439022286569654,moderate,test
reaction_to_enzyme,20,MARTS_RXN_605fa04e84674359,1,1201,1421,0.8450704225352113,0.7116391805694352,moderate,calibration
reaction_to_enzyme,20,MARTS_RXN_6290a24f780c8fab,1,452,1421,0.3176056338028169,0.41970419669476033,weak,calibration
reaction_to_enzyme,20,MARTS_RXN_6314ab7563ea004f,1,4,1421,0.002112676056338028,0.6022155560107967,moderate,test
reaction_to_enzyme,20,MARTS_RXN_6385ac1fa7a9794c,1,1071,1421,0.7535211267605634,0.4734353646017558,weak,test
reaction_to_enzyme,20,MARTS_RXN_66951c0e7ed9196f,1,885,1421,0.6225352112676056,0.7038096840204596,moderate,test
reaction_to_enzyme,20,MARTS_RXN_66c7e35bfd6ad52c,1,749,1421,0.5267605633802817,0.4735616810833478,weak,calibration
reaction_to_enzyme,20,MARTS_RXN_66d9eb264140e204,1,27,1421,0.018309859154929577,0.5861780642787459,weak,test
reaction_to_enzyme,20,MARTS_RXN_68261f5fd64cc84a,1,77,1421,0.05352112676056338,0.5941823168150641,weak,test
reaction_to_enzyme,20,MARTS_RXN_68d7c7a6b97fc6da,3,19,1421,0.01267605633802817,0.7178053057783643,moderate,calibration
reaction_to_enzyme,20,MARTS_RXN_6b2dcf26c8922a57,1,244,1421,0.17112676056338028,0.5855790968444239,weak,calibration
reaction_to_enzyme,20,MARTS_RXN_6c7d3c1df7ff6c27,1,138,1421,0.09647887323943662,0.424521448319347,weak,test
reaction_to_enzyme,20,MARTS_RXN_6d6aa67d85ada1bf,2,30,1421,0.020422535211267606,0.6659805821276723,moderate,calibration
reaction_to_enzyme,20,MARTS_RXN_714817f4ca78ea2c,1,1309,1421,0.9211267605633803,0.4894340116759866,weak,calibration
reaction_to_enzyme,20,MARTS_RXN_71aa03bcb508917c,1,178,1421,0.12464788732394366,0.6712912378412345,moderate,calibration
reaction_to_enzyme,20,MARTS_RXN_71bb2acc38afd616,1,234,1421,0.16408450704225352,0.5326095721284694,weak,test
reaction_to_enzyme,20,MARTS_RXN_7345bb901e40f13b,1,43,1421,0.029577464788732393,0.6884680652714684,moderate,test
reaction_to_enzyme,20,MARTS_RXN_747e481950538f21,2,576,1421,0.40492957746478875,0.5116976157480458,weak,calibration
reaction_to_enzyme,20,MARTS_RXN_76627c4c8e958b6b,1,388,1421,0.27253521126760566,0.4632550358888179,weak,calibration
reaction_to_enzyme,20,MARTS_RXN_769df5ece0f33f46,3,537,1421,0.37746478873239436,0.6187076546648637,weak,test
reaction_to_enzyme,20,MARTS_RXN_771248cd18de39ed,1,129,1421,0.09014084507042254,0.5228696183803541,weak,test
reaction_to_enzyme,20,MARTS_RXN_781f3e745c61d66f,1,149,1421,0.10422535211267606,0.5369142036727319,weak,test
reaction_to_enzyme,20,MARTS_RXN_78399ec4fc85c2fe,1,173,1421,0.12112676056338029,0.6096236149985628,moderate,calibration
reaction_to_enzyme,20,MARTS_RXN_7844025b037230bb,1,145,1421,0.10140845070422536,0.5223380986962498,weak,test
reaction_to_enzyme,20,MARTS_RXN_78f709de4b7cf2ac,1,9,1421,0.005633802816901409,0.5941781113427429,weak,test
reaction_to_enzyme,20,MARTS_RXN_79368a2476ac3bf7,1,5,1421,0.0028169014084507044,0.6996634524634607,moderate,test
reaction_to_enzyme,20,MARTS_RXN_7b0cfb7bb82c4ca3,2,994,1421,0.6992957746478873,0.6244670712536632,moderate,test
reaction_to_enzyme,20,MARTS_RXN_7c41968d1cff8894,1,159,1421,0.11126760563380282,0.5190041638224945,weak,calibration
reaction_to_enzyme,20,MARTS_RXN_848e51b53c9f935b,1,51,1421,0.035211267605633804,0.4746261005941061,weak,calibration
reaction_to_enzyme,20,MARTS_RXN_8551b0818261b1a3,1,41,1421,0.028169014084507043,0.5922418462559903,weak,calibration
reaction_to_enzyme,20,MARTS_RXN_86983edabe8ca28b,1,7,1421,0.004225352112676056,0.5979158584403471,weak,test
reaction_to_enzyme,20,MARTS_RXN_86a30d47d9f48e4c,1,10,1421,0.006338028169014085,0.5463363763523374,weak,test
reaction_to_enzyme,20,MARTS_RXN_86ad65662f492c15,1,512,1421,0.3598591549295775,0.7475069710533754,moderate,calibration
reaction_to_enzyme,20,MARTS_RXN_86ce128d7d61cd1d,1,369,1421,0.2591549295774648,0.5340485557411117,weak,test
reaction_to_enzyme,20,MARTS_RXN_87203dec8e34c9ec,1,8,1421,0.004929577464788733,0.7560890695810485,moderate,calibration
reaction_to_enzyme,20,MARTS_RXN_877408d79e1b5e00,1,1119,1421,0.7873239436619718,0.43376426438838245,weak,test
