enzyme_id,uniprot_id,status,attempted_versions,downloaded_version,download_url,local_path,error
A0A3G9H185,A0A3G9H185,existing,,,,/home/runnel/igem-pocket/data/terpene_cage_screen/structures/A0A3G9H185.cif,
A0A3G9H8P0,A0A3G9H8P0,existing,,,,/home/runnel/igem-pocket/data/terpene_cage_screen/structures/A0A3G9H8P0.cif,
A0A3G9HAL8,A0A3G9HAL8,existing,,,,/home/runnel/igem-pocket/data/terpene_cage_screen/structures/A0A3G9HAL8.cif,
A0A3L6G2C1,A0A3L6G2C1,existing,,,,/home/runnel/igem-pocket/data/terpene_cage_screen/structures/A0A3L6G2C1.cif,
A0A3L6G998,A0A3L6G998,existing,,,,/home/runnel/igem-pocket/data/terpene_cage_screen/structures/A0A3L6G998.cif,
A0A3Q7GFB5,A0A3Q7GFB5,existing,,,,/home/runnel/igem-pocket/data/terpene_cage_screen/structures/A0A3Q7GFB5.cif,
A0A3Q9FEJ4,A0A3Q9FEJ4,existing,,,,/home/runnel/igem-pocket/data/terpene_cage_screen/structures/A0A3Q9FEJ4.cif,
A0A3Q9FFM1,A0A3Q9FFM1,existing,,,,/home/runnel/igem-pocket/data/terpene_cage_screen/structures/A0A3Q9FFM1.cif,
A0A3S5XFG0,A0A3S5XFG0,existing,,,,/home/runnel/igem-pocket/data/terpene_cage_screen/structures/A0A3S5XFG0.cif,
A0A3S9NM20,A0A3S9NM20,existing,,,,/home/runnel/igem-pocket/data/terpene_cage_screen/structures/A0A3S9NM20.cif,
A0A3T0ZHJ0,A0A3T0ZHJ0,existing,,,,/home/runnel/igem-pocket/data/terpene_cage_screen/structures/A0A3T0ZHJ0.cif,
A0A3T0ZHJ5,A0A3T0ZHJ5,existing,,,,/home/runnel/igem-pocket/data/terpene_cage_screen/structures/A0A3T0ZHJ5.cif,
A0A3T0ZHK6,A0A3T0ZHK6,existing,,,,/home/runnel/igem-pocket/data/terpene_cage_screen/structures/A0A3T0ZHK6.cif,
A0A3T0ZHK9,A0A3T0ZHK9,existing,,,,/home/runnel/igem-pocket/data/terpene_cage_screen/structures/A0A3T0ZHK9.cif,
A0A3T0ZHL2,A0A3T0ZHL2,existing,,,,/home/runnel/igem-pocket/data/terpene_cage_screen/structures/A0A3T0ZHL2.cif,
A0A3T0ZHL4,A0A3T0ZHL4,existing,,,,/home/runnel/igem-pocket/data/terpene_cage_screen/structures/A0A3T0ZHL4.cif,
A0A455LLX1,A0A455LLX1,existing,,,,/home/runnel/igem-pocket/data/terpene_cage_screen/structures/A0A455LLX1.cif,
A0A455LM26,A0A455LM26,existing,,,,/home/runnel/igem-pocket/data/terpene_cage_screen/structures/A0A455LM26.cif,
A0A455LN86,A0A455LN86,existing,,,,/home/runnel/igem-pocket/data/terpene_cage_screen/structures/A0A455LN86.cif,
A0A455LRW3,A0A455LRW3,existing,,,,/home/runnel/igem-pocket/data/terpene_cage_screen/structures/A0A455LRW3.cif,
A0A455LXK0,A0A455LXK0,existing,,,,/home/runnel/igem-pocket/data/terpene_cage_screen/structures/A0A455LXK0.cif,
A0A455M2Y3,A0A455M2Y3,existing,,,,/home/runnel/igem-pocket/data/terpene_cage_screen/structures/A0A455M2Y3.cif,
A0A455M7S4,A0A455M7S4,existing,,,,/home/runnel/igem-pocket/data/terpene_cage_screen/structures/A0A455M7S4.cif,
A0A455R413,A0A455R413,existing,,,,/home/runnel/igem-pocket/data/terpene_cage_screen/structures/A0A455R413.cif,
A0A455R4X0,A0A455R4X0,existing,,,,/home/runnel/igem-pocket/data/terpene_cage_screen/structures/A0A455R4X0.cif,
A0A455R4Z0,A0A455R4Z0,existing,,,,/home/runnel/igem-pocket/data/terpene_cage_screen/structures/A0A455R4Z0.cif,
A0A455R5H4,A0A455R5H4,existing,,,,/home/runnel/igem-pocket/data/terpene_cage_screen/structures/A0A455R5H4.cif,
A0A455R5K2,A0A455R5K2,existing,,,,/home/runnel/igem-pocket/data/terpene_cage_screen/structures/A0A455R5K2.cif,
A0A455R5P9,A0A455R5P9,existing,,,,/home/runnel/igem-pocket/data/terpene_cage_screen/structures/A0A455R5P9.cif,
A0A455R624,A0A455R624,existing,,,,/home/runnel/igem-pocket/data/terpene_cage_screen/structures/A0A455R624.cif,
A0A455R7E6,A0A455R7E6,existing,,,,/home/runnel/igem-pocket/data/terpene_cage_screen/structures/A0A455R7E6.cif,
A0A455R7M0,A0A455R7M0,existing,,,,/home/runnel/igem-pocket/data/terpene_cage_screen/structures/A0A455R7M0.cif,
A0A455RAK9,A0A455RAK9,existing,,,,/home/runnel/igem-pocket/data/terpene_cage_screen/structures/A0A455RAK9.cif,
A0A484FVL2,A0A484FVL2,existing,,,,/home/runnel/igem-pocket/data/terpene_cage_screen/structures/A0A484FVL2.cif,
A0A484FXR4,A0A484FXR4,existing,,,,/home/runnel/igem-pocket/data/terpene_cage_screen/structures/A0A484FXR4.cif,
A0A4D6IA24,A0A4D6IA24,existing,,,,/home/runnel/igem-pocket/data/terpene_cage_screen/structures/A0A4D6IA24.cif,
A0A4D6Q415,A0A4D6Q415,existing,,,,/home/runnel/igem-pocket/data/terpene_cage_screen/structures/A0A4D6Q415.cif,
A0A4P8GEA3,A0A4P8GEA3,existing,,,,/home/runnel/igem-pocket/data/terpene_cage_screen/structures/A0A4P8GEA3.cif,
A0A4P8GEB4,A0A4P8GEB4,existing,,,,/home/runnel/igem-pocket/data/terpene_cage_screen/structures/A0A4P8GEB4.cif,
A0A4P8GEE8,A0A4P8GEE8,existing,,,,/home/runnel/igem-pocket/data/terpene_cage_screen/structures/A0A4P8GEE8.cif,
A0A4P8GF19,A0A4P8GF19,existing,,,,/home/runnel/igem-pocket/data/terpene_cage_screen/structures/A0A4P8GF19.cif,
A0A4P8GFV8,A0A4P8GFV8,existing,,,,/home/runnel/igem-pocket/data/terpene_cage_screen/structures/A0A4P8GFV8.cif,
A0A4P8GG75,A0A4P8GG75,existing,,,,/home/runnel/igem-pocket/data/terpene_cage_screen/structures/A0A4P8GG75.cif,
A0A4P8GHJ1,A0A4P8GHJ1,existing,,,,/home/runnel/igem-pocket/data/terpene_cage_screen/structures/A0A4P8GHJ1.cif,
A0A4S8MAF3,A0A4S8MAF3,existing,,,,/home/runnel/igem-pocket/data/terpene_cage_screen/structures/A0A4S8MAF3.cif,
A0A4V1E8I5,A0A4V1E8I5,existing,,,,/home/runnel/igem-pocket/data/terpene_cage_screen/structures/A0A4V1E8I5.cif,
A0A4Y5L9K3,A0A4Y5L9K3,existing,,,,/home/runnel/igem-pocket/data/terpene_cage_screen/structures/A0A4Y5L9K3.cif,
A0A4Y5QVX6,A0A4Y5QVX6,existing,,,,/home/runnel/igem-pocket/data/terpene_cage_screen/structures/A0A4Y5QVX6.cif,
A0A4Y5QWA6,A0A4Y5QWA6,existing,,,,/home/runnel/igem-pocket/data/terpene_cage_screen/structures/A0A4Y5QWA6.cif,
A0A4Y5QWK5,A0A4Y5QWK5,existing,,,,/home/runnel/igem-pocket/data/terpene_cage_screen/structures/A0A4Y5QWK5.cif,
A0A4Y5QZ62,A0A4Y5QZ62,existing,,,,/home/runnel/igem-pocket/data/terpene_cage_screen/structures/A0A4Y5QZ62.cif,
A0A516F405,A0A516F405,existing,,,,/home/runnel/igem-pocket/data/terpene_cage_screen/structures/A0A516F405.cif,
A0A5B8NBE6,A0A5B8NBE6,existing,,,,/home/runnel/igem-pocket/data/terpene_cage_screen/structures/A0A5B8NBE6.cif,
A0A5B8NBN0,A0A5B8NBN0,existing,,,,/home/runnel/igem-pocket/data/terpene_cage_screen/structures/A0A5B8NBN0.cif,
A0A5P8DHZ6,A0A5P8DHZ6,existing,,,,/home/runnel/igem-pocket/data/terpene_cage_screen/structures/A0A5P8DHZ6.cif,
A0A5P8DI06,A0A5P8DI06,existing,,,,/home/runnel/igem-pocket/data/terpene_cage_screen/structures/A0A5P8DI06.cif,
A0A5P8DI07,A0A5P8DI07,existing,,,,/home/runnel/igem-pocket/data/terpene_cage_screen/structures/A0A5P8DI07.cif,
A0A5P8DI15,A0A5P8DI15,existing,,,,/home/runnel/igem-pocket/data/terpene_cage_screen/structures/A0A5P8DI15.cif,
A0A5Q0QMX0,A0A5Q0QMX0,existing,,,,/home/runnel/igem-pocket/data/terpene_cage_screen/structures/A0A5Q0QMX0.cif,
A0A5Q0QMX1,A0A5Q0QMX1,existing,,,,/home/runnel/igem-pocket/data/terpene_cage_screen/structures/A0A5Q0QMX1.cif,
A0A5Q0QMX6,A0A5Q0QMX6,existing,,,,/home/runnel/igem-pocket/data/terpene_cage_screen/structures/A0A5Q0QMX6.cif,
A0A5Q0QN66,A0A5Q0QN66,existing,,,,/home/runnel/igem-pocket/data/terpene_cage_screen/structures/A0A5Q0QN66.cif,
A0A5Q0QNH9,A0A5Q0QNH9,existing,,,,/home/runnel/igem-pocket/data/terpene_cage_screen/structures/A0A5Q0QNH9.cif,
A0A5Q0QNJ2,A0A5Q0QNJ2,existing,,,,/home/runnel/igem-pocket/data/terpene_cage_screen/structures/A0A5Q0QNJ2.cif,
A0A5Q0QP64,A0A5Q0QP64,existing,,,,/home/runnel/igem-pocket/data/terpene_cage_screen/structures/A0A5Q0QP64.cif,
A0A5Q0QRJ3,A0A5Q0QRJ3,existing,,,,/home/runnel/igem-pocket/data/terpene_cage_screen/structures/A0A5Q0QRJ3.cif,
A0A5Q0QRK8,A0A5Q0QRK8,existing,,,,/home/runnel/igem-pocket/data/terpene_cage_screen/structures/A0A5Q0QRK8.cif,
A0A5Q0QSI8,A0A5Q0QSI8,existing,,,,/home/runnel/igem-pocket/data/terpene_cage_screen/structures/A0A5Q0QSI8.cif,
A0A5Q0QU70,A0A5Q0QU70,existing,,,,/home/runnel/igem-pocket/data/terpene_cage_screen/structures/A0A5Q0QU70.cif,
A0A5S9I252,A0A5S9I252,existing,,,,/home/runnel/igem-pocket/data/terpene_cage_screen/structures/A0A5S9I252.cif,
A0A6P6W6H5,A0A6P6W6H5,existing,,,,/home/runnel/igem-pocket/data/terpene_cage_screen/structures/A0A6P6W6H5.cif,
A0A6S6QR11,A0A6S6QR11,existing,,,,/home/runnel/igem-pocket/data/terpene_cage_screen/structures/A0A6S6QR11.cif,
A0A7D0AGU9,A0A7D0AGU9,existing,,,,/home/runnel/igem-pocket/data/terpene_cage_screen/structures/A0A7D0AGU9.cif,
A0A7G5KLV0,A0A7G5KLV0,existing,,,,/home/runnel/igem-pocket/data/terpene_cage_screen/structures/A0A7G5KLV0.cif,
A0A7G5KLV1,A0A7G5KLV1,existing,,,,/home/runnel/igem-pocket/data/terpene_cage_screen/structures/A0A7G5KLV1.cif,
A0A7G5KLV2,A0A7G5KLV2,existing,,,,/home/runnel/igem-pocket/data/terpene_cage_screen/structures/A0A7G5KLV2.cif,
A0A7G5KLV3,A0A7G5KLV3,existing,,,,/home/runnel/igem-pocket/data/terpene_cage_screen/structures/A0A7G5KLV3.cif,
A0A7J6EK66,A0A7J6EK66,existing,,,,/home/runnel/igem-pocket/data/terpene_cage_screen/structures/A0A7J6EK66.cif,
A0A7J6FUX2,A0A7J6FUX2,existing,,,,/home/runnel/igem-pocket/data/terpene_cage_screen/structures/A0A7J6FUX2.cif,
A0A7J6HK32,A0A7J6HK32,existing,,,,/home/runnel/igem-pocket/data/terpene_cage_screen/structures/A0A7J6HK32.cif,
A0A7J6HWR9,A0A7J6HWR9,existing,,,,/home/runnel/igem-pocket/data/terpene_cage_screen/structures/A0A7J6HWR9.cif,
A0A803PDZ0,A0A803PDZ0,existing,,,,/home/runnel/igem-pocket/data/terpene_cage_screen/structures/A0A803PDZ0.cif,
A0A858E4Y6,A0A858E4Y6,existing,,,,/home/runnel/igem-pocket/data/terpene_cage_screen/structures/A0A858E4Y6.cif,
A0A858E4Y8,A0A858E4Y8,existing,,,,/home/runnel/igem-pocket/data/terpene_cage_screen/structures/A0A858E4Y8.cif,
A0A858E6N7,A0A858E6N7,existing,,,,/home/runnel/igem-pocket/data/terpene_cage_screen/structures/A0A858E6N7.cif,
A0A858E7G0,A0A858E7G0,existing,,,,/home/runnel/igem-pocket/data/terpene_cage_screen/structures/A0A858E7G0.cif,
A0A858E7J4,A0A858E7J4,existing,,,,/home/runnel/igem-pocket/data/terpene_cage_screen/structures/A0A858E7J4.cif,
A0A858E899,A0A858E899,existing,,,,/home/runnel/igem-pocket/data/terpene_cage_screen/structures/A0A858E899.cif,
A0A858EAD5,A0A858EAD5,existing,,,,/home/runnel/igem-pocket/data/terpene_cage_screen/structures/A0A858EAD5.cif,
A0A8D5M3V0,A0A8D5M3V0,existing,,,,/home/runnel/igem-pocket/data/terpene_cage_screen/structures/A0A8D5M3V0.cif,
A0A8D5M3Y5,A0A8D5M3Y5,existing,,,,/home/runnel/igem-pocket/data/terpene_cage_screen/structures/A0A8D5M3Y5.cif,
A0A8D5M692,A0A8D5M692,existing,,,,/home/runnel/igem-pocket/data/terpene_cage_screen/structures/A0A8D5M692.cif,
A0A8D5M6H6,A0A8D5M6H6,existing,,,,/home/runnel/igem-pocket/data/terpene_cage_screen/structures/A0A8D5M6H6.cif,
A0A8D5M7T9,A0A8D5M7T9,existing,,,,/home/runnel/igem-pocket/data/terpene_cage_screen/structures/A0A8D5M7T9.cif,
A0A8D5M7V9,A0A8D5M7V9,existing,,,,/home/runnel/igem-pocket/data/terpene_cage_screen/structures/A0A8D5M7V9.cif,
A0A8D5M8I1,A0A8D5M8I1,existing,,,,/home/runnel/igem-pocket/data/terpene_cage_screen/structures/A0A8D5M8I1.cif,
A0A8D5RWG4,A0A8D5RWG4,existing,,,,/home/runnel/igem-pocket/data/terpene_cage_screen/structures/A0A8D5RWG4.cif,
A0A8D5RY40,A0A8D5RY40,existing,,,,/home/runnel/igem-pocket/data/terpene_cage_screen/structures/A0A8D5RY40.cif,
A0A8D5RZ52,A0A8D5RZ52,existing,,,,/home/runnel/igem-pocket/data/terpene_cage_screen/structures/A0A8D5RZ52.cif,
A0A8H4CUY8,A0A8H4CUY8,existing,,,,/home/runnel/igem-pocket/data/terpene_cage_screen/structures/A0A8H4CUY8.cif,
A0A8H5Z7W4,A0A8H5Z7W4,existing,,,,/home/runnel/igem-pocket/data/terpene_cage_screen/structures/A0A8H5Z7W4.cif,
A0A8H7XMX0,A0A8H7XMX0,existing,,,,/home/runnel/igem-pocket/data/terpene_cage_screen/structures/A0A8H7XMX0.cif,
A0A8H7XP09,A0A8H7XP09,existing,,,,/home/runnel/igem-pocket/data/terpene_cage_screen/structures/A0A8H7XP09.cif,
A0A8H7XQ49,A0A8H7XQ49,existing,,,,/home/runnel/igem-pocket/data/terpene_cage_screen/structures/A0A8H7XQ49.cif,
A0A8H8CFI5,A0A8H8CFI5,existing,,,,/home/runnel/igem-pocket/data/terpene_cage_screen/structures/A0A8H8CFI5.cif,
A0A8H8CMW1,A0A8H8CMW1,existing,,,,/home/runnel/igem-pocket/data/terpene_cage_screen/structures/A0A8H8CMW1.cif,
A0A8K1AW51,A0A8K1AW51,existing,,,,/home/runnel/igem-pocket/data/terpene_cage_screen/structures/A0A8K1AW51.cif,
A0A8K1AW54,A0A8K1AW54,existing,,,,/home/runnel/igem-pocket/data/terpene_cage_screen/structures/A0A8K1AW54.cif,
A0A8K1AWG4,A0A8K1AWG4,existing,,,,/home/runnel/igem-pocket/data/terpene_cage_screen/structures/A0A8K1AWG4.cif,
A0A8K1AY78,A0A8K1AY78,existing,,,,/home/runnel/igem-pocket/data/terpene_cage_screen/structures/A0A8K1AY78.cif,
A0AAW1L0L7,A0AAW1L0L7,existing,,,,/home/runnel/igem-pocket/data/terpene_cage_screen/structures/A0AAW1L0L7.cif,
A0SJQ5,A0SJQ5,existing,,,,/home/runnel/igem-pocket/data/terpene_cage_screen/structures/A0SJQ5.cif,
A1C8C2,A1C8C2,existing,,,,/home/runnel/igem-pocket/data/terpene_cage_screen/structures/A1C8C2.cif,
A1C8C3,A1C8C3,existing,,,,/home/runnel/igem-pocket/data/terpene_cage_screen/structures/A1C8C3.cif,
A1C8C5,A1C8C5,existing,,,,/home/runnel/igem-pocket/data/terpene_cage_screen/structures/A1C8C5.cif,
A1CVK0,A1CVK0,existing,,,,/home/runnel/igem-pocket/data/terpene_cage_screen/structures/A1CVK0.cif,
A1DN29,A1DN29,existing,,,,/home/runnel/igem-pocket/data/terpene_cage_screen/structures/A1DN29.cif,
A1DN30,A1DN30,existing,,,,/home/runnel/igem-pocket/data/terpene_cage_screen/structures/A1DN30.cif,
A2PZA5,A2PZA5,existing,,,,/home/runnel/igem-pocket/data/terpene_cage_screen/structures/A2PZA5.cif,
A3KI17,A3KI17,existing,,,,/home/runnel/igem-pocket/data/terpene_cage_screen/structures/A3KI17.cif,
A4D9R2,A4D9R2,existing,,,,/home/runnel/igem-pocket/data/terpene_cage_screen/structures/A4D9R2.cif,
A4D9R3,A4D9R3,existing,,,,/home/runnel/igem-pocket/data/terpene_cage_screen/structures/A4D9R3.cif,
A4DA41,A4DA41,existing,,,,/home/runnel/igem-pocket/data/terpene_cage_screen/structures/A4DA41.cif,
A4FG19,A4FG19,existing,,,,/home/runnel/igem-pocket/data/terpene_cage_screen/structures/A4FG19.cif,
A4FVP2,A4FVP2,existing,,,,/home/runnel/igem-pocket/data/terpene_cage_screen/structures/A4FVP2.cif,
A4KAG7,A4KAG7,existing,,,,/home/runnel/igem-pocket/data/terpene_cage_screen/structures/A4KAG7.cif,
A4KAG8,A4KAG8,existing,,,,/home/runnel/igem-pocket/data/terpene_cage_screen/structures/A4KAG8.cif,
A5A8G0,A5A8G0,existing,,,,/home/runnel/igem-pocket/data/terpene_cage_screen/structures/A5A8G0.cif,
A5PHD6,A5PHD6,failed,v4:http_error=404|v3:http_error=404|v2:http_error=404,,,,v4:http_error=404; v3:http_error=404; v2:http_error=404
A5Y5L5,A5Y5L5,existing,,,,/home/runnel/igem-pocket/data/terpene_cage_screen/structures/A5Y5L5.cif,
A6XH05,A6XH05,existing,,,,/home/runnel/igem-pocket/data/terpene_cage_screen/structures/A6XH05.cif,
A6XH06,A6XH06,existing,,,,/home/runnel/igem-pocket/data/terpene_cage_screen/structures/A6XH06.cif,
A7IZZ1,A7IZZ1,existing,,,,/home/runnel/igem-pocket/data/terpene_cage_screen/structures/A7IZZ1.cif,
A7IZZ2,A7IZZ2,existing,,,,/home/runnel/igem-pocket/data/terpene_cage_screen/structures/A7IZZ2.cif,
A7NH01,A7NH01,existing,,,,/home/runnel/igem-pocket/data/terpene_cage_screen/structures/A7NH01.cif,
A8C980,A8C980,existing,,,,/home/runnel/igem-pocket/data/terpene_cage_screen/structures/A8C980.cif,
A8C981,A8C981,existing,,,,/home/runnel/igem-pocket/data/terpene_cage_screen/structures/A8C981.cif,
A8CDT2,A8CDT2,existing,,,,/home/runnel/igem-pocket/data/terpene_cage_screen/structures/A8CDT2.cif,
A8CDT3,A8CDT3,existing,,,,/home/runnel/igem-pocket/data/terpene_cage_screen/structures/A8CDT3.cif,
A8NE23,A8NE23,existing,,,,/home/runnel/igem-pocket/data/terpene_cage_screen/structures/A8NE23.cif,
A8NU13,A8NU13,existing,,,,/home/runnel/igem-pocket/data/terpene_cage_screen/structures/A8NU13.cif,
A9AWD5,A9AWD5,existing,,,,/home/runnel/igem-pocket/data/terpene_cage_screen/structures/A9AWD5.cif,
A9FZ87,A9FZ87,existing,,,,/home/runnel/igem-pocket/data/terpene_cage_screen/structures/A9FZ87.cif,
A9GK58,A9GK58,existing,,,,/home/runnel/igem-pocket/data/terpene_cage_screen/structures/A9GK58.cif,
A9JPE0,A9JPE0,existing,,,,/home/runnel/igem-pocket/data/terpene_cage_screen/structures/A9JPE0.cif,
A9JPE1,A9JPE1,existing,,,,/home/runnel/igem-pocket/data/terpene_cage_screen/structures/A9JPE1.cif,
A9JPE2,A9JPE2,existing,,,,/home/runnel/igem-pocket/data/terpene_cage_screen/structures/A9JPE2.cif,
A9JPE3,A9JPE3,existing,,,,/home/runnel/igem-pocket/data/terpene_cage_screen/structures/A9JPE3.cif,
A9JPE4,A9JPE4,existing,,,,/home/runnel/igem-pocket/data/terpene_cage_screen/structures/A9JPE4.cif,
B0FGA9,B0FGA9,existing,,,,/home/runnel/igem-pocket/data/terpene_cage_screen/structures/B0FGA9.cif,
B0Y5B4,B0Y5B4,existing,,,,/home/runnel/igem-pocket/data/terpene_cage_screen/structures/B0Y5B4.cif,
B1B1U3,B1B1U3,existing,,,,/home/runnel/igem-pocket/data/terpene_cage_screen/structures/B1B1U3.cif,
B1B1U4,B1B1U4,existing,,,,/home/runnel/igem-pocket/data/terpene_cage_screen/structures/B1B1U4.cif,
B1W019,B1W019,existing,,,,/home/runnel/igem-pocket/data/terpene_cage_screen/structures/B1W019.cif,
B2C4D0,B2C4D0,existing,,,,/home/runnel/igem-pocket/data/terpene_cage_screen/structures/B2C4D0.cif,
B2DBF0,B2DBF0,existing,,,,/home/runnel/igem-pocket/data/terpene_cage_screen/structures/B2DBF0.cif,
B2DBF1,B2DBF1,existing,,,,/home/runnel/igem-pocket/data/terpene_cage_screen/structures/B2DBF1.cif,
B2J4A4,B2J4A4,existing,,,,/home/runnel/igem-pocket/data/terpene_cage_screen/structures/B2J4A4.cif,
B2KSJ5,B2KSJ5,existing,,,,/home/runnel/igem-pocket/data/terpene_cage_screen/structures/B2KSJ5.cif,
B2KSJ6,B2KSJ6,existing,,,,/home/runnel/igem-pocket/data/terpene_cage_screen/structures/B2KSJ6.cif,
B3TPQ6,B3TPQ6,existing,,,,/home/runnel/igem-pocket/data/terpene_cage_screen/structures/B3TPQ6.cif,
B3TPQ7,B3TPQ7,existing,,,,/home/runnel/igem-pocket/data/terpene_cage_screen/structures/B3TPQ7.cif,
B3Y522,B3Y522,failed,v4:http_error=404|v3:http_error=404|v2:http_error=404,,,,v4:http_error=404; v3:http_error=404; v2:http_error=404
B4FVP3,B4FVP3,existing,,,,/home/runnel/igem-pocket/data/terpene_cage_screen/structures/B4FVP3.cif,
B5A434,B5A434,existing,,,,/home/runnel/igem-pocket/data/terpene_cage_screen/structures/B5A434.cif,
B5A435,B5A435,existing,,,,/home/runnel/igem-pocket/data/terpene_cage_screen/structures/B5A435.cif,
B5GMG2,B5GMG2,existing,,,,/home/runnel/igem-pocket/data/terpene_cage_screen/structures/B5GMG2.cif,
B5GRC8,B5GRC8,existing,,,,/home/runnel/igem-pocket/data/terpene_cage_screen/structures/B5GRC8.cif,
B5GS26,B5GS26,existing,,,,/home/runnel/igem-pocket/data/terpene_cage_screen/structures/B5GS26.cif,
B5GW45,B5GW45,existing,,,,/home/runnel/igem-pocket/data/terpene_cage_screen/structures/B5GW45.cif,
B5H7H3,B5H7H3,existing,,,,/home/runnel/igem-pocket/data/terpene_cage_screen/structures/B5H7H3.cif,
B5HDJ6,B5HDJ6,existing,,,,/home/runnel/igem-pocket/data/terpene_cage_screen/structures/B5HDJ6.cif,
B6EXY6,B6EXY6,existing,,,,/home/runnel/igem-pocket/data/terpene_cage_screen/structures/B6EXY6.cif,
B6H063,B6H063,existing,,,,/home/runnel/igem-pocket/data/terpene_cage_screen/structures/B6H063.cif,
B6HFX8,B6HFX8,existing,,,,/home/runnel/igem-pocket/data/terpene_cage_screen/structures/B6HFX8.cif,
B6HFX9,B6HFX9,existing,,,,/home/runnel/igem-pocket/data/terpene_cage_screen/structures/B6HFX9.cif,
B6HUQ4,B6HUQ4,existing,,,,/home/runnel/igem-pocket/data/terpene_cage_screen/structures/B6HUQ4.cif,
B6HUQ5,B6HUQ5,existing,,,,/home/runnel/igem-pocket/data/terpene_cage_screen/structures/B6HUQ5.cif,
B6HV32,B6HV32,existing,,,,/home/runnel/igem-pocket/data/terpene_cage_screen/structures/B6HV32.cif,
B6HV33,B6HV33,existing,,,,/home/runnel/igem-pocket/data/terpene_cage_screen/structures/B6HV33.cif,
B6HV34,B6HV34,existing,,,,/home/runnel/igem-pocket/data/terpene_cage_screen/structures/B6HV34.cif,
B6HV35,B6HV35,existing,,,,/home/runnel/igem-pocket/data/terpene_cage_screen/structures/B6HV35.cif,
B6HV36,B6HV36,existing,,,,/home/runnel/igem-pocket/data/terpene_cage_screen/structures/B6HV36.cif,
B6HV37,B6HV37,existing,,,,/home/runnel/igem-pocket/data/terpene_cage_screen/structures/B6HV37.cif,
B6HV38,B6HV38,existing,,,,/home/runnel/igem-pocket/data/terpene_cage_screen/structures/B6HV38.cif,
B6HV39,B6HV39,existing,,,,/home/runnel/igem-pocket/data/terpene_cage_screen/structures/B6HV39.cif,
B6K412,B6K412,existing,,,,/home/runnel/igem-pocket/data/terpene_cage_screen/structures/B6K412.cif,
B6SCF3,B6SCF3,existing,,,,/home/runnel/igem-pocket/data/terpene_cage_screen/structures/B6SCF3.cif,
B6SCF4,B6SCF4,existing,,,,/home/runnel/igem-pocket/data/terpene_cage_screen/structures/B6SCF4.cif,
B6SCF5,B6SCF5,existing,,,,/home/runnel/igem-pocket/data/terpene_cage_screen/structures/B6SCF5.cif,
B6SCF6,B6SCF6,existing,,,,/home/runnel/igem-pocket/data/terpene_cage_screen/structures/B6SCF6.cif,
B8NHE0,B8NHE0,existing,,,,/home/runnel/igem-pocket/data/terpene_cage_screen/structures/B8NHE0.cif,
B8NHE1,B8NHE1,existing,,,,/home/runnel/igem-pocket/data/terpene_cage_screen/structures/B8NHE1.cif,
B8NHE4,B8NHE4,existing,,,,/home/runnel/igem-pocket/data/terpene_cage_screen/structures/B8NHE4.cif,
B8PD44,B8PD44,existing,,,,/home/runnel/igem-pocket/data/terpene_cage_screen/structures/B8PD44.cif,
B8PQ84,B8PQ84,existing,,,,/home/runnel/igem-pocket/data/terpene_cage_screen/structures/B8PQ84.cif,
B8XA41,B8XA41,existing,,,,/home/runnel/igem-pocket/data/terpene_cage_screen/structures/B8XA41.cif,
B9RHP7,B9RHP7,existing,,,,/home/runnel/igem-pocket/data/terpene_cage_screen/structures/B9RHP7.cif,
B9RHX7,B9RHX7,existing,,,,/home/runnel/igem-pocket/data/terpene_cage_screen/structures/B9RHX7.cif,
B9RI00,B9RI00,existing,,,,/home/runnel/igem-pocket/data/terpene_cage_screen/structures/B9RI00.cif,
B9RPM3,B9RPM3,existing,,,,/home/runnel/igem-pocket/data/terpene_cage_screen/structures/B9RPM3.cif,
B9RXW0,B9RXW0,existing,,,,/home/runnel/igem-pocket/data/terpene_cage_screen/structures/B9RXW0.cif,
B9RXW4,B9RXW4,existing,,,,/home/runnel/igem-pocket/data/terpene_cage_screen/structures/B9RXW4.cif,
B9S1N2,B9S1N2,existing,,,,/home/runnel/igem-pocket/data/terpene_cage_screen/structures/B9S1N2.cif,
B9S9Z3,B9S9Z3,existing,,,,/home/runnel/igem-pocket/data/terpene_cage_screen/structures/B9S9Z3.cif,
B9SBU9,B9SBU9,existing,,,,/home/runnel/igem-pocket/data/terpene_cage_screen/structures/B9SBU9.cif,
B9SBV6,B9SBV6,existing,,,,/home/runnel/igem-pocket/data/terpene_cage_screen/structures/B9SBV6.cif,
B9SCB6,B9SCB6,existing,,,,/home/runnel/igem-pocket/data/terpene_cage_screen/structures/B9SCB6.cif,
B9SIL7,B9SIL7,existing,,,,/home/runnel/igem-pocket/data/terpene_cage_screen/structures/B9SIL7.cif,
B9SIM2,B9SIM2,existing,,,,/home/runnel/igem-pocket/data/terpene_cage_screen/structures/B9SIM2.cif,
B9SIM3,B9SIM3,existing,,,,/home/runnel/igem-pocket/data/terpene_cage_screen/structures/B9SIM3.cif,
B9T536,B9T536,existing,,,,/home/runnel/igem-pocket/data/terpene_cage_screen/structures/B9T536.cif,
B9T625,B9T625,existing,,,,/home/runnel/igem-pocket/data/terpene_cage_screen/structures/B9T625.cif,
B9T825,B9T825,existing,,,,/home/runnel/igem-pocket/data/terpene_cage_screen/structures/B9T825.cif,
