split_id,direction,budget,query_id,n_positives,hit,positive_recall,best_positive_rank,reciprocal_rank,query_nearest_train_similarity,ensemble_top1_vote_fraction,ensemble_top1_rank_std,ensemble_top1_score_std,ensemble_top1_margin_z,ensemble_topk_jaccard,ensemble_topk_vote_mean,ensemble_boundary_margin_z
p3_r2,enzyme_to_reaction,10,MARTS_SEQ_d3a8f2b53eaac333,1,0,0.0,150,0.0066666666666666,0.9959787130355836,1.0,0.0,0.0001115655686589,0.1249719328002171,0.4334554334554334,0.8,0.1589547037578613
p3_r2,enzyme_to_reaction,3,MARTS_SEQ_fdc18ec71020a155,1,0,0.0,218,0.0045871559633027,0.992373526096344,0.3333333333333333,2.4944381713867188,0.0198345221579074,0.0444679471545279,0.1333333333333333,0.5555555555555556,0.0163831933895414
p3_r2,enzyme_to_reaction,10,MARTS_SEQ_fdc18ec71020a155,1,0,0.0,193,0.005181347150259,0.992373526096344,0.3333333333333333,1.632993221282959,0.0004032571741845,0.0880726903830996,0.4334554334554334,0.7666666666666667,0.0003167167218312
p3_r3,reaction_to_enzyme,3,MARTS_RXN_0b0f5e083f773cac,1,0,0.0,103,0.0097087378640776,0.7953488230705261,0.6666666666666666,0.471404492855072,0.029343444854021,0.506987583380681,0.3,0.6666666666666666,0.1476494709025179
p3_r3,reaction_to_enzyme,10,MARTS_RXN_0b0f5e083f773cac,1,0,0.0,103,0.0097087378640776,0.7953488230705261,0.6666666666666666,0.471404492855072,0.029343444854021,0.506987583380681,0.2254901960784313,0.6,0.0151333332223871
p3_r3,reaction_to_enzyme,20,MARTS_RXN_0b0f5e083f773cac,1,0,0.0,114,0.0087719298245614,0.7953488230705261,0.6666666666666666,0.9428090453147888,0.0160736329853534,0.2968828901158379,0.2667088340712629,0.6666666666666666,0.0102910951393417
p3_r3,reaction_to_enzyme,3,MARTS_RXN_3fcdccf20787302c,1,0,0.0,158,0.0063291139240506,0.8142856955528259,0.6666666666666666,0.9428090453147888,0.0517040081322193,0.0166060149269698,0.5,0.7777777777777778,0.0755620232066759
p3_r3,reaction_to_enzyme,10,MARTS_RXN_3fcdccf20787302c,1,0,0.0,158,0.0063291139240506,0.8142856955528259,0.6666666666666666,0.9428090453147888,0.0517040081322193,0.0166060149269698,0.4652014652014651,0.7666666666666667,8.803566256942491e-05
p3_r3,reaction_to_enzyme,20,MARTS_RXN_3fcdccf20787302c,1,0,0.0,127,0.0078740157480314,0.8142856955528259,0.6666666666666666,1.4142135381698608,0.0565534047782421,0.0759162473202392,0.4487811039535177,0.7333333333333333,0.0176486185508297
p3_r3,reaction_to_enzyme,3,MARTS_RXN_5298c5c71be13322,1,0,0.0,181,0.005524861878453,0.7244444489479065,0.6666666666666666,5.185449600219727,0.0447380505502224,0.0547757121936219,0.5,0.7777777777777778,0.049209073812897
p3_r3,reaction_to_enzyme,10,MARTS_RXN_5298c5c71be13322,1,0,0.0,181,0.005524861878453,0.7244444489479065,0.6666666666666666,5.185449600219727,0.0447380505502224,0.0547757121936219,0.369047619047619,0.7,0.0105187346616462
p3_r3,reaction_to_enzyme,20,MARTS_RXN_5298c5c71be13322,1,0,0.0,113,0.0088495575221238,0.7244444489479065,0.6666666666666666,2.357022762298584,0.0558441132307052,0.4405925948803466,0.5399810066476732,0.8333333333333334,0.0872143621875315
p3_r3,reaction_to_enzyme,3,MARTS_RXN_66c7e35bfd6ad52c,1,0,0.0,662,0.0015105740181268,0.7200000286102295,0.3333333333333333,0.8164966106414795,0.0274701062589883,0.4967929600205222,0.2,0.5555555555555556,0.0196287454511158
p3_r3,reaction_to_enzyme,10,MARTS_RXN_66c7e35bfd6ad52c,1,0,0.0,662,0.0015105740181268,0.7200000286102295,0.3333333333333333,0.8164966106414795,0.0274701062589883,0.4967929600205222,0.2009803921568627,0.5666666666666667,0.1373049581076161
p3_r3,reaction_to_enzyme,20,MARTS_RXN_66c7e35bfd6ad52c,1,0,0.0,749,0.0013351134846461,0.7200000286102295,0.3333333333333333,2.054804801940918,0.038331102579832,0.4436913558245993,0.1665676371558724,0.5166666666666667,0.0068710538584312
p3_r3,enzyme_to_reaction,3,MARTS_SEQ_00d867ff7bb53cc5,1,0,0.0,32,0.03125,0.9969360828399658,1.0,0.0,0.0,0.0424108429604489,1.0,1.0,0.0673584767156381
p3_r3,enzyme_to_reaction,10,MARTS_SEQ_00d867ff7bb53cc5,1,0,0.0,44,0.0227272727272727,0.9969360828399658,1.0,0.0,0.0,0.2982409968317902,0.5811965811965812,0.8,0.0622233496003191
p3_r3,enzyme_to_reaction,3,MARTS_SEQ_070cc90dff27ae54,1,0,0.0,77,0.0129870129870129,0.9965733885765076,0.6666666666666666,0.9428090453147888,0.0086041670292615,0.0074829269009899,0.6666666666666666,0.8888888888888888,0.0199552781727552
p3_r3,enzyme_to_reaction,10,MARTS_SEQ_070cc90dff27ae54,1,0,0.0,47,0.0212765957446808,0.9965733885765076,0.3333333333333333,1.247219204902649,0.0002831080346368,0.0740732197595997,0.5811965811965812,0.8666666666666667,0.3589776190742222
p3_r3,enzyme_to_reaction,3,MARTS_SEQ_0f68d91be591d1e9,1,0,0.0,282,0.0035460992907801,0.9846664071083068,0.0,0.942808985710144,0.0015643786173313,0.0435678612732755,0.2333333333333333,0.5555555555555556,0.1537690033712537
p3_r3,enzyme_to_reaction,10,MARTS_SEQ_0f68d91be591d1e9,1,0,0.0,277,0.003610108303249,0.9846664071083068,0.3333333333333333,2.1602468490600586,0.0006950797978788,0.0275525999088114,0.4285714285714285,0.7,0.0590673498632145
p3_r3,enzyme_to_reaction,3,MARTS_SEQ_57081f6fc1653739,1,0,0.0,97,0.0103092783505154,0.9939650893211364,0.3333333333333333,4.027682304382324,0.01280512008816,0.0214132759638603,0.2,0.6666666666666666,0.0149895008622257
p3_r3,enzyme_to_reaction,10,MARTS_SEQ_57081f6fc1653739,1,0,0.0,118,0.0084745762711864,0.9939650893211364,0.6666666666666666,0.471404492855072,0.0003064388292841,0.027234516492445,0.3968253968253968,0.7333333333333333,0.0216377741103562
p3_r4,reaction_to_enzyme,3,MARTS_RXN_0fa82c3b7c55ea30,1,0,0.0,62,0.0161290322580645,0.7617021203041077,0.6666666666666666,0.471404492855072,0.0216237679123878,0.9157495395937072,0.4666666666666666,0.6666666666666666,0.2985590410850203
p3_r4,reaction_to_enzyme,10,MARTS_RXN_0fa82c3b7c55ea30,1,0,0.0,62,0.0161290322580645,0.7617021203041077,0.6666666666666666,0.471404492855072,0.0216237679123878,0.9157495395937072,0.3373015873015872,0.7,0.2179156324930856
p3_r4,reaction_to_enzyme,20,MARTS_RXN_0fa82c3b7c55ea30,1,0,0.0,61,0.0163934426229508,0.7617021203041077,1.0,0.0,0.0203005392104387,0.7253708599195057,0.3549382716049382,0.7,0.0282571170405048
p3_r4,reaction_to_enzyme,3,MARTS_RXN_1428f098b24c82b2,1,0,0.0,823,0.0012150668286755,0.7674418687820435,1.0,0.0,0.049892209470272,0.7814393234314592,0.5,0.7777777777777778,0.0804639670130856
p3_r4,reaction_to_enzyme,10,MARTS_RXN_1428f098b24c82b2,1,0,0.0,823,0.0012150668286755,0.7674418687820435,1.0,0.0,0.049892209470272,0.7814393234314592,0.2287581699346405,0.6333333333333333,0.0344750171878615
p3_r4,reaction_to_enzyme,20,MARTS_RXN_1428f098b24c82b2,1,0,0.0,819,0.0012210012210012,0.7674418687820435,1.0,0.0,0.0494710616767406,0.9524427798542208,0.3343220862686936,0.7,0.0177213651299834
p3_r4,reaction_to_enzyme,3,MARTS_RXN_771248cd18de39ed,2,0,0.0,114,0.0087719298245614,0.7900000214576721,0.3333333333333333,4.496912479400635,0.0876125618815422,0.0321260083304069,0.3,0.6666666666666666,0.1682876763119128
p3_r4,reaction_to_enzyme,10,MARTS_RXN_771248cd18de39ed,2,0,0.0,114,0.0087719298245614,0.7900000214576721,0.3333333333333333,4.496912479400635,0.0876125618815422,0.0321260083304069,0.1379142300194931,0.4333333333333333,0.0212255595576836
p3_r4,reaction_to_enzyme,20,MARTS_RXN_771248cd18de39ed,2,0,0.0,129,0.0077519379844961,0.7900000214576721,0.6666666666666666,6.12825870513916,0.0917514190077781,0.279164369033167,0.1334696040578393,0.4666666666666667,0.0597822679762209
p3_r4,reaction_to_enzyme,3,MARTS_RXN_781f3e745c61d66f,1,0,0.0,130,0.0076923076923076,0.7209302186965942,0.6666666666666666,3.771235942840576,0.0727565139532089,0.4404778003733003,0.0666666666666666,0.3333333333333333,0.034306400437715
p3_r4,reaction_to_enzyme,10,MARTS_RXN_781f3e745c61d66f,1,0,0.0,130,0.0076923076923076,0.7209302186965942,0.6666666666666666,3.771235942840576,0.0727565139532089,0.4404778003733003,0.1328976034858387,0.4333333333333333,0.0051710174776465
p3_r4,reaction_to_enzyme,20,MARTS_RXN_781f3e745c61d66f,1,0,0.0,149,0.0067114093959731,0.7209302186965942,0.6666666666666666,4.242640495300293,0.0822613909840583,0.4672801667403689,0.2151003118745054,0.6333333333333333,0.046084449804233
p3_r4,reaction_to_enzyme,3,MARTS_RXN_79368a2476ac3bf7,1,0,0.0,6,0.1666666666666666,0.7846153974533081,1.0,0.0,0.0456440635025501,0.6358002404438335,0.3,0.5555555555555556,0.0533703584321316
p3_r4,reaction_to_enzyme,10,MARTS_RXN_79368a2476ac3bf7,1,1,1.0,6,0.1666666666666666,0.7846153974533081,1.0,0.0,0.0456440635025501,0.6358002404438335,0.291005291005291,0.6666666666666666,0.0059178887234664
p3_r4,reaction_to_enzyme,20,MARTS_RXN_79368a2476ac3bf7,1,1,1.0,5,0.2,0.7846153974533081,1.0,0.0,0.0582147315144538,0.2867529112169963,0.2468071519795657,0.65,0.0266143757925742
p3_r4,reaction_to_enzyme,3,MARTS_RXN_a9c17147ad90cb93,1,0,0.0,243,0.0041152263374485,0.7511110901832581,0.6666666666666666,0.471404492855072,0.0258236564695835,0.4935793154011441,0.5,0.7777777777777778,0.462705116986047
p3_r4,reaction_to_enzyme,10,MARTS_RXN_a9c17147ad90cb93,1,0,0.0,243,0.0041152263374485,0.7511110901832581,0.6666666666666666,0.471404492855072,0.0258236564695835,0.4935793154011441,0.3373015873015872,0.7,0.0245329820053493
p3_r4,reaction_to_enzyme,20,MARTS_RXN_a9c17147ad90cb93,1,0,0.0,280,0.0035714285714285,0.7511110901832581,0.6666666666666666,0.471404492855072,0.0178410299122333,0.5017340915930383,0.447424435930183,0.7833333333333333,0.07496143726372
p3_r4,reaction_to_enzyme,3,MARTS_RXN_d4f733465fb3692b,1,0,0.0,219,0.0045662100456621,0.6979591846466064,0.6666666666666666,5.185449600219727,0.0604400560259819,0.2193895517905691,0.3,0.6666666666666666,0.0111241804440075
p3_r4,reaction_to_enzyme,10,MARTS_RXN_d4f733465fb3692b,1,0,0.0,219,0.0045662100456621,0.6979591846466064,0.6666666666666666,5.185449600219727,0.0604400560259819,0.2193895517905691,0.2777777777777777,0.6333333333333333,0.0175435848647171
p3_r4,reaction_to_enzyme,20,MARTS_RXN_d4f733465fb3692b,1,0,0.0,283,0.0035335689045936,0.6979591846466064,0.6666666666666666,5.185449600219727,0.0514041781425476,0.2960426352413376,0.2555043522785458,0.6333333333333333,0.0496052477945232
p3_r4,reaction_to_enzyme,3,MARTS_RXN_ed65fc0ae86103c3,2,0,0.0,22,0.0454545454545454,0.7599999904632568,0.3333333333333333,0.471404492855072,0.0494601242244243,0.1718336978258227,0.6666666666666666,0.8888888888888888,0.1802770332594742
p3_r4,reaction_to_enzyme,10,MARTS_RXN_ed65fc0ae86103c3,2,0,0.0,22,0.0454545454545454,0.7599999904632568,0.3333333333333333,0.471404492855072,0.0494601242244243,0.1718336978258227,0.3461538461538461,0.5666666666666667,0.0092158045280209
p3_r4,reaction_to_enzyme,20,MARTS_RXN_ed65fc0ae86103c3,2,0,0.0,55,0.0181818181818181,0.7599999904632568,0.3333333333333333,0.471404492855072,0.0394322574138641,0.2377525134140941,0.2611832611832612,0.65,0.0620143650425869
p3_r4,enzyme_to_reaction,3,MARTS_SEQ_070cc90dff27ae54,1,0,0.0,212,0.0047169811320754,0.9965733885765076,0.6666666666666666,1.4142135381698608,0.0105813732370734,0.0024924934330043,0.2333333333333333,0.6666666666666666,0.0
p3_r4,enzyme_to_reaction,10,MARTS_SEQ_070cc90dff27ae54,1,0,0.0,163,0.0061349693251533,0.9965733885765076,0.3333333333333333,0.8164966106414795,0.0002202913019573,0.0595917133291049,0.5873015873015873,0.8666666666666667,0.0462043066969946
p3_r4,enzyme_to_reaction,3,MARTS_SEQ_3beaa52c4e6e6700,1,0,0.0,40,0.025,0.9909989833831788,0.6666666666666666,0.471404492855072,0.0007821893086656,0.0103883556559494,0.6666666666666666,0.6666666666666666,0.0253934818531869
p3_r4,enzyme_to_reaction,10,MARTS_SEQ_3beaa52c4e6e6700,1,0,0.0,48,0.0208333333333333,0.9909989833831788,1.0,0.0,4.36255031672772e-05,0.0892629010489354,0.5584415584415584,0.8333333333333334,0.159635550252829
p3_r4,enzyme_to_reaction,3,MARTS_SEQ_4787935210d7461e,1,0,0.0,9,0.1111111111111111,0.995876967906952,0.6666666666666666,0.471404492855072,0.0007821893086656,0.0070874174731856,1.0,1.0,0.023625997931683
p3_r4,enzyme_to_reaction,10,MARTS_SEQ_4787935210d7461e,1,1,1.0,8,0.125,0.995876967906952,1.0,0.0,0.0,0.0888109719076472,0.8787878787878789,0.9,0.0051126651058039
p3_r4,enzyme_to_reaction,3,MARTS_SEQ_58d2baba7eb03932,1,0,0.0,15,0.0666666666666666,0.9892645478248596,0.3333333333333333,1.247219204902649,0.0099864341318607,0.028257244788537,0.2333333333333333,0.5555555555555556,2.537627615649065e-07
p3_r4,enzyme_to_reaction,10,MARTS_SEQ_58d2baba7eb03932,1,0,0.0,15,0.0666666666666666,0.9892645478248596,1.0,0.0,4.36255031672772e-05,0.4531887780785783,0.5018315018315018,0.7666666666666667,0.0442392617032618
p3_r4,enzyme_to_reaction,3,MARTS_SEQ_7bb39c8ee701d624,1,0,0.0,7,0.1428571428571428,0.9956113696098328,1.0,0.0,0.0007821893086656,0.0178514186693005,0.5,0.7777777777777778,0.0637534570466306
p3_r4,enzyme_to_reaction,10,MARTS_SEQ_7bb39c8ee701d624,1,1,1.0,9,0.1111111111111111,0.9956113696098328,1.0,0.0,0.0001246440369868,0.0304041489761269,0.6744366744366744,0.9,0.139432869048997
p3_r4,enzyme_to_reaction,3,MARTS_SEQ_82adbbf474cec971,1,0,0.0,75,0.0133333333333333,0.9956400394439696,0.6666666666666666,0.471404492855072,0.0035844878293573,0.0238105940180763,0.6666666666666666,0.8888888888888888,0.0714330650493912
p3_r4,enzyme_to_reaction,10,MARTS_SEQ_82adbbf474cec971,1,0,0.0,79,0.0126582278481012,0.9956400394439696,0.6666666666666666,1.4142135381698608,0.0009992484701797,0.0320753476036821,0.4056776556776557,0.7,0.0160160870419977
p3_r4,enzyme_to_reaction,3,MARTS_SEQ_851746d79607d78c,1,0,0.0,26,0.0384615384615384,0.9928675889968872,1.0,0.0,0.0015643786173313,0.080313434847061,0.3999999999999999,0.7777777777777778,0.074319767681723
p3_r4,enzyme_to_reaction,10,MARTS_SEQ_851746d79607d78c,1,0,0.0,52,0.0192307692307692,0.9928675889968872,0.3333333333333333,0.471404492855072,0.0001618738751858,0.0281102190384524,0.6317016317016316,0.8,0.1008168457854457
p3_r4,enzyme_to_reaction,3,MARTS_SEQ_a0aaaac9af74bf95,1,0,0.0,325,0.003076923076923,0.9954403042793274,1.0,0.0,0.0007821893086656,0.1010999992673351,0.2,0.5555555555555556,0.024627159281705
p3_r4,enzyme_to_reaction,10,MARTS_SEQ_a0aaaac9af74bf95,1,0,0.0,216,0.0046296296296296,0.9954403042793274,0.6666666666666666,0.471404492855072,0.0001337561843683,0.1440700532378983,0.8181818181818182,0.9,0.1292986159654905
p3_r4,enzyme_to_reaction,3,MARTS_SEQ_d13974b2d6f02d82,1,0,0.0,18,0.0555555555555555,0.9944182634353638,1.0,0.0,0.0103474985808134,0.1610918794199348,0.3,0.6666666666666666,0.0157163428822869
p3_r4,enzyme_to_reaction,10,MARTS_SEQ_d13974b2d6f02d82,1,0,0.0,17,0.0588235294117647,0.9944182634353638,1.0,0.0,7.844670471968129e-05,0.1509295747351136,0.5445665445665445,0.8333333333333334,0.0124945421367663
p3_r4,enzyme_to_reaction,3,MARTS_SEQ_d4eef5dbcff07949,1,0,0.0,217,0.0046082949308755,0.994091272354126,0.3333333333333333,0.471404492855072,0.0007822455372661,0.070335323627389,0.3999999999999999,0.6666666666666666,0.0194027667825302
p3_r4,enzyme_to_reaction,10,MARTS_SEQ_d4eef5dbcff07949,1,0,0.0,86,0.0116279069767441,0.994091272354126,0.6666666666666666,1.4142135381698608,0.0004664084408432,0.0280598147291876,0.5873015873015873,0.8333333333333334,0.0873398466989176
p4_r0,reaction_to_enzyme,3,MARTS_RXN_324ed07f2f6e2223,1,1,1.0,3,0.3333333333333333,0.7111111283302307,0.6666666666666666,0.9428090453147888,0.1150004863739013,0.1645756833410156,0.4666666666666666,0.7777777777777778,0.0241190307377502
p4_r0,reaction_to_enzyme,10,MARTS_RXN_324ed07f2f6e2223,1,1,1.0,3,0.3333333333333333,0.7111111283302307,0.6666666666666666,0.9428090453147888,0.1150004863739013,0.1645756833410156,0.2532679738562091,0.6333333333333333,0.0022074265333402
p4_r0,reaction_to_enzyme,20,MARTS_RXN_324ed07f2f6e2223,1,1,1.0,3,0.3333333333333333,0.7111111283302307,0.3333333333333333,0.471404492855072,0.0681027472019195,0.0222352145901468,0.3469684437426373,0.7166666666666667,0.0004498784868669
p4_r0,reaction_to_enzyme,3,MARTS_RXN_4356ef28995dc307,1,0,0.0,8,0.125,0.6965517401695251,0.3333333333333333,1.247219204902649,0.0510317794978618,0.0149030036212861,0.1333333333333333,0.5555555555555556,0.0146677078689142
p4_r0,reaction_to_enzyme,10,MARTS_RXN_4356ef28995dc307,1,1,1.0,8,0.125,0.6965517401695251,0.3333333333333333,1.247219204902649,0.0510317794978618,0.0149030036212861,0.2592592592592592,0.6333333333333333,0.0103257732767426
p4_r0,reaction_to_enzyme,20,MARTS_RXN_4356ef28995dc307,1,1,1.0,12,0.0833333333333333,0.6965517401695251,0.6666666666666666,0.9428090453147888,0.0462000519037246,0.2662359715815525,0.3362068965517241,0.7166666666666667,0.000570245701527
p4_r0,reaction_to_enzyme,3,MARTS_RXN_54f511ec76329856,1,0,0.0,294,0.0034013605442176,0.753333330154419,0.3333333333333333,2.1602468490600586,0.0389951840043067,0.1416791899526859,0.1333333333333333,0.5555555555555556,0.046024737498198
p4_r0,reaction_to_enzyme,10,MARTS_RXN_54f511ec76329856,1,0,0.0,294,0.0034013605442176,0.753333330154419,0.3333333333333333,2.1602468490600586,0.0389951840043067,0.1416791899526859,0.1764705882352941,0.5333333333333333,0.0025833737824557
p4_r0,reaction_to_enzyme,20,MARTS_RXN_54f511ec76329856,1,0,0.0,281,0.0035587188612099,0.753333330154419,0.6666666666666666,1.4142135381698608,0.0422003269195556,0.2342385821540191,0.2943050577459179,0.65,0.006404491624545
p4_r0,reaction_to_enzyme,3,MARTS_RXN_5ebefc2c594480ea,7,1,0.1428571428571428,1,1.0,0.7658536434173584,0.3333333333333333,2.054804563522339,0.0733844116330146,0.1715050333968037,0.0666666666666666,0.4444444444444444,0.0063951728623577
p4_r0,reaction_to_enzyme,10,MARTS_RXN_5ebefc2c594480ea,7,1,0.4285714285714285,1,1.0,0.7658536434173584,0.3333333333333333,2.054804563522339,0.0733844116330146,0.1715050333968037,0.2314814814814814,0.6333333333333333,0.0231687172161121
p4_r0,reaction_to_enzyme,20,MARTS_RXN_5ebefc2c594480ea,7,1,0.8571428571428571,1,1.0,0.7658536434173584,0.6666666666666666,2.357022762298584,0.0759762972593307,0.1757545106452344,0.3660681180147253,0.6833333333333333,0.009577787250695
p4_r0,reaction_to_enzyme,3,MARTS_RXN_848e51b53c9f935b,4,0,0.0,44,0.0227272727272727,0.7209302186965942,0.0,0.0,0.0671778619289398,0.678706184241053,0.2,0.5555555555555556,0.0359347178386536
p4_r0,reaction_to_enzyme,10,MARTS_RXN_848e51b53c9f935b,4,0,0.0,44,0.0227272727272727,0.7209302186965942,0.0,0.0,0.0671778619289398,0.678706184241053,0.2069716775599128,0.6333333333333333,0.0667785519795725
p4_r0,reaction_to_enzyme,20,MARTS_RXN_848e51b53c9f935b,4,0,0.0,51,0.0196078431372549,0.7209302186965942,0.0,0.471404492855072,0.0640973001718521,0.645733003068753,0.1784511784511784,0.6,0.0314394962270875
p4_r0,reaction_to_enzyme,3,MARTS_RXN_df06835b65dd8073,1,0,0.0,22,0.0454545454545454,0.7729730010032654,0.6666666666666666,0.9428090453147888,0.0265201833099126,0.0691226091711267,1.0,1.0,0.0868551598649743
p4_r0,reaction_to_enzyme,10,MARTS_RXN_df06835b65dd8073,1,0,0.0,22,0.0454545454545454,0.7729730010032654,0.6666666666666666,0.9428090453147888,0.0265201833099126,0.0691226091711267,0.5811965811965812,0.8333333333333334,0.0102141756616783
p4_r0,reaction_to_enzyme,20,MARTS_RXN_df06835b65dd8073,1,0,0.0,21,0.0476190476190476,0.7729730010032654,0.6666666666666666,0.471404492855072,0.0186819918453693,0.0290881714269648,0.6463768115942029,0.8666666666666667,0.0109090733380696
p4_r0,enzyme_to_reaction,3,MARTS_SEQ_0a4916f7cc31d11f,1,0,0.0,11,0.0909090909090909,0.9863182306289672,1.0,0.0,0.0007821893086656,0.0089127611235096,0.6666666666666666,0.6666666666666666,4.802392975650439e-07
p4_r0,enzyme_to_reaction,10,MARTS_SEQ_0a4916f7cc31d11f,1,1,1.0,8,0.125,0.9863182306289672,1.0,0.0,8.101853745756671e-05,0.0910093063560805,0.8181818181818182,0.9333333333333332,0.0123181263484829
p4_r0,enzyme_to_reaction,3,MARTS_SEQ_0fc27924038c661d,1,0,0.0,6,0.1666666666666666,0.9910829067230223,0.6666666666666666,1.4142135381698608,0.018983406946063,0.1280457048511842,0.0666666666666666,0.4444444444444444,0.022376937503838
p4_r0,enzyme_to_reaction,10,MARTS_SEQ_0fc27924038c661d,1,1,1.0,3,0.3333333333333333,0.9910829067230223,1.0,0.0,0.0005813005845993,0.717055094663179,0.5445665445665445,0.8,0.0769943188880327
p4_r0,enzyme_to_reaction,3,MARTS_SEQ_3637af595a1ac0a9,1,0,0.0,5,0.2,0.989744246006012,0.6666666666666666,0.471404492855072,0.0031287854071706,0.0138267635628688,1.0,1.0,0.0299573254944422
p4_r0,enzyme_to_reaction,10,MARTS_SEQ_3637af595a1ac0a9,1,1,1.0,4,0.25,0.989744246006012,1.0,0.0,0.0,0.0271496909765836,0.5811965811965812,0.8333333333333334,0.0393082719999226
p4_r0,enzyme_to_reaction,3,MARTS_SEQ_4fae39bf4922a6bf,1,1,1.0,1,1.0,0.9904890060424804,0.6666666666666666,0.471404492855072,0.0,0.004986022817399,1.0,1.0,0.0473665451204266
p4_r0,enzyme_to_reaction,10,MARTS_SEQ_4fae39bf4922a6bf,1,1,1.0,2,0.5,0.9904890060424804,0.6666666666666666,0.471404492855072,4.092107701580972e-05,0.0280136951182162,0.5079365079365079,0.8,0.282782026552214
p4_r0,enzyme_to_reaction,3,MARTS_SEQ_5bf087a97d3807b8,1,0,0.0,16,0.0625,0.9915409088134766,1.0,0.0,0.0039110025390982,0.1331594090528335,0.3,0.5555555555555556,0.0076821993020387
p4_r0,enzyme_to_reaction,10,MARTS_SEQ_5bf087a97d3807b8,1,0,0.0,18,0.0555555555555555,0.9915409088134766,1.0,0.0,0.0,0.1515540695561855,0.5811965811965812,0.8666666666666667,0.09846837356953
p4_r0,enzyme_to_reaction,3,MARTS_SEQ_5e681ccfc67668f5,1,0,0.0,7,0.1428571428571428,0.9913415312767028,1.0,0.0,5.960464477539064e-08,0.0355089524607694,1.0,1.0,0.0808135326152099
p4_r0,enzyme_to_reaction,10,MARTS_SEQ_5e681ccfc67668f5,1,1,1.0,7,0.1428571428571428,0.9913415312767028,1.0,0.0,4.36254995292984e-05,0.0907616480324824,0.7171717171717171,0.9,0.24767928830133
p4_r0,enzyme_to_reaction,3,MARTS_SEQ_78081b2dffc18df6,1,0,0.0,11,0.0909090909090909,0.9951019287109376,1.0,0.0,0.0007821893086656,0.099026118993256,0.3,0.4444444444444444,0.0188622630949754
p4_r0,enzyme_to_reaction,10,MARTS_SEQ_78081b2dffc18df6,1,0,0.0,13,0.0769230769230769,0.9951019287109376,1.0,0.0,0.0,0.3136149497437643,0.6239316239316239,0.8666666666666667,0.1318087423135463
p4_r0,enzyme_to_reaction,3,MARTS_SEQ_81c393b30d142b41,1,0,0.0,7,0.1428571428571428,0.9928675889968872,1.0,0.0,5.960464477539064e-08,0.0350175311879189,1.0,1.0,0.0612800057190126
p4_r0,enzyme_to_reaction,10,MARTS_SEQ_81c393b30d142b41,1,0,0.0,11,0.0909090909090909,0.9928675889968872,1.0,0.0,0.0,0.3475952727979137,0.4761904761904761,0.7666666666666667,0.0218818242198277
p4_r0,enzyme_to_reaction,3,MARTS_SEQ_8be1da2d983baf6e,1,1,1.0,2,0.5,0.9810764193534852,0.0,3.741657495498657,0.0107534360140562,0.0153795068561843,0.0666666666666666,0.2222222222222222,0.005126594362812
p4_r0,enzyme_to_reaction,10,MARTS_SEQ_8be1da2d983baf6e,1,1,1.0,3,0.3333333333333333,0.9810764193534852,1.0,0.0,0.0003996002196799,0.4975996968801862,0.3373015873015872,0.7,0.023561326778608
p4_r0,enzyme_to_reaction,3,MARTS_SEQ_9108787df03865bb,1,0,0.0,57,0.0175438596491228,0.9882527589797974,0.3333333333333333,0.8164966106414795,0.0015643786173313,4.894035032371884e-07,0.6666666666666666,0.8888888888888888,0.0295193511047574
p4_r0,enzyme_to_reaction,10,MARTS_SEQ_9108787df03865bb,1,0,0.0,114,0.0087719298245614,0.9882527589797974,0.3333333333333333,1.6996731758117676,0.0003504374471958,0.1193979987460785,0.7676767676767677,0.9,0.174129149776774
p4_r0,enzyme_to_reaction,3,MARTS_SEQ_abf5d53f4b349a20,1,0,0.0,9,0.1111111111111111,0.9900408387184144,0.3333333333333333,4.496912479400635,0.0320319272577762,0.0329640472974446,0.2333333333333333,0.6666666666666666,0.035499617123885
p4_r0,enzyme_to_reaction,10,MARTS_SEQ_abf5d53f4b349a20,1,1,1.0,3,0.3333333333333333,0.9900408387184144,0.6666666666666666,3.771235942840576,0.0011557866819202,0.2640067254025834,0.5018315018315018,0.8,0.036331076249595
p4_r0,enzyme_to_reaction,3,MARTS_SEQ_ddf2ea2aa89dba7b,1,0,0.0,14,0.0714285714285714,0.9886963963508606,0.0,0.0,0.003409506753087,0.0047959600887689,0.3,0.6666666666666666,0.0239798004438448
p4_r0,enzyme_to_reaction,10,MARTS_SEQ_ddf2ea2aa89dba7b,1,1,1.0,10,0.1,0.9886963963508606,0.3333333333333333,4.966554641723633,0.0015417967224493,0.0982221843922932,0.5811965811965812,0.8333333333333334,0.0606693528224312
p4_r0,enzyme_to_reaction,3,MARTS_SEQ_e4d42c8f75981e0d,1,0,0.0,26,0.0384615384615384,0.9868168234825134,0.6666666666666666,0.9428090453147888,0.0054753813892602,0.0258820778346241,0.6666666666666666,0.8888888888888888,0.0388228378322018
p4_r0,enzyme_to_reaction,10,MARTS_SEQ_e4d42c8f75981e0d,1,0,0.0,51,0.0196078431372549,0.9868168234825134,0.3333333333333333,1.247219204902649,0.0003609959385357,0.0544950948610822,0.5811965811965812,0.8,0.072892983718604
p4_r0,enzyme_to_reaction,3,MARTS_SEQ_f33ed138938c2c38,1,0,0.0,7,0.1428571428571428,0.9918195009231568,0.3333333333333333,1.247219204902649,0.0135706244036555,0.0177786539800966,0.0666666666666666,0.4444444444444444,0.0279381194320745
