reaction_id,reaction_smiles,source_layer
RHEA:48888,CCCCCC(C=CC=CCCCCCCCC(=O)[O-])OO.[NH3+]C(CCC(=O)NC(CS)C(=O)NCC(=O)[O-])C(=O)[O-].[NH3+]C(CCC(=O)NC(CS)C(=O)NCC(=O)[O-])C(=O)[O-]>>CCCCCC(O)C=CC=CCCCCCCCC(=O)[O-].O.[NH3+]C(CCC(=O)NC(CSSCC(NC(=O)CCC([NH3+])C(=O)[O-])C(=O)NCC(=O)[O-])C(=O)NCC(=O)[O-])C(=O)[O-],rhea_general
RHEA:48892,*NC(C(*)=O)C(C)OC1OC(CO)C(O)C(O)C1NC(C)=O.O>>*NC(C(*)=O)C(C)O.CC(=O)NC1C(O)OC(CO)C(O)C1O,rhea_general
RHEA:48904,*NC(CO)C(*)=O.CC(=O)NC1C(OP(=O)([O-])OP(=O)([O-])OCC2OC(n3ccc(=O)[nH]c3=O)C(O)C2O)OC(CO)C(O)C1O>>*NC(COC1OC(CO)C(O)C(O)C1NC(C)=O)C(*)=O.O=c1ccn(C2OC(COP(=O)([O-])OP(=O)([O-])[O-])C(O)C2O)c(=O)[nH]1.[H+],rhea_general
RHEA:48908,*NC(C(*)=O)C(C)O.CC(=O)NC1C(OP(=O)([O-])OP(=O)([O-])OCC2OC(n3ccc(=O)[nH]c3=O)C(O)C2O)OC(CO)C(O)C1O>>*NC(C(*)=O)C(C)OC1OC(CO)C(O)C(O)C1NC(C)=O.O=c1ccn(C2OC(COP(=O)([O-])OP(=O)([O-])[O-])C(O)C2O)c(=O)[nH]1.[H+],rhea_general
RHEA:48912,*C(=O)NC(COC1OC(CO)C(OC2OC(CO)C(OC3OC(CO)C(O)C(OC4OC(CO)C(O)C(OC5(C(=O)[O-])CC(O)C(NC(C)=O)C(C(O)C(O)CO)O5)C4O)C3NC(C)=O)C(OC3(C(=O)[O-])CC(O)C(NC(C)=O)C(C(O)C(O)CO)O3)C2O)C(O)C1O)C(*)O.CC(=O)NC1C(O)CC(OP(=O)([O-])OCC2OC(n3ccc(N)nc3=O)C(O)C2O)(C(=O)[O-])OC1C(O)C(O)CO>>*C(=O)NC(COC1OC(CO)C(OC2OC(CO)C(OC3OC(CO)C(O)C(OC4OC(CO)C(O)C(OC5(C(=O)[O-])CC(O)C(NC(C)=O)C(C(O)C(CO)OC6(C(=O)[O-])CC(O)C(NC(C)=O)C(C(O)C(O)CO)O6)O5)C4O)C3NC(C)=O)C(OC3(C(=O)[O-])CC(O)C(NC(C)=O)C(C(O)C(O)CO)O3)C2O)C(O)C1O)C(*)O.Nc1ccn(C2OC(COP(=O)([O-])[O-])C(O)C2O)c(=O)n1.[H+],rhea_general
RHEA:48916,CC(=O)NC1C(O)CC(OP(=O)([O-])OCC2OC(n3ccc(N)nc3=O)C(O)C2O)(C(=O)[O-])OC1C(O)C(O)CO.[1*]C(O)C(COC1OC(CO)C(OC2OC(CO)C(OC3OC(CO)C(O)C(OC4OC(CO)C(O)C(OC5(C(=O)[O-])CC(O)C(NC(C)=O)C(C(O)C(O)CO)O5)C4O)C3NC(C)=O)C(O)C2O)C(O)C1O)NC([2*])=O>>Nc1ccn(C2OC(COP(=O)([O-])[O-])C(O)C2O)c(=O)n1.[1*]C(O)C(COC1OC(CO)C(OC2OC(CO)C(OC3OC(CO)C(O)C(OC4OC(CO)C(O)C(OC5(C(=O)[O-])CC(O)C(NC(C)=O)C(C(O)C(CO)OC6(C(=O)[O-])CC(O)C(NC(C)=O)C(C(O)C(O)CO)O6)O5)C4O)C3NC(C)=O)C(O)C2O)C(O)C1O)NC([2*])=O.[H+],rhea_general
RHEA:48924,*C(=O)NC(COC1OC(CO)C(O)C(OC2(C(=O)[O-])CC(O)C(NC(C)=O)C(C(O)C(O)CO)O2)C1O)C(O)C=CCCCCCCCCCCCCC.CC(=O)NC1C(O)CC(OP(=O)([O-])OCC2OC(n3ccc(N)nc3=O)C(O)C2O)(C(=O)[O-])OC1C(O)C(O)CO>>*C(=O)NC(COC1OC(CO)C(O)C(OC2(C(=O)[O-])CC(O)C(NC(C)=O)C(C(O)C(CO)OC3(C(=O)[O-])CC(O)C(NC(C)=O)C(C(O)C(O)CO)O3)O2)C1O)C(O)C=CCCCCCCCCCCCCC.Nc1ccn(C2OC(COP(=O)([O-])[O-])C(O)C2O)c(=O)n1.[H+],rhea_general
RHEA:48928,*C(=O)NC(COC1OC(CO)C(O)C(OC2(C(=O)[O-])CC(O)C(NC(C)=O)C(C(O)C(O)CO)O2)C1O)C(*)O.CC(=O)NC1C(O)CC(OP(=O)([O-])OCC2OC(n3ccc(N)nc3=O)C(O)C2O)(C(=O)[O-])OC1C(O)C(O)CO>>Nc1ccn(C2OC(COP(=O)([O-])[O-])C(O)C2O)c(=O)n1.[1*]C(O)C(COC1OC(CO)C(O)C(OC2(C(=O)[O-])CC(O)C(NC(C)=O)C(C(O)C(CO)OC3(C(=O)[O-])CC(O)C(NC(C)=O)C(C(O)C(O)CO)O3)O2)C1O)NC([2*])=O.[H+],rhea_general
RHEA:48932,*C(=O)NC(COC1OC(CO)C(OC2OC(CO)C(OC3OC(CO)C(O)C(OC4OC(CO)C(O)C(OC5(C(=O)[O-])CC(O)C(NC(C)=O)C(C(O)C(O)CO)O5)C4O)C3NC(C)=O)C(OC3(C(=O)[O-])CC(O)C(NC(C)=O)C(C(O)C(CO)OC4(C(=O)[O-])CC(O)C(NC(C)=O)C(C(O)C(O)CO)O4)O3)C2O)C(O)C1O)C(*)O.CC(=O)NC1C(O)CC(OP(=O)([O-])OCC2OC(n3ccc(N)nc3=O)C(O)C2O)(C(=O)[O-])OC1C(O)C(O)CO>>Nc1ccn(C2OC(COP(=O)([O-])[O-])C(O)C2O)c(=O)n1.[1*]C(O)C(COC1OC(CO)C(OC2OC(CO)C(OC3OC(CO)C(O)C(OC4OC(CO)C(O)C(OC5(C(=O)[O-])CC(O)C(NC(C)=O)C(C(O)C(CO)OC6(C(=O)[O-])CC(O)C(NC(C)=O)C(C(O)C(O)CO)O6)O5)C4O)C3NC(C)=O)C(OC3(C(=O)[O-])CC(O)C(NC(C)=O)C(C(O)C(CO)OC4(C(=O)[O-])CC(O)C(NC(C)=O)C(C(O)C(O)CO)O4)O3)C2O)C(O)C1O)NC([2*])=O.[H+],rhea_general
RHEA:48936,*C(=O)C1CCCN1*.O=C([O-])CCC(=O)C(=O)[O-].O=O>>*C(=O)C1CC(O)CN1*.O=C([O-])CCC(=O)[O-].O=C=O,rhea_general
RHEA:48940,*C([NH3+])C(=O)NC(*)C(=O)[O-].O>>*C([NH3+])C(=O)[O-].*C([NH3+])C(=O)[O-],rhea_general
RHEA:48944,CCC1C2=Cc3c(C)c4c5[n]3[Mg-2]36[n]7c(c(C)c(C(C)=O)c7=CC(=[N+]23)C1C)=CC1=[N+]6C(=C5[C-](C(=O)OC)C4=O)C(CCC(=O)[O-])C1C.Nc1ncnc2c1ncn2C1OC(COP(=O)([O-])OP(=O)([O-])[O-])C(O)C1O.O=P([O-])([O-])O.[S]1[Fe+][S][Fe+]1.[S]1[Fe+][S][Fe+]1>>CCC1=C(C)C2=[N+]3C1=Cc1c(C)c4c5[n]1[Mg-2]31[n]3c(c(C)c(C(C)=O)c3=C2)=CC2=[N+]1C(=C5[C-](C(=O)OC)C4=O)C(CCC(=O)[O-])C2C.Nc1ncnc2c1ncn2C1OC(COP(=O)([O-])OP(=O)([O-])OP(=O)([O-])[O-])C(O)C1O.O.[H+].[S]1[Fe][S][Fe+]1.[S]1[Fe][S][Fe+]1,rhea_general
RHEA:48948,CCC1C2=Cc3c(C)c4c5[n]3[Mg-2]36[n]7c(c(C)c(C(C)O)c7=CC(=[N+]23)C1C)=CC1=[N+]6C(=C5[C-](C(=O)OC)C4=O)C(CCC(=O)[O-])C1C.Nc1ncnc2c1ncn2C1OC(COP(=O)([O-])OP(=O)([O-])[O-])C(O)C1O.O=P([O-])([O-])O.[S]1[Fe+][S][Fe+]1.[S]1[Fe+][S][Fe+]1>>CCC1=C(C)C2=[N+]3C1=Cc1c(C)c4c5[n]1[Mg-2]31[n]3c(c(C)c(C(C)O)c3=C2)=CC2=[N+]1C(=C5[C-](C(=O)OC)C4=O)C(CCC(=O)[O-])C2C.Nc1ncnc2c1ncn2C1OC(COP(=O)([O-])OP(=O)([O-])OP(=O)([O-])[O-])C(O)C1O.O.[H+].[S]1[Fe][S][Fe+]1.[S]1[Fe][S][Fe+]1,rhea_general
RHEA:48952,CCC=CCC=CCC(O)C=CC=CCC=CCC=CCCC(=O)[O-].NC(=O)c1ccc[n+](C2OC(COP(=O)([O-])OP(=O)([O-])OCC3OC(n4cnc5c(N)ncnc54)C(O)C3O)C(O)C2O)c1>>CCC=CCC=CCC(=O)C=CC=CCC=CCC=CCCC(=O)[O-].NC(=O)C1=CN(C2OC(COP(=O)([O-])OP(=O)([O-])OCC3OC(n4cnc5c(N)ncnc54)C(O)C3O)C(O)C2O)C=CC1.[H+],rhea_general
RHEA:48956,*NC(Cc1ccc(O)cc1)C(*)=O.OO.[H+].[I-]>>*NC(Cc1ccc(O)c(I)c1)C(*)=O.O.O,rhea_general
RHEA:48960,*NC(Cc1ccc(O)c(I)c1)C(*)=O.OO.[H+].[I-]>>*NC(Cc1cc(I)c(O)c(I)c1)C(*)=O.O.O,rhea_general
RHEA:48964,*NC(Cc1cc(I)c(O)c(I)c1)C(*)=O.*NC(Cc1cc(I)c(O)c(I)c1)C(*)=O.OO>>*NC(=C)C(*)=O.*NC(Cc1cc(I)c(Oc2cc(I)c(O)c(I)c2)c(I)c1)C(*)=O.O.O,rhea_general
RHEA:48968,*NC(Cc1cc(I)c(O)c(I)c1)C(*)=O.*NC(Cc1ccc(O)c(I)c1)C(*)=O.OO>>*NC(=C)C(*)=O.*NC(Cc1cc(I)c(Oc2ccc(O)c(I)c2)c(I)c1)C(*)=O.O.O,rhea_general
RHEA:48972,Nc1ncnc2c1ncn2C1OC(COP(=O)([O-])OP(=O)([O-])OP(=O)([O-])[O-])C(O)C1O.O.OP(O)O>>Nc1ncnc2c1ncn2C1OC(COP(=O)([O-])OP(=O)([O-])[O-])C(O)C1O.O=P([O-])([O-])O.OP(O)O.[H+],rhea_general
RHEA:48976,C[n+]1c2ccccc2nc2c(C(=O)[O-])cccc21.NC(=O)C1=CN(C2OC(COP(=O)([O-])OP(=O)([O-])OCC3OC(n4cnc5c(N)ncnc54)C(O)C3O)C(O)C2O)C=CC1.O=O.[H+].[H+]>>C[n+]1c2ccccc2nc2c(O)cccc21.NC(=O)c1ccc[n+](C2OC(COP(=O)([O-])OP(=O)([O-])OCC3OC(n4cnc5c(N)ncnc54)C(O)C3O)C(O)C2O)c1.O.O=C=O,rhea_general
RHEA:48980,O=O.Oc1ccc(Cl)c(Cl)c1O>>O=C([O-])C=CC(Cl)=C(Cl)C(=O)[O-].[H+].[H+],rhea_general
RHEA:48984,O=C([O-])CCC(=O)C(=O)[O-].O=C([O-])COc1ccc(Cl)cc1Cl.O=O>>O=C([O-])CCC(=O)[O-].O=C=O.O=CC(=O)[O-].Oc1ccc(Cl)cc1Cl,rhea_general
RHEA:48996,Cc1cccc(O)c1O.O=O>>CC(=O)C=CC=C(O)C(=O)[O-].[H+],rhea_general
RHEA:49000,CC(C)=CCCC(C)=CCCC(C)=CCc1c(C)n(O)c2ccccc2c1=O.NC(=O)C1=CN(C2OC(COP(=O)([O-])OP(=O)([O-])OCC3OC(n4cnc5c(N)ncnc54)C(O)C3O)C(O)C2O)C=CC1.O=O.[H+]>>CC(C)=CCCC(C)=CCCC(C)=CCC1(O)C(=O)C(C)=[N+]([O-])c2ccccc21.NC(=O)c1ccc[n+](C2OC(COP(=O)([O-])OP(=O)([O-])OCC3OC(n4cnc5c(N)ncnc54)C(O)C3O)C(O)C2O)c1.O,rhea_general
RHEA:49004,CC(C)=CCCC(C)=CCCC(C)=CCc1c(C)n(O)c2ccccc2c1=O.NC(=O)C1=CN(C2OC(COP(=O)([O-])OP(=O)([O-])OCC3OC(n4cnc5c(N)ncnc54)C(OP(=O)([O-])[O-])C3O)C(O)C2O)C=CC1.O=O.[H+]>>CC(C)=CCCC(C)=CCCC(C)=CCC1(O)C(=O)C(C)=[N+]([O-])c2ccccc21.NC(=O)c1ccc[n+](C2OC(COP(=O)([O-])OP(=O)([O-])OCC3OC(n4cnc5c(N)ncnc54)C(OP(=O)([O-])[O-])C3O)C(O)C2O)c1.O,rhea_general
RHEA:49024,O=O.[NH3+]C(Cc1c[nH]c2ccccc12)C(=O)[O-]>>OO.[NH2+]=C(Cc1c[nH]c2ccccc12)C(=O)[O-],rhea_general
RHEA:49028,COc1ccc(CC2C(=O)OCC2Cc2ccc3c(c2)OCO3)cc1OC.Cc1cc2c(cc1C)N(CC(O)C(O)C(O)COP(=O)([O-])[O-])c1[nH]c(=O)[nH]c(=O)c1N2.O=O>>COc1cc(CC2C(=O)OCC2Cc2ccc3c(c2)OCO3)cc(O)c1OC.Cc1cc2nc3c(=O)[n-]c(=O)nc-3n(CC(O)C(O)C(O)COP(=O)([O-])[O-])c2cc1C.O.[H+],rhea_general
RHEA:49032,COc1cc(C2c3cc4c(cc3CC3COC(=O)C32)OCO4)cc(OC)c1O.Cc1cc2c(cc1C)N(CC(O)C(O)C(O)COP(=O)([O-])[O-])c1[nH]c(=O)[nH]c(=O)c1N2.O=O>>COc1cc(C2c3cc4c(cc3C(O)C3COC(=O)C23)OCO4)cc(OC)c1O.Cc1cc2nc3c(=O)[n-]c(=O)nc-3n(CC(O)C(O)C(O)COP(=O)([O-])[O-])c2cc1C.O.[H+],rhea_general
RHEA:49036,COc1cc(CC2C(=O)OCC2Cc2ccc3c(c2)OCO3)ccc1O.C[S+](CCC([NH3+])C(=O)[O-])CC1OC(n2cnc3c(N)ncnc32)C(O)C1O>>COc1ccc(CC2C(=O)OCC2Cc2ccc3c(c2)OCO3)cc1OC.Nc1ncnc2c1ncn2C1OC(CSCCC([NH3+])C(=O)[O-])C(O)C1O.[H+],rhea_general
RHEA:49040,COc1cc(CC2C(=O)OCC2Cc2ccc3c(c2)OCO3)cc(O)c1OC.C[S+](CCC([NH3+])C(=O)[O-])CC1OC(n2cnc3c(N)ncnc32)C(O)C1O>>COc1cc(CC2C(=O)OCC2Cc2ccc3c(c2)OCO3)cc(OC)c1OC.Nc1ncnc2c1ncn2C1OC(CSCCC([NH3+])C(=O)[O-])C(O)C1O.[H+],rhea_general
RHEA:49044,NC(=O)C1=CN(C2OC(COP(=O)([O-])OP(=O)([O-])OCC3OC(n4cnc5c(N)ncnc54)C(O)C3O)C(O)C2O)C=CC1.O=C(C=CC=CC=Cc1ccc(O)c(NC(=O)C=CC=CC=CC2CCCCC2)c1)NC1=C(O)CCC1=O.O=O.[H+]>>NC(=O)c1ccc[n+](C2OC(COP(=O)([O-])OP(=O)([O-])OCC3OC(n4cnc5c(N)ncnc54)C(O)C3O)C(O)C2O)c1.O.O=C(C=CC=CC=CC1CCCCC1)NC1=CC(O)(C=CC=CC=CC(=O)NC2=C(O)CCC2=O)C=CC1=O,rhea_general
RHEA:49048,C=C1CCC(O)CC1=CC=C1CCCC2(C)C1CCC2C(C)C=CC(C)C(C)(C)O.O=O.[H+].[H+].[S]1[Fe][S][Fe+]1.[S]1[Fe][S][Fe+]1>>C=C1C(=CC=C2CCCC3(C)C2CCC3C(C)C=CC(C)C(C)(C)O)CC(O)CC1O.O.[S]1[Fe+][S][Fe+]1.[S]1[Fe+][S][Fe+]1,rhea_general
RHEA:49052,NC(=O)C1=CN(C2OC(COP(=O)([O-])OP(=O)([O-])OCC3OC(n4cnc5c(N)ncnc54)C(O)C3O)C(O)C2O)C=CC1.O=C1NC(Cc2c[nH]c3ccccc23)c2nc3ccccc3c(=O)n2-c2ccccc21.O=O.[H+]>>NC(=O)c1ccc[n+](C2OC(COP(=O)([O-])OP(=O)([O-])OCC3OC(n4cnc5c(N)ncnc54)C(O)C3O)C(O)C2O)c1.O.O=C1c2ccccc2-n2c(nc3ccccc3c2=O)C2CC3(O)c4ccccc4NC3N12,rhea_general
RHEA:49056,NC(=O)C1=CN(C2OC(COP(=O)([O-])OP(=O)([O-])OCC3OC(n4cnc5c(N)ncnc54)C(OP(=O)([O-])[O-])C3O)C(O)C2O)C=CC1.O=C1NC(Cc2c[nH]c3ccccc23)c2nc3ccccc3c(=O)n2-c2ccccc21.O=O.[H+]>>NC(=O)c1ccc[n+](C2OC(COP(=O)([O-])OP(=O)([O-])OCC3OC(n4cnc5c(N)ncnc54)C(OP(=O)([O-])[O-])C3O)C(O)C2O)c1.O.O=C1c2ccccc2-n2c(nc3ccccc3c2=O)C2CC3(O)c4ccccc4NC3N12,rhea_general
RHEA:49060,*[H].Cc1cc2c(cc1C)N(CC(O)C(O)C(O)COP(=O)([O-])[O-])c1[nH]c(=O)[nH]c(=O)c1N2.O=O>>*O.Cc1cc2nc3c(=O)[n-]c(=O)nc-3n(CC(O)C(O)C(O)COP(=O)([O-])[O-])c2cc1C.O.[H+],rhea_general
RHEA:49064,C=C1CCC(O)CC1=CC=C1CCCC2(C)C1CCC2C(C)CCC(O)C(C)(C)O.O=O.[H+].[H+].[S]1[Fe][S][Fe+]1.[S]1[Fe][S][Fe+]1>>C=C1C(=CC=C2CCCC3(C)C2CCC3C(C)CCC(O)C(C)(C)O)CC(O)CC1O.O.[S]1[Fe+][S][Fe+]1.[S]1[Fe+][S][Fe+]1,rhea_general
RHEA:49068,C=C1CCC(O)CC1=CC=C1CCCC2(C)C1CCC2C(C)CCC(=O)C(C)(C)O.O=O.[H+].[H+].[S]1[Fe][S][Fe+]1.[S]1[Fe][S][Fe+]1>>C=C1C(=CC=C2CCCC3(C)C2CCC3C(C)CCC(=O)C(C)(C)O)CC(O)CC1O.O.[S]1[Fe+][S][Fe+]1.[S]1[Fe+][S][Fe+]1,rhea_general
RHEA:49072,Cc1cc2c(cc1C)N(CC(O)C(O)C(O)COP(=O)([O-])[O-])c1[nH]c(=O)[nH]c(=O)c1N2.Cc1cc2c(cc1C)N(CC(O)C(O)C(O)COP(=O)([O-])[O-])c1[nH]c(=O)[nH]c(=O)c1N2.O=O.O=O.c1ccc2c(c1)sc1ccccc12>>Cc1cc2nc3c(=O)[n-]c(=O)nc-3n(CC(O)C(O)C(O)COP(=O)([O-])[O-])c2cc1C.Cc1cc2nc3c(=O)[n-]c(=O)nc-3n(CC(O)C(O)C(O)COP(=O)([O-])[O-])c2cc1C.O.O.O=S1(=O)c2ccccc2-c2ccccc21.[H+].[H+],rhea_general
RHEA:49076,Cc1cc2c(cc1C)N(CC(O)C(O)C(O)COP(=O)([O-])[O-])c1[nH]c(=O)[nH]c(=O)c1N2.O=O.c1ccc2c(c1)sc1ccccc12>>Cc1cc2nc3c(=O)[n-]c(=O)nc-3n(CC(O)C(O)C(O)COP(=O)([O-])[O-])c2cc1C.O.O=S1c2ccccc2-c2ccccc21.[H+],rhea_general
RHEA:49080,Cc1cc2c(cc1C)N(CC(O)C(O)C(O)COP(=O)([O-])[O-])c1[nH]c(=O)[nH]c(=O)c1N2.O=O.O=S1c2ccccc2-c2ccccc21>>Cc1cc2nc3c(=O)[n-]c(=O)nc-3n(CC(O)C(O)C(O)COP(=O)([O-])[O-])c2cc1C.O.O=S1(=O)c2ccccc2-c2ccccc21.[H+],rhea_general
RHEA:49084,COc1cc(CC2COC(=O)C2Cc2ccc(O)c(OC)c2)ccc1O.Cc1cc2c(cc1C)N(CC(O)C(O)C(O)COP(=O)([O-])[O-])c1[nH]c(=O)[nH]c(=O)c1N2.O=O>>COc1cc(CC2C(=O)OCC2Cc2ccc3c(c2)OCO3)ccc1O.Cc1cc2nc3c(=O)[n-]c(=O)nc-3n(CC(O)C(O)C(O)COP(=O)([O-])[O-])c2cc1C.O.O.[H+],rhea_general
RHEA:49088,CC(C)=CCCC(C)=CCCC(C)=CCCC=C(C)CCC=C(C)CCC=C(C)C.Cc1cc2nc3c(=O)[n-]c(=O)nc-3n(CC(O)C(O)C(O)COP(=O)([O-])OP(=O)([O-])OCC3OC(n4cnc5c(N)ncnc54)C(O)C3O)c2cc1C.O.[H+]>>CC(C)=CCCC(C)=CCCC(C)=CCC(O)C=C(C)CCC=C(C)CCC=C(C)C.Cc1cc2c(cc1C)N(CC(O)C(O)C(O)COP(=O)([O-])OP(=O)([O-])OCC1OC(n3cnc4c(N)ncnc43)C(O)C1O)c1[nH]c(=O)[nH]c(=O)c1N2,rhea_general
RHEA:49092,CCCCCCCCCCCCCCCC(=O)OCC(O)COP(=O)([O-])[O-].O>>CCCCCCCCCCCCCCCC(=O)[O-].O=P([O-])([O-])OCC(O)CO.[H+],rhea_general
RHEA:49096,C=CC1=C(C)C2=[N+]3C1=Cc1c(C)c(CCC(=O)OC)c4[n]1[Mg-2]31[n]3c(c(C)c(C=C)c3=C2)=CC2=[N+]1C(=C4)C(CCC(=O)[O-])=C2C.C[S+](CCC([NH3+])C(=O)[O-])CC1OC(n2cnc3c(N)ncnc32)C(O)C1O.C[S+](CCC([NH3+])C(=O)[O-])CC1OC(n2cnc3c(N)ncnc32)C(O)C1O.C[S+](CCC([NH3+])C(=O)[O-])CC1OC(n2cnc3c(N)ncnc32)C(O)C1O.O>>C=CC1=C(C)C2=[N+]3C1=Cc1c(C)c4c5[n]1[Mg-2]31[n]3c(c(C)c(C=C)c3=C2)=CC2=[N+]1C(=C5[C-](C(=O)OC)C4=O)C(CCC(=O)[O-])=C2C.CC1OC(n2cnc3c(N)ncnc32)C(O)C1O.CC1OC(n2cnc3c(N)ncnc32)C(O)C1O.CC1OC(n2cnc3c(N)ncnc32)C(O)C1O.CSCCC([NH3+])C(=O)[O-].CSCCC([NH3+])C(=O)[O-].CSCCC([NH3+])C(=O)[O-].[H+].[H+].[H+].[H+],rhea_general
RHEA:49112,C[S+](CCC([NH3+])C(=O)[O-])CC1OC(n2cnc3c(N)ncnc32)C(O)C1O.O=C([O-])c1cccc2nc3ccccc3nc12>>C[n+]1c2ccccc2nc2c(C(=O)[O-])cccc21.Nc1ncnc2c1ncn2C1OC(CSCCC([NH3+])C(=O)[O-])C(O)C1O,rhea_general
RHEA:49116,NC(=O)C1=CN(C2OC(COP(=O)([O-])OP(=O)([O-])OCC3OC(n4cnc5c(N)ncnc54)C(OP(=O)([O-])[O-])C3O)C(O)C2O)C=CC1.O=C([O-])c1[nH]c(-c2c[nH]c3ccccc23)cc1-c1c[nH]c2ccccc12.O=O.[H+]>>NC(=O)c1ccc[n+](C2OC(COP(=O)([O-])OP(=O)([O-])OCC3OC(n4cnc5c(N)ncnc54)C(OP(=O)([O-])[O-])C3O)C(O)C2O)c1.O.O=C([O-])c1[nH]c(-c2c[nH]c3ccccc23)cc1-c1c(O)[nH]c2ccccc12,rhea_general
RHEA:49120,NC(=O)C1=CN(C2OC(COP(=O)([O-])OP(=O)([O-])OCC3OC(n4cnc5c(N)ncnc54)C(OP(=O)([O-])[O-])C3O)C(O)C2O)C=CC1.O=C([O-])c1[nH]c(-c2c[nH]c3ccc(O)cc23)cc1-c1c[nH]c2ccccc12.O=O.[H+]>>NC(=O)c1ccc[n+](C2OC(COP(=O)([O-])OP(=O)([O-])OCC3OC(n4cnc5c(N)ncnc54)C(OP(=O)([O-])[O-])C3O)C(O)C2O)c1.O.O=C([O-])c1[nH]c(-c2c[nH]c3ccc(O)cc23)cc1-c1c(O)[nH]c2ccccc12,rhea_general
RHEA:49124,NC(=O)C1=CN(C2OC(COP(=O)([O-])OP(=O)([O-])OCC3OC(n4cnc5c(N)ncnc54)C(OP(=O)([O-])[O-])C3O)C(O)C2O)C=CC1.O=C([O-])c1[nH]c(-c2c[nH]c3ccccc23)cc1-c1c[nH]c2ccccc12.O=O.[H+]>>NC(=O)c1ccc[n+](C2OC(COP(=O)([O-])OP(=O)([O-])OCC3OC(n4cnc5c(N)ncnc54)C(OP(=O)([O-])[O-])C3O)C(O)C2O)c1.O.O=C([O-])c1[nH]c(-c2c[nH]c3ccc(O)cc23)cc1-c1c[nH]c2ccccc12,rhea_general
RHEA:49140,Cc1cn(C2CC(O)C(COP(=O)([O-])OP(=O)([O-])OC3CC(O)C(=O)C(C)O3)O2)c(=O)[nH]c1=O.[H+].[H+].[S]1[Fe][S][Fe+]1.[S]1[Fe][S][Fe+]1>>Cc1cn(C2CC(O)C(COP(=O)([O-])OP(=O)([O-])OC3CCC(=O)C(C)O3)O2)c(=O)[nH]c1=O.O.[S]1[Fe+][S][Fe+]1.[S]1[Fe+][S][Fe+]1,rhea_general
RHEA:49144,Cc1cn(C2CC(O)C(COP(=O)([O-])OP(=O)([O-])OC3CCC([NH3+])C(C)O3)O2)c(=O)[nH]c1=O.O=C([O-])CCC(=O)C(=O)[O-]>>Cc1cn(C2CC(O)C(COP(=O)([O-])OP(=O)([O-])OC3CCC(=O)C(C)O3)O2)c(=O)[nH]c1=O.[NH3+]C(CCC(=O)[O-])C(=O)[O-],rhea_general
RHEA:49148,C[S+](CCC([NH3+])C(=O)[O-])CC1OC(n2cnc3c(N)ncnc32)C(O)C1O.C[S+](CCC([NH3+])C(=O)[O-])CC1OC(n2cnc3c(N)ncnc32)C(O)C1O.Cc1cn(C2CC(O)C(COP(=O)([O-])OP(=O)([O-])OC3CCC([NH3+])C(C)O3)O2)c(=O)[nH]c1=O>>Cc1cn(C2CC(O)C(COP(=O)([O-])OP(=O)([O-])OC3CCC([NH+](C)C)C(C)O3)O2)c(=O)[nH]c1=O.Nc1ncnc2c1ncn2C1OC(CSCCC([NH3+])C(=O)[O-])C(O)C1O.Nc1ncnc2c1ncn2C1OC(CSCCC([NH3+])C(=O)[O-])C(O)C1O.[H+].[H+],rhea_general
RHEA:49160,CC(C)C12CCC(C)(CC1)O2.Cc1cc2c(cc1C)N(CC(O)C(O)C(O)COP(=O)([O-])[O-])c1[nH]c(=O)[nH]c(=O)c1N2.O=O>>CC(C)C12CCC(C)(O1)C(O)C2.Cc1cc2nc3c(=O)[n-]c(=O)nc-3n(CC(O)C(O)C(O)COP(=O)([O-])[O-])c2cc1C.O.[H+],rhea_general
RHEA:49168,C=Cc1c(C)c2[n]3c1=CC1=[N+]4C(=Cc5c(C)c6c7[n]5[Mg-2]34[N+]3=C(C=2)C(C)C(CCC(=O)[O-])C3=C7CC6=O)C(CC)=C1C.C[S+](CCC([NH3+])C(=O)[O-])CC1OC(n2cnc3c(N)ncnc32)C(O)C1O>>C=Cc1c(C)c2[n]3c1=CC1=[N+]4C(=Cc5c(CC)c6c7[n]5[Mg-2]34[N+]3=C(C=2)C(C)C(CCC(=O)[O-])C3=C7CC6=O)C(CC)=C1C.Nc1ncnc2c1ncn2C1OC(CSCCC([NH3+])C(=O)[O-])C(O)C1O.[H+],rhea_general
RHEA:49172,C=Cc1c(C)c2[n]3c1=CC1=[N+]4C(=Cc5c(CC)c6c7[n]5[Mg-2]34[N+]3=C(C=2)C(C)C(CCC(=O)[O-])C3=C7CC6=O)C(CC)=C1C.C[S+](CCC([NH3+])C(=O)[O-])CC1OC(n2cnc3c(N)ncnc32)C(O)C1O>>C=Cc1c(C)c2[n]3c1=CC1=[N+]4C(=Cc5c(CC)c6c7[n]5[Mg-2]34[N+]3=C(C=2)C(C)C(CCC(=O)[O-])C3=C7CC6=O)C(CCC)=C1C.Nc1ncnc2c1ncn2C1OC(CSCCC([NH3+])C(=O)[O-])C(O)C1O.[H+],rhea_general
