Enzyme_uniprot_ids	Enzyme_genbank_ids	Enzyme_marts_ids	Substrate_smiles	Substrate_name	Substrate_marts_id	Product_smiles	Product_name	Product_marts_id	Reaction_type	Evidence	Publication	Mechanism_marts_id	step_reaction_smiles	step_reaction_signature	step_index
A0A7W5F0P0		marts_E01313	CC1=CCC[C@H](C)[C@@]12CC[C@H](C)[C@H]1C[C@@]3(C)CC[C@H](C(C)C)[C@@H]3[CH+]C12	unnamed_intermediate	marts_M01001	CC1=CCC[C@H](C)[C@@]12CC[C@H](C)[C@H]1C[C@@]3(C)CC[C@H](C(C)C)C3=CC12	sesterviolene C	marts_M01002	deprotonation	calculation	https://onlinelibrary.wiley.com/doi/10.1002/anie.202215688	marts_R00373	CC1=CCC[C@H](C)[C@@]12CC[C@H](C)[C@H]1C[C@@]3(C)CC[C@H](C(C)C)[C@@H]3[CH+]C12>>CC1=CCC[C@H](C)[C@@]12CC[C@H](C)[C@H]1C[C@@]3(C)CC[C@H](C(C)C)C3=CC12	CC1=CCCC(C)C12CCC(C)C1CC3(C)CCC(C(C)C)C3[CH+]C12>>CC1=CCCC(C)C12CCC(C)C1CC3(C)CCC(C(C)C)C3=CC12	14
A0A7W5F0P0		marts_E01313	CC(C)=CCC/C(C)=C/CC/C(C)=C/CC/C(C)=C/CC/C(C)=C/COP(=O)([O-])OP(=O)([O-])[O-]	(2E,6E,10E,14E)-GFPP	marts_M00550	[CH2+]/C=C(\C)CC/C=C(\C)CC/C=C(\C)CC/C=C(\C)CCC=C(C)C	(2E,6E,10E,14E)-GF cation	marts_M00551	dephosphorylation	experiment	https://onlinelibrary.wiley.com/doi/10.1002/anie.202215688	marts_R00374	CC(C)=CCC/C(C)=C/CC/C(C)=C/CC/C(C)=C/CC/C(C)=C/COP(=O)([O-])OP(=O)([O-])[O-]>>[CH2+]/C=C(\C)CC/C=C(\C)CC/C=C(\C)CC/C=C(\C)CCC=C(C)C	CC(C)=CCCC(C)=CCCC(C)=CCCC(C)=CCCC(C)=CCOP(=O)([O-])OP(=O)([O-])[O-]>>[CH2+]C=C(C)CCC=C(C)CCC=C(C)CCC=C(C)CCC=C(C)C	1
A0A7W5F0P0		marts_E01313	[CH2+]/C=C(\C)CC/C=C(\C)CC/C=C(\C)CC/C=C(\C)CCC=C(C)C	(2E,6E,10E,14E)-GF cation	marts_M00551	CC(C)=CCCC1(C)[CH+]CC/C(C)=C/CC/C(C)=C/CC/C(C)=C/C1	unnamed_intermediate	marts_M00687	cyclization	experiment	https://onlinelibrary.wiley.com/doi/10.1002/anie.202215688	marts_R00374	[CH2+]/C=C(\C)CC/C=C(\C)CC/C=C(\C)CC/C=C(\C)CCC=C(C)C>>CC(C)=CCCC1(C)[CH+]CC/C(C)=C/CC/C(C)=C/CC/C(C)=C/C1	[CH2+]C=C(C)CCC=C(C)CCC=C(C)CCC=C(C)CCC=C(C)C>>CC(C)=CCCC1(C)[CH+]CCC(C)=CCCC(C)=CCCC(C)=CC1	2
A0A7W5F0P0		marts_E01313	CC(C)=CCCC1(C)[CH+]CC/C(C)=C/CC/C(C)=C/CC/C(C)=C/C1	unnamed_intermediate	marts_M00687	C/C1=C\CC/C(C)=C/C[C@@]2(C)CC[C@H]([C+](C)C)[C@@H]2CC/C(C)=C/CC1	unnamed_intermediate	marts_M00705	cyclization	experiment	https://onlinelibrary.wiley.com/doi/10.1002/anie.202215688	marts_R00374	CC(C)=CCCC1(C)[CH+]CC/C(C)=C/CC/C(C)=C/CC/C(C)=C/C1>>C/C1=C\CC/C(C)=C/C[C@@]2(C)CC[C@H]([C+](C)C)[C@@H]2CC/C(C)=C/CC1	CC(C)=CCCC1(C)[CH+]CCC(C)=CCCC(C)=CCCC(C)=CC1>>CC1=CCCC(C)=CCC2(C)CCC([C+](C)C)C2CCC(C)=CCC1	3
A0A7W5F0P0		marts_E01313	C/C1=C\CC/C(C)=C/C[C@@]2(C)CC[C@H]([C+](C)C)[C@@H]2CC/C(C)=C/CC1	unnamed_intermediate	marts_M00705	C/C1=C\CC/C(C)=C/CC/C(C)=C/C[C@@]2(C)CC[C@H](C(C)C)[C@@H]2C[CH+]1	unnamed_intermediate	marts_M00689	hydride shift	experiment	https://onlinelibrary.wiley.com/doi/10.1002/anie.202215688	marts_R00374	C/C1=C\CC/C(C)=C/C[C@@]2(C)CC[C@H]([C+](C)C)[C@@H]2CC/C(C)=C/CC1>>C/C1=C\CC/C(C)=C/CC/C(C)=C/C[C@@]2(C)CC[C@H](C(C)C)[C@@H]2C[CH+]1	CC1=CCCC(C)=CCC2(C)CCC([C+](C)C)C2CCC(C)=CCC1>>CC1=CCCC(C)=CCCC(C)=CCC2(C)CCC(C(C)C)C2C[CH+]1	4
A0A7W5F0P0		marts_E01313	C/C1=C\CC/C(C)=C/CC/C(C)=C/C[C@@]2(C)CC[C@H](C(C)C)[C@@H]2C[CH+]1	unnamed_intermediate	marts_M00689	C/C1=C/C[C@H]2[C@@H](C(C)C)CC[C@]2(C)C/C=C(\C)CC[C@H]2[C+](C)CC[C@@H]12	unnamed_intermediate	marts_M00769	cyclization	experiment	https://onlinelibrary.wiley.com/doi/10.1002/anie.202215688	marts_R00374	C/C1=C\CC/C(C)=C/CC/C(C)=C/C[C@@]2(C)CC[C@H](C(C)C)[C@@H]2C[CH+]1>>C/C1=C/C[C@H]2[C@@H](C(C)C)CC[C@]2(C)C/C=C(\C)CC[C@H]2[C+](C)CC[C@@H]12	CC1=CCCC(C)=CCCC(C)=CCC2(C)CCC(C(C)C)C2C[CH+]1>>CC1=CCC2(C)CCC(C(C)C)C2CC=C(C)C2CC[C+](C)C2CC1	5
A0A7W5F0P0		marts_E01313	C/C1=C/C[C@H]2[C@@H](C(C)C)CC[C@]2(C)C/C=C(\C)CC[C@H]2[C+](C)CC[C@@H]12	unnamed_intermediate	marts_M00769	C/C1=C/C[C@H]2[C@@H](C(C)C)CC[C@]2(C)C/C=C(\C)CC[C+]2[C@@H](C)CC[C@@H]12	unnamed_intermediate	marts_M00770	hydride shift	experiment	https://onlinelibrary.wiley.com/doi/10.1002/anie.202215688	marts_R00374	C/C1=C/C[C@H]2[C@@H](C(C)C)CC[C@]2(C)C/C=C(\C)CC[C@H]2[C+](C)CC[C@@H]12>>C/C1=C/C[C@H]2[C@@H](C(C)C)CC[C@]2(C)C/C=C(\C)CC[C+]2[C@@H](C)CC[C@@H]12	CC1=CCC2(C)CCC(C(C)C)C2CC=C(C)C2CC[C+](C)C2CC1>>CC1=CCC2(C)CCC(C(C)C)C2CC=C(C)C2CCC(C)[C+]2CC1	6
A0A7W5F0P0		marts_E01313	C/C1=C/C[C@H]2[C@@H](C(C)C)CC[C@]2(C)C/C=C(\C)CC[C+]2[C@@H](C)CC[C@@H]12	unnamed_intermediate	marts_M00770	C/C1=C\C[C@@]2(C)CC[C@H](C(C)C)[C@@H]2C[CH+][C@@]2(C)[C@@H]3CC[C@H](C)C32CC1	unnamed_intermediate	marts_M00993	cyclization	experiment	https://onlinelibrary.wiley.com/doi/10.1002/anie.202215688	marts_R00374	C/C1=C/C[C@H]2[C@@H](C(C)C)CC[C@]2(C)C/C=C(\C)CC[C+]2[C@@H](C)CC[C@@H]12>>C/C1=C\C[C@@]2(C)CC[C@H](C(C)C)[C@@H]2C[CH+][C@@]2(C)[C@@H]3CC[C@H](C)C32CC1	CC1=CCC2(C)CCC(C(C)C)C2CC=C(C)C2CCC(C)[C+]2CC1>>CC1=CCC2(C)CCC(C(C)C)C2C[CH+]C2(C)C3CCC(C)C32CC1	7
A0A7W5F0P0		marts_E01313	C/C1=C\C[C@@]2(C)CC[C@H](C(C)C)[C@@H]2C[CH+][C@@]2(C)[C@@H]3CC[C@H](C)C32CC1	unnamed_intermediate	marts_M00993	C[C+]1CC[C@]23[C@@H](C)CC[C@H]2[C@]3(C)[C@H]2C[C@H]3[C@@H](C(C)C)CC[C@]3(C)C[C@H]12	unnamed_intermediate	marts_M00994	cyclization	experiment	https://onlinelibrary.wiley.com/doi/10.1002/anie.202215688	marts_R00374	C/C1=C\C[C@@]2(C)CC[C@H](C(C)C)[C@@H]2C[CH+][C@@]2(C)[C@@H]3CC[C@H](C)C32CC1>>C[C+]1CC[C@]23[C@@H](C)CC[C@H]2[C@]3(C)[C@H]2C[C@H]3[C@@H](C(C)C)CC[C@]3(C)C[C@H]12	CC1=CCC2(C)CCC(C(C)C)C2C[CH+]C2(C)C3CCC(C)C32CC1>>C[C+]1CCC23C(C)CCC2C3(C)C2CC3C(C(C)C)CCC3(C)CC12	8
A0A7W5F0P0		marts_E01313	C[C+]1CC[C@]23[C@@H](C)CC[C@H]2[C@]3(C)[C@H]2C[C@H]3[C@@H](C(C)C)CC[C@]3(C)C[C@H]12	unnamed_intermediate	marts_M00994	CC(C)[C@H]1CC[C@]2(C)C[C@H]3[C+](C[C@@H]12)[C@@]1(C)[C@@H]2CC[C@H](C)[C@@]21CC[C@@H]3C	unnamed_intermediate	marts_M00995	hydride shift	experiment	https://onlinelibrary.wiley.com/doi/10.1002/anie.202215688	marts_R00374	C[C+]1CC[C@]23[C@@H](C)CC[C@H]2[C@]3(C)[C@H]2C[C@H]3[C@@H](C(C)C)CC[C@]3(C)C[C@H]12>>CC(C)[C@H]1CC[C@]2(C)C[C@H]3[C+](C[C@@H]12)[C@@]1(C)[C@@H]2CC[C@H](C)[C@@]21CC[C@@H]3C	C[C+]1CCC23C(C)CCC2C3(C)C2CC3C(C(C)C)CCC3(C)CC12>>CC(C)C1CCC2(C)CC3[C+](CC12)C1(C)C2CCC(C)C21CCC3C	9
A0A7W5F0P0		marts_E01313	CC(C)[C@H]1CC[C@]2(C)C[C@H]3[C+](C[C@@H]12)[C@@]1(C)[C@@H]2CC[C@H](C)[C@@]21CC[C@@H]3C	unnamed_intermediate	marts_M00995	C[C+]1[C@@H]2CC[C@H](C)[C@@]23CC[C@H](C)[C@H]2C[C@@]4(C)CC[C@H](C(C)C)[C@@H]4C[C@@]123	unnamed_intermediate	marts_M00996	WM rearrangement	experiment	https://onlinelibrary.wiley.com/doi/10.1002/anie.202215688	marts_R00374	CC(C)[C@H]1CC[C@]2(C)C[C@H]3[C+](C[C@@H]12)[C@@]1(C)[C@@H]2CC[C@H](C)[C@@]21CC[C@@H]3C>>C[C+]1[C@@H]2CC[C@H](C)[C@@]23CC[C@H](C)[C@H]2C[C@@]4(C)CC[C@H](C(C)C)[C@@H]4C[C@@]123	CC(C)C1CCC2(C)CC3[C+](CC12)C1(C)C2CCC(C)C21CCC3C>>C[C+]1C2CCC(C)C23CCC(C)C2CC4(C)CCC(C(C)C)C4CC123	10
A0A7W5F0P0		marts_E01313	C[C+]1[C@@H]2CC[C@H](C)[C@@]23CC[C@H](C)[C@H]2C[C@@]4(C)CC[C@H](C(C)C)[C@@H]4C[C@@]123	unnamed_intermediate	marts_M00996	CC1=CCC[C@H](C)[C+]2CC[C@H](C)[C@H]3C[C@@]4(C)CC[C@H](C(C)C)[C@@H]4C[C@]123	unnamed_intermediate	marts_M00997	bond cleavage	experiment	https://onlinelibrary.wiley.com/doi/10.1002/anie.202215688	marts_R00374	C[C+]1[C@@H]2CC[C@H](C)[C@@]23CC[C@H](C)[C@H]2C[C@@]4(C)CC[C@H](C(C)C)[C@@H]4C[C@@]123>>CC1=CCC[C@H](C)[C+]2CC[C@H](C)[C@H]3C[C@@]4(C)CC[C@H](C(C)C)[C@@H]4C[C@]123	C[C+]1C2CCC(C)C23CCC(C)C2CC4(C)CCC(C(C)C)C4CC123>>CC1=CCCC(C)[C+]2CCC(C)C3CC4(C)CCC(C(C)C)C4CC123	11
A0A7W5F0P0		marts_E01313	CC1=CCC[C@H](C)[C+]2CC[C@H](C)[C@H]3C[C@@]4(C)CC[C@H](C(C)C)[C@@H]4C[C@]123	unnamed_intermediate	marts_M00997	CC1=CCC[C@H](C)[C@@]12CC[C@H](C)[C@H]1C[C@@]3(C)CC[C@H](C(C)C)[C@@H]3C[C+]12	unnamed_intermediate	marts_M00998	WM rearrangement	experiment	https://onlinelibrary.wiley.com/doi/10.1002/anie.202215688	marts_R00374	CC1=CCC[C@H](C)[C+]2CC[C@H](C)[C@H]3C[C@@]4(C)CC[C@H](C(C)C)[C@@H]4C[C@]123>>CC1=CCC[C@H](C)[C@@]12CC[C@H](C)[C@H]1C[C@@]3(C)CC[C@H](C(C)C)[C@@H]3C[C+]12	CC1=CCCC(C)[C+]2CCC(C)C3CC4(C)CCC(C(C)C)C4CC123>>CC1=CCCC(C)C12CCC(C)C1CC3(C)CCC(C(C)C)C3C[C+]12	12
A0A7W5F0P0		marts_E01313	CC1=CCC[C@H](C)[C@@]12CC[C@H](C)[C@H]1C[C@@]3(C)CC[C@H](C(C)C)[C@@H]3C[C+]12	unnamed_intermediate	marts_M00998	CC1=CCC[C@H](C)[C@@]12CC[C@H](C)[C@H]1C[C@@]3(C)CC[C@H](C(C)C)[C@@H]3[CH+]C12	unnamed_intermediate	marts_M01001	hydride shift	experiment	https://onlinelibrary.wiley.com/doi/10.1002/anie.202215688	marts_R00374	CC1=CCC[C@H](C)[C@@]12CC[C@H](C)[C@H]1C[C@@]3(C)CC[C@H](C(C)C)[C@@H]3C[C+]12>>CC1=CCC[C@H](C)[C@@]12CC[C@H](C)[C@H]1C[C@@]3(C)CC[C@H](C(C)C)[C@@H]3[CH+]C12	CC1=CCCC(C)C12CCC(C)C1CC3(C)CCC(C(C)C)C3C[C+]12>>CC1=CCCC(C)C12CCC(C)C1CC3(C)CCC(C(C)C)C3[CH+]C12	13
A0A7W5F0P0		marts_E01313	CC1=CCC[C@H](C)[C@@]12CC[C@H](C)[C@H]1C[C@@]3(C)CC[C@H](C(C)C)[C@@H]3[CH+]C12	unnamed_intermediate	marts_M01001	CC1=CCC[C@H](C)[C@@]12CC[C@H](C)[C@H]1C[C@@]3(C)CC[C@H](C(C)C)[C+]3CC12	unnamed_intermediate	marts_M01003	hydride shift	experiment	https://onlinelibrary.wiley.com/doi/10.1002/anie.202215688	marts_R00374	CC1=CCC[C@H](C)[C@@]12CC[C@H](C)[C@H]1C[C@@]3(C)CC[C@H](C(C)C)[C@@H]3[CH+]C12>>CC1=CCC[C@H](C)[C@@]12CC[C@H](C)[C@H]1C[C@@]3(C)CC[C@H](C(C)C)[C+]3CC12	CC1=CCCC(C)C12CCC(C)C1CC3(C)CCC(C(C)C)C3[CH+]C12>>CC1=CCCC(C)C12CCC(C)C1CC3(C)CCC(C(C)C)[C+]3CC12	14
A0A7W5F0P0		marts_E01313	CC1=CCC[C@H](C)[C@@]12CC[C@H](C)[C@H]1C[C@@]3(C)CC[C@H](C(C)C)[C+]3CC12	unnamed_intermediate	marts_M01003	CC1=CCC[C@H](C)[C@@]12CC[C@H](C)[C@H]1C[C@@]3(C)CCC(C(C)C)=C3CC12	sesterviolene D	marts_M01004	deprotonation	experiment	https://onlinelibrary.wiley.com/doi/10.1002/anie.202215688	marts_R00374	CC1=CCC[C@H](C)[C@@]12CC[C@H](C)[C@H]1C[C@@]3(C)CC[C@H](C(C)C)[C+]3CC12>>CC1=CCC[C@H](C)[C@@]12CC[C@H](C)[C@H]1C[C@@]3(C)CCC(C(C)C)=C3CC12	CC1=CCCC(C)C12CCC(C)C1CC3(C)CCC(C(C)C)[C+]3CC12>>CC1=CCCC(C)C12CCC(C)C1CC3(C)CCC(C(C)C)=C3CC12	15
A0A7W5F0P0		marts_E01313	CC(C)=CCC/C(C)=C/CC/C(C)=C/CC/C(C)=C/CC/C(C)=C/COP(=O)([O-])OP(=O)([O-])[O-]	(2E,6E,10E,14E)-GFPP	marts_M00550	[CH2+]/C=C(\C)CC/C=C(\C)CC/C=C(\C)CC/C=C(\C)CCC=C(C)C	(2E,6E,10E,14E)-GF cation	marts_M00551	dephosphorylation	calculation	https://onlinelibrary.wiley.com/doi/10.1002/anie.202215688	marts_R00375	CC(C)=CCC/C(C)=C/CC/C(C)=C/CC/C(C)=C/CC/C(C)=C/COP(=O)([O-])OP(=O)([O-])[O-]>>[CH2+]/C=C(\C)CC/C=C(\C)CC/C=C(\C)CC/C=C(\C)CCC=C(C)C	CC(C)=CCCC(C)=CCCC(C)=CCCC(C)=CCCC(C)=CCOP(=O)([O-])OP(=O)([O-])[O-]>>[CH2+]C=C(C)CCC=C(C)CCC=C(C)CCC=C(C)CCC=C(C)C	1
A0A7W5F0P0		marts_E01313	[CH2+]/C=C(\C)CC/C=C(\C)CC/C=C(\C)CC/C=C(\C)CCC=C(C)C	(2E,6E,10E,14E)-GF cation	marts_M00551	CC(C)=CCCC1(C)[CH+]CC/C(C)=C/CC/C(C)=C/CC/C(C)=C/C1	unnamed_intermediate	marts_M00687	cyclization	calculation	https://onlinelibrary.wiley.com/doi/10.1002/anie.202215688	marts_R00375	[CH2+]/C=C(\C)CC/C=C(\C)CC/C=C(\C)CC/C=C(\C)CCC=C(C)C>>CC(C)=CCCC1(C)[CH+]CC/C(C)=C/CC/C(C)=C/CC/C(C)=C/C1	[CH2+]C=C(C)CCC=C(C)CCC=C(C)CCC=C(C)CCC=C(C)C>>CC(C)=CCCC1(C)[CH+]CCC(C)=CCCC(C)=CCCC(C)=CC1	2
A0A7W5F0P0		marts_E01313	CC(C)=CCCC1(C)[CH+]CC/C(C)=C/CC/C(C)=C/CC/C(C)=C/C1	unnamed_intermediate	marts_M00687	C/C1=C\CC/C(C)=C/C[C@@]2(C)CC[C@H]([C+](C)C)[C@@H]2CC/C(C)=C/CC1	unnamed_intermediate	marts_M00705	cyclization	calculation	https://onlinelibrary.wiley.com/doi/10.1002/anie.202215688	marts_R00375	CC(C)=CCCC1(C)[CH+]CC/C(C)=C/CC/C(C)=C/CC/C(C)=C/C1>>C/C1=C\CC/C(C)=C/C[C@@]2(C)CC[C@H]([C+](C)C)[C@@H]2CC/C(C)=C/CC1	CC(C)=CCCC1(C)[CH+]CCC(C)=CCCC(C)=CCCC(C)=CC1>>CC1=CCCC(C)=CCC2(C)CCC([C+](C)C)C2CCC(C)=CCC1	3
A0A7W5F0P0		marts_E01313	C/C1=C\CC/C(C)=C/C[C@@]2(C)CC[C@H]([C+](C)C)[C@@H]2CC/C(C)=C/CC1	unnamed_intermediate	marts_M00705	C/C1=C\CC/C(C)=C/CC/C(C)=C/C[C@@]2(C)CC[C@H](C(C)C)[C@@H]2C[CH+]1	unnamed_intermediate	marts_M00689	hydride shift	calculation	https://onlinelibrary.wiley.com/doi/10.1002/anie.202215688	marts_R00375	C/C1=C\CC/C(C)=C/C[C@@]2(C)CC[C@H]([C+](C)C)[C@@H]2CC/C(C)=C/CC1>>C/C1=C\CC/C(C)=C/CC/C(C)=C/C[C@@]2(C)CC[C@H](C(C)C)[C@@H]2C[CH+]1	CC1=CCCC(C)=CCC2(C)CCC([C+](C)C)C2CCC(C)=CCC1>>CC1=CCCC(C)=CCCC(C)=CCC2(C)CCC(C(C)C)C2C[CH+]1	4
A0A7W5F0P0		marts_E01313	C/C1=C\CC/C(C)=C/CC/C(C)=C/C[C@@]2(C)CC[C@H](C(C)C)[C@@H]2C[CH+]1	unnamed_intermediate	marts_M00689	C/C1=C\CC/C(C)=C/CC/C(C)=C/C[C@@]2(C)CC[C@H](C(C)C)[C@@H]2[CH+]C1	unnamed_intermediate	marts_M01005	hydride shift	calculation	https://onlinelibrary.wiley.com/doi/10.1002/anie.202215688	marts_R00375	C/C1=C\CC/C(C)=C/CC/C(C)=C/C[C@@]2(C)CC[C@H](C(C)C)[C@@H]2C[CH+]1>>C/C1=C\CC/C(C)=C/CC/C(C)=C/C[C@@]2(C)CC[C@H](C(C)C)[C@@H]2[CH+]C1	CC1=CCCC(C)=CCCC(C)=CCC2(C)CCC(C(C)C)C2C[CH+]1>>CC1=CCCC(C)=CCCC(C)=CCC2(C)CCC(C(C)C)C2[CH+]C1	5
A0A7W5F0P0		marts_E01313	C/C1=C\CC/C(C)=C/CC/C(C)=C/C[C@@]2(C)CC[C@H](C(C)C)[C@@H]2[CH+]C1	unnamed_intermediate	marts_M01005	CC1=C\CC/C(C)=C/CC[C+](C)CC[C@@]2(C)CC[C@H](C(C)C)[C@@H]2\C=C\1	unnamed_intermediate	marts_M01006	proton transfer	calculation	https://onlinelibrary.wiley.com/doi/10.1002/anie.202215688	marts_R00375	C/C1=C\CC/C(C)=C/CC/C(C)=C/C[C@@]2(C)CC[C@H](C(C)C)[C@@H]2[CH+]C1>>CC1=C\CC/C(C)=C/CC[C+](C)CC[C@@]2(C)CC[C@H](C(C)C)[C@@H]2\C=C\1	CC1=CCCC(C)=CCCC(C)=CCC2(C)CCC(C(C)C)C2[CH+]C1>>CC1=CCCC(C)=CCC[C+](C)CCC2(C)CCC(C(C)C)C2C=C1	6
A0A7W5F0P0		marts_E01313	CC1=C\CC/C(C)=C/CC[C+](C)CC[C@@]2(C)CC[C@H](C(C)C)[C@@H]2\C=C\1	unnamed_intermediate	marts_M01006	C=C1CC/C=C(\C)CC/C=C(C)/C=C/[C@H]2[C@@H](C(C)C)CC[C@]2(C)CC1	sesterviolene E	marts_M01007	deprotonation	calculation	https://onlinelibrary.wiley.com/doi/10.1002/anie.202215688	marts_R00375	CC1=C\CC/C(C)=C/CC[C+](C)CC[C@@]2(C)CC[C@H](C(C)C)[C@@H]2\C=C\1>>C=C1CC/C=C(\C)CC/C=C(C)/C=C/[C@H]2[C@@H](C(C)C)CC[C@]2(C)CC1	CC1=CCCC(C)=CCC[C+](C)CCC2(C)CCC(C(C)C)C2C=C1>>C=C1CCC=C(C)CCC=C(C)C=CC2C(C(C)C)CCC2(C)CC1	7
A0A7W5F0P0		marts_E01313	CC(C)=CCC/C(C)=C/CC/C(C)=C/CC/C(C)=C/CC/C(C)=C/COP(=O)([O-])OP(=O)([O-])[O-]	(2E,6E,10E,14E)-GFPP	marts_M00550	[CH2+]/C=C(\C)CC/C=C(\C)CC/C=C(\C)CC/C=C(\C)CCC=C(C)C	(2E,6E,10E,14E)-GF cation	marts_M00551	dephosphorylation	calculation	https://onlinelibrary.wiley.com/doi/10.1002/anie.202215688	marts_R00376	CC(C)=CCC/C(C)=C/CC/C(C)=C/CC/C(C)=C/CC/C(C)=C/COP(=O)([O-])OP(=O)([O-])[O-]>>[CH2+]/C=C(\C)CC/C=C(\C)CC/C=C(\C)CC/C=C(\C)CCC=C(C)C	CC(C)=CCCC(C)=CCCC(C)=CCCC(C)=CCCC(C)=CCOP(=O)([O-])OP(=O)([O-])[O-]>>[CH2+]C=C(C)CCC=C(C)CCC=C(C)CCC=C(C)CCC=C(C)C	1
A0A7W5F0P0		marts_E01313	[CH2+]/C=C(\C)CC/C=C(\C)CC/C=C(\C)CC/C=C(\C)CCC=C(C)C	(2E,6E,10E,14E)-GF cation	marts_M00551	CC(C)=CCCC1(C)[CH+]CC/C(C)=C/CC/C(C)=C/CC/C(C)=C/C1	unnamed_intermediate	marts_M00687	cyclization	calculation	https://onlinelibrary.wiley.com/doi/10.1002/anie.202215688	marts_R00376	[CH2+]/C=C(\C)CC/C=C(\C)CC/C=C(\C)CC/C=C(\C)CCC=C(C)C>>CC(C)=CCCC1(C)[CH+]CC/C(C)=C/CC/C(C)=C/CC/C(C)=C/C1	[CH2+]C=C(C)CCC=C(C)CCC=C(C)CCC=C(C)CCC=C(C)C>>CC(C)=CCCC1(C)[CH+]CCC(C)=CCCC(C)=CCCC(C)=CC1	2
A0A7W5F0P0		marts_E01313	CC(C)=CCCC1(C)[CH+]CC/C(C)=C/CC/C(C)=C/CC/C(C)=C/C1	unnamed_intermediate	marts_M00687	C/C1=C\CC/C(C)=C/C[C@@]2(C)CC[C@H]([C+](C)C)[C@@H]2CC/C(C)=C/CC1	unnamed_intermediate	marts_M00705	cyclization	calculation	https://onlinelibrary.wiley.com/doi/10.1002/anie.202215688	marts_R00376	CC(C)=CCCC1(C)[CH+]CC/C(C)=C/CC/C(C)=C/CC/C(C)=C/C1>>C/C1=C\CC/C(C)=C/C[C@@]2(C)CC[C@H]([C+](C)C)[C@@H]2CC/C(C)=C/CC1	CC(C)=CCCC1(C)[CH+]CCC(C)=CCCC(C)=CCCC(C)=CC1>>CC1=CCCC(C)=CCC2(C)CCC([C+](C)C)C2CCC(C)=CCC1	3
A0A7W5F0P0		marts_E01313	C/C1=C\CC/C(C)=C/C[C@@]2(C)CC[C@H]([C+](C)C)[C@@H]2CC/C(C)=C/CC1	unnamed_intermediate	marts_M00705	C/C1=C\CC/C(C)=C/CC/C(C)=C/C[C@@]2(C)CC[C@H](C(C)C)[C@@H]2C[CH+]1	unnamed_intermediate	marts_M00689	hydride shift	calculation	https://onlinelibrary.wiley.com/doi/10.1002/anie.202215688	marts_R00376	C/C1=C\CC/C(C)=C/C[C@@]2(C)CC[C@H]([C+](C)C)[C@@H]2CC/C(C)=C/CC1>>C/C1=C\CC/C(C)=C/CC/C(C)=C/C[C@@]2(C)CC[C@H](C(C)C)[C@@H]2C[CH+]1	CC1=CCCC(C)=CCC2(C)CCC([C+](C)C)C2CCC(C)=CCC1>>CC1=CCCC(C)=CCCC(C)=CCC2(C)CCC(C(C)C)C2C[CH+]1	4
A0A7W5F0P0		marts_E01313	C/C1=C\CC/C(C)=C/CC/C(C)=C/C[C@@]2(C)CC[C@H](C(C)C)[C@@H]2C[CH+]1	unnamed_intermediate	marts_M00689	C/C1=C\[CH+][C@@]2(C)CC[C@H](C(C)C)[C@@H]2CC/C(C)=C/CC/C(C)=C/CC1	unnamed_intermediate	marts_M01008	hydride shift	calculation	https://onlinelibrary.wiley.com/doi/10.1002/anie.202215688	marts_R00376	C/C1=C\CC/C(C)=C/CC/C(C)=C/C[C@@]2(C)CC[C@H](C(C)C)[C@@H]2C[CH+]1>>C/C1=C\[CH+][C@@]2(C)CC[C@H](C(C)C)[C@@H]2CC/C(C)=C/CC/C(C)=C/CC1	CC1=CCCC(C)=CCCC(C)=CCC2(C)CCC(C(C)C)C2C[CH+]1>>CC1=C[CH+]C2(C)CCC(C(C)C)C2CCC(C)=CCCC(C)=CCC1	5
A0A7W5F0P0		marts_E01313	C/C1=C\[CH+][C@@]2(C)CC[C@H](C(C)C)[C@@H]2CC/C(C)=C/CC/C(C)=C/CC1	unnamed_intermediate	marts_M01008	C/C1=C\CC[C+](C)/C=C/[C@@]2(C)CC[C@H](C(C)C)[C@@H]2CC/C(C)=C/CC1	unnamed_intermediate	marts_M01009	proton transfer	calculation	https://onlinelibrary.wiley.com/doi/10.1002/anie.202215688	marts_R00376	C/C1=C\[CH+][C@@]2(C)CC[C@H](C(C)C)[C@@H]2CC/C(C)=C/CC/C(C)=C/CC1>>C/C1=C\CC[C+](C)/C=C/[C@@]2(C)CC[C@H](C(C)C)[C@@H]2CC/C(C)=C/CC1	CC1=C[CH+]C2(C)CCC(C(C)C)C2CCC(C)=CCCC(C)=CCC1>>CC1=CCC[C+](C)C=CC2(C)CCC(C(C)C)C2CCC(C)=CCC1	6
A0A7W5F0P0		marts_E01313	C/C1=C\CC[C+](C)/C=C/[C@@]2(C)CC[C@H](C(C)C)[C@@H]2CC/C(C)=C/CC1	unnamed_intermediate	marts_M01009	C=C1/C=C/[C@@]2(C)CC[C@H](C(C)C)[C@@H]2CC/C(C)=C/CC/C(C)=C/CC1	sesterviolene F	marts_M01010	deprotonation	calculation	https://onlinelibrary.wiley.com/doi/10.1002/anie.202215688	marts_R00376	C/C1=C\CC[C+](C)/C=C/[C@@]2(C)CC[C@H](C(C)C)[C@@H]2CC/C(C)=C/CC1>>C=C1/C=C/[C@@]2(C)CC[C@H](C(C)C)[C@@H]2CC/C(C)=C/CC/C(C)=C/CC1	CC1=CCC[C+](C)C=CC2(C)CCC(C(C)C)C2CCC(C)=CCC1>>C=C1C=CC2(C)CCC(C(C)C)C2CCC(C)=CCCC(C)=CCC1	7
