reaction_id,reaction_smiles,tps_feature_success,tps_feature_error,horizyn_fingerprint_success,horizyn_fingerprint_error,used_for_distillation
Rh_27682,CC1=CN([C@H]2C[C@H](O)[C@@H](COP(=O)([O-])OP(=O)([O-])[O-])O2)C(=O)NC1=O.NC1=NC=NC2=C1N=CN2[C@@H]1O[C@H](COP(=O)([O-])OP(=O)([O-])OP(=O)([O-])[O-])[C@@H](O)[C@H]1O>>CC1=CN([C@H]2C[C@H](O)[C@@H](COP(=O)([O-])OP(=O)([O-])OP(=O)([O-])[O-])O2)C(=O)NC1=O.NC1=NC=NC2=C1N=CN2[C@@H]1O[C@H](COP(=O)([O-])OP(=O)([O-])[O-])[C@@H](O)[C@H]1O,True,,True,,True
Rh_27690,N/C1=N/C2=C(N=CN2[C@H]2C[C@H](O)[C@@H](COP(=O)([O-])OP(=O)([O-])[O-])O2)C(=O)N1.NC1=NC=NC2=C1N=CN2[C@@H]1O[C@H](COP(=O)([O-])OP(=O)([O-])OP(=O)([O-])[O-])[C@@H](O)[C@H]1O>>N/C1=N/C2=C(N=CN2[C@H]2C[C@H](O)[C@@H](COP(=O)([O-])OP(=O)([O-])OP(=O)([O-])[O-])O2)C(=O)N1.NC1=NC=NC2=C1N=CN2[C@@H]1O[C@H](COP(=O)([O-])OP(=O)([O-])[O-])[C@@H](O)[C@H]1O,True,,True,,True
Rh_27694,CC[C@@](C)(O)[C@@H](O)C(=O)[O-]>>CC[C@H](C)C(=O)C(=O)[O-].[H]O[H],True,,True,,True
Rh_27698,NC1=NC2=C(/N=C\N2[C@@H]2O[C@H](COP(=O)([O-])OP(=O)([O-])O[C@H]3O[C@@H](CO)[C@@H](O)[C@@H](O)[C@@H]3O)[C@@H](O)[C@H]2O)C(=O)N1.O=P([O-])([O-])O>>NC1=NC2=C(N=CN2[C@@H]2O[C@H](COP(=O)([O-])OP(=O)([O-])[O-])[C@@H](O)[C@H]2O)C(=O)N1.O=P([O-])([O-])O[C@H]1O[C@@H](CO)[C@@H](O)[C@@H](O)[C@@H]1O.[H+],True,,True,,True
Rh_27702,[H]C(=O)[C@H](O)[C@@H](O)[C@@H](O)[C@H](O)C(=O)[O-]>>O=C([O-])[C@@H](O)[C@H](O)[C@H](O)C(=O)CO,True,,True,,True
Rh_27710,NC1=NC2=C(N=CN2[C@@H]2O[C@H](CO)[C@@H](O)[C@H]2O)C(=O)N1.NC1=NC=NC2=C1N=CN2[C@@H]1O[C@H](COP(=O)([O-])OP(=O)([O-])OP(=O)([O-])[O-])[C@@H](O)[C@H]1O>>NC1=NC2=C(N=CN2[C@@H]2O[C@H](COP(=O)([O-])[O-])[C@@H](O)[C@H]2O)C(=O)N1.NC1=NC=NC2=C1N=CN2[C@@H]1O[C@H](COP(=O)([O-])OP(=O)([O-])[O-])[C@@H](O)[C@H]1O.[H+],True,,True,,True
Rh_27714,NC1=NC2=C(N=CN2[C@@H]2O[C@H](COP(=O)([O-])[O-])[C@@H](O)[C@H]2O)C(=O)N1.[H]O[H]>>NC1=NC2=C(N=CN2[C@@H]2O[C@H](CO)[C@@H](O)[C@H]2O)C(=O)N1.O=P([O-])([O-])O,True,,True,,True
Rh_27722,CC(C)=CCC/C(C)=C/CC/C(C)=C/CC/C(C)=C\CC/C(C)=C\CC/C(C)=C\CC/C(C)=C\CC/C(C)=C\CC/C(C)=C\CC/C(C)=C\CC/C(C)=C\COP(=O)([O-])[O-].[H]C(=O)N[C@H]1CO[C@H](OP(=O)([O-])OP(=O)([O-])OC[C@H]2O[C@@H](N3C=CC(=O)NC3=O)[C@H](O)[C@@H]2O)[C@H](O)[C@H]1O>>CC(C)=CCC/C(C)=C/CC/C(C)=C/CC/C(C)=C\CC/C(C)=C\CC/C(C)=C\CC/C(C)=C\CC/C(C)=C\CC/C(C)=C\CC/C(C)=C\CC/C(C)=C\COP(=O)([O-])O[C@@H]1OC[C@H](NC=O)[C@H](O)[C@H]1O.O=C1C=CN([C@@H]2O[C@H](COP(=O)([O-])OP(=O)([O-])[O-])[C@@H](O)[C@H]2O)C(=O)N1,True,,True,,True
Rh_27726,O=C([O-])C(=O)C[C@H](O)[C@@H](O)C(=O)[O-]>>CC(=O)C(=O)[O-].[H]C(=O)C(O)C(=O)[O-],True,,True,,True
Rh_27734,CC(C)=CCC/C(C)=C/CC/C(C)=C/CC/C(C)=C\CC/C(C)=C\CC/C(C)=C\CC/C(C)=C\CC/C(C)=C\CC/C(C)=C\CC/C(C)=C\CC/C(C)=C\COP(=O)([O-])O[C@@H]1OC[C@H](NC=O)[C@H](O)[C@H]1O.[H]O[H]>>CC(C)=CCC/C(C)=C/CC/C(C)=C/CC/C(C)=C\CC/C(C)=C\CC/C(C)=C\CC/C(C)=C\CC/C(C)=C\CC/C(C)=C\CC/C(C)=C\CC/C(C)=C\COP(=O)([O-])O[C@@H]1OC[C@H]([NH3+])[C@H](O)[C@H]1O.[H]C(=O)[O-],True,,True,,True
Rh_27738,NC1=NC2=C(N=CN2[C@H]2C[C@H](O)[C@@H](CO)O2)C(=O)N1.O=P([O-])([O-])O>>NC1=NC2=C(N=CN2)C(=O)N1.O=P([O-])([O-])O[C@@H]1C[C@H](O)[C@@H](CO)O1,True,,True,,True
Rh_27742,NC1=C2N=CN([C@H]3C[C@H](O)[C@@H](CO)O3)C2=NC=N1.O=P([O-])([O-])O>>NC1=C2N=CNC2=NC=N1.O=P([O-])([O-])O[C@@H]1C[C@H](O)[C@@H](CO)O1,True,,True,,True
Rh_27750,O=C1NC=NC2=C1N=CN2[C@H]1C[C@H](O)[C@@H](CO)O1.O=P([O-])([O-])O>>O=C1NC=NC2=C1N/C=N\2.O=P([O-])([O-])O[C@@H]1C[C@H](O)[C@@H](CO)O1,True,,True,,True
Rh_27762,NC1=NC(=O)N([C@@H]2O[C@H](COP(=O)([O-])OP(=O)([O-])OP(=O)([O-])[O-])[C@@H](O)[C@H]2O)C=C1.[H]O[H]>>NC1=NC(=O)N([C@@H]2O[C@H](COP(=O)([O-])[O-])[C@@H](O)[C@H]2O)C=C1.O=P([O-])([O-])OP(=O)([O-])O.[H+],True,,True,,True
Rh_27782,CC(C)=CCC/C(C)=C/CC/C(C)=C/CC/C(C)=C/CC/C(C)=C/CC/C(C)=C/CC/C(C)=C/CC/C(C)=C/COP(=O)([O-])OP(=O)([O-])[O-].O=C([O-])C1=CC=C(O)C=C1>>CC(C)=CCC/C(C)=C/CC/C(C)=C/CC/C(C)=C/CC/C(C)=C/CC/C(C)=C/CC/C(C)=C/CC/C(C)=C/CC1=C(O)C=CC(C(=O)[O-])=C1.O=P([O-])([O-])OP(=O)([O-])O,True,,True,,True
Rh_27790,CC(C)=CCC/C(C)=C/CC/C(C)=C/CC/C(C)=C/CC/C(C)=C/CC/C(C)=C/CC/C(C)=C/CC/C(C)=C/CC1=C(O)C=CC=C1.NC(=O)C1=CN([C@@H]2O[C@H](COP(=O)([O-])OP(=O)([O-])OC[C@H]3O[C@@H](N4C=NC5=C4N=CN=C5N)[C@H](OP(=O)([O-])[O-])[C@@H]3O)[C@@H](O)[C@H]2O)C=CC1.O=O.[H+]>>CC(C)=CCC/C(C)=C/CC/C(C)=C/CC/C(C)=C/CC/C(C)=C/CC/C(C)=C/CC/C(C)=C/CC/C(C)=C/CC1=C(O)C(O)=CC=C1.NC(=O)C1=CC=C[N+]([C@@H]2O[C@H](COP(=O)([O-])OP(=O)([O-])OC[C@H]3O[C@@H](N4C=NC5=C4N=CN=C5N)[C@H](OP(=O)([O-])[O-])[C@@H]3O)[C@@H](O)[C@H]2O)=C1.[H]O[H],True,,True,,True
Rh_27794,C=C(C)CCOP(=O)([O-])OP(=O)([O-])[O-].C=C(C)CCOP(=O)([O-])OP(=O)([O-])[O-].C=C(C)CCOP(=O)([O-])OP(=O)([O-])[O-].C=C(C)CCOP(=O)([O-])OP(=O)([O-])[O-].CC(C)=CCC/C(C)=C/CC/C(C)=C/COP(=O)([O-])OP(=O)([O-])[O-]>>CC(C)=CCC/C(C)=C/CC/C(C)=C/CC/C(C)=C/CC/C(C)=C/CC/C(C)=C/CC/C(C)=C/COP(=O)([O-])OP(=O)([O-])[O-].O=P([O-])([O-])OP(=O)([O-])O.O=P([O-])([O-])OP(=O)([O-])O.O=P([O-])([O-])OP(=O)([O-])O.O=P([O-])([O-])OP(=O)([O-])O,True,,True,,True
Rh_27798,C=C(C)CCOP(=O)([O-])OP(=O)([O-])[O-].C=C(C)CCOP(=O)([O-])OP(=O)([O-])[O-].C=C(C)CCOP(=O)([O-])OP(=O)([O-])[O-].C=C(C)CCOP(=O)([O-])OP(=O)([O-])[O-].C=C(C)CCOP(=O)([O-])OP(=O)([O-])[O-].CC(C)=CCC/C(C)=C/CC/C(C)=C/COP(=O)([O-])OP(=O)([O-])[O-]>>CC(C)=CCC/C(C)=C/CC/C(C)=C/CC/C(C)=C/CC/C(C)=C/CC/C(C)=C/CC/C(C)=C/CC/C(C)=C/COP(=O)([O-])OP(=O)([O-])[O-].O=P([O-])([O-])OP(=O)([O-])O.O=P([O-])([O-])OP(=O)([O-])O.O=P([O-])([O-])OP(=O)([O-])O.O=P([O-])([O-])OP(=O)([O-])O.O=P([O-])([O-])OP(=O)([O-])O,True,,True,,True
Rh_27802,C=C(C)CCOP(=O)([O-])OP(=O)([O-])[O-].C=C(C)CCOP(=O)([O-])OP(=O)([O-])[O-].C=C(C)CCOP(=O)([O-])OP(=O)([O-])[O-].C=C(C)CCOP(=O)([O-])OP(=O)([O-])[O-].C=C(C)CCOP(=O)([O-])OP(=O)([O-])[O-].C=C(C)CCOP(=O)([O-])OP(=O)([O-])[O-].C=C(C)CCOP(=O)([O-])OP(=O)([O-])[O-].CC(C)=CCC/C(C)=C/CC/C(C)=C/COP(=O)([O-])OP(=O)([O-])[O-]>>CC(C)=CCC/C(C)=C/CC/C(C)=C/CC/C(C)=C/CC/C(C)=C/CC/C(C)=C/CC/C(C)=C/CC/C(C)=C/CC/C(C)=C/CC/C(C)=C/COP(=O)([O-])OP(=O)([O-])[O-].O=P([O-])([O-])OP(=O)([O-])O.O=P([O-])([O-])OP(=O)([O-])O.O=P([O-])([O-])OP(=O)([O-])O.O=P([O-])([O-])OP(=O)([O-])O.O=P([O-])([O-])OP(=O)([O-])O.O=P([O-])([O-])OP(=O)([O-])O.O=P([O-])([O-])OP(=O)([O-])O,True,,True,,True
Rh_27806,CC(=O)CC(=O)[O-].CC(=O)SCCNC(=O)CCNC(=O)[C@H](O)C(C)(C)COP(=O)([O-])OP(=O)([O-])OC[C@H]1O[C@@H](N2C=NC3=C2N=CN=C3N)[C@H](O)[C@@H]1OP(=O)([O-])[O-]>>CC(=O)CC(=O)SCCNC(=O)CCNC(=O)[C@H](O)C(C)(C)COP(=O)([O-])OP(=O)([O-])OC[C@H]1O[C@@H](N2C=NC3=C2N=CN=C3N)[C@H](O)[C@@H]1OP(=O)([O-])[O-].CC(=O)[O-],True,,True,,True
Rh_27810,C=C(C)CCOP(=O)([O-])OP(=O)([O-])[O-].C=C(C)CCOP(=O)([O-])OP(=O)([O-])[O-].CC(C)=CCOP(=O)([O-])OP(=O)([O-])[O-]>>CC(C)=CCC/C(C)=C\CC/C(C)=C\COP(=O)([O-])OP(=O)([O-])[O-].O=P([O-])([O-])OP(=O)([O-])O.O=P([O-])([O-])OP(=O)([O-])O,True,,True,,True
Rh_27818,NC(=O)C1=CC=C[N+]([C@@H]2O[C@H](COP(=O)([O-])OP(=O)([O-])OC[C@H]3O[C@@H](N4C=NC5=C4N=CN=C5N)[C@H](O)[C@@H]3O)[C@@H](O)[C@H]2O)=C1.O=C([O-])[C@H](O)[C@@H](O)[C@H](O)[C@@H](O)CO>>NC(=O)C1=CN([C@@H]2O[C@H](COP(=O)([O-])OP(=O)([O-])OC[C@H]3O[C@@H](N4C=NC5=C4N=CN=C5N)[C@H](O)[C@@H]3O)[C@@H](O)[C@H]2O)C=CC1.O=C([O-])C(=O)[C@@H](O)[C@H](O)[C@@H](O)CO.[H+],True,,True,,True
Rh_27822,CC(=O)OCC[C@H]([NH3+])C(=O)[O-].[H][S-]>>CC(=O)[O-].[NH3+][C@@H](CCS)C(=O)[O-],True,,True,,True
Rh_27826,[H][S-].[NH3+][C@@H](CCOC(=O)CCC(=O)[O-])C(=O)[O-]>>O=C([O-])CCC(=O)[O-].[NH3+][C@@H](CCS)C(=O)[O-],True,,True,,True
Rh_27838,C1=CC=C2C(=C1)NC1=CC=CC=C12.NC(=O)C1=CN([C@@H]2O[C@H](COP(=O)([O-])OP(=O)([O-])OC[C@H]3O[C@@H](N4C=NC5=C4N=CN=C5N)[C@H](O)[C@@H]3O)[C@@H](O)[C@H]2O)C=CC1.O=O.[H+]>>NC(=O)C1=CC=C[N+]([C@@H]2O[C@H](COP(=O)([O-])OP(=O)([O-])OC[C@H]3O[C@@H](N4C=NC5=C4N=CN=C5N)[C@H](O)[C@@H]3O)[C@@H](O)[C@H]2O)=C1.NC1=CC=CC=C1C1=CC=CC(O)=C1O,True,,True,,True
Rh_27846,NC(=O)C1=CN([C@@H]2O[C@H](COP(=O)([O-])OP(=O)([O-])OC[C@H]3O[C@@H](N4C=NC5=C4N=CN=C5N)[C@H](O)[C@@H]3O)[C@@H](O)[C@H]2O)C=CC1.O=C([O-])/C=C/C1=CC(O)=CC=C1.O=O.[H+]>>NC(=O)C1=CC=C[N+]([C@@H]2O[C@H](COP(=O)([O-])OP(=O)([O-])OC[C@H]3O[C@@H](N4C=NC5=C4N=CN=C5N)[C@H](O)[C@@H]3O)[C@@H](O)[C@H]2O)=C1.O=C([O-])/C=C/C1=C(O)C(O)=CC=C1.[H]O[H],True,,True,,True
Rh_27850,CC(C)(COP(=O)([O-])OP(=O)([O-])OC[C@H]1O[C@@H](N2C=NC3=C2N=CN=C3N)[C@H](O)[C@@H]1OP(=O)([O-])[O-])[C@@H](O)C(=O)NCCC(=O)NCCSC(=O)CC1=CC=CC=C1.[NH3+]CC(=O)[O-]>>CC(C)(COP(=O)([O-])OP(=O)([O-])OC[C@H]1O[C@@H](N2C=NC3=C2N=CN=C3N)[C@H](O)[C@@H]1OP(=O)([O-])[O-])[C@@H](O)C(=O)NCCC(=O)NCCS.O=C([O-])CNC(=O)CC1=CC=CC=C1.[H+],True,,True,,True
Rh_27854,CC(C)=CCC/C(C)=C/COP(=O)([O-])OP(=O)([O-])[O-].O=C([O-])C1=CC=C(O)C=C1>>CC(C)=CCC/C(C)=C/CC1=C(O)C=CC(C(=O)[O-])=C1.O=P([O-])([O-])OP(=O)([O-])O,True,,True,,True
Rh_27858,NC1=NC2=C(N=CN2[C@@H]2O[C@H](CO)[C@H]3OP(=O)([O-])O[C@H]32)C(=O)N1.[H]O[H]>>NC1=NC2=C(N=CN2[C@@H]2O[C@H](CO)[C@@H](OP(=O)([O-])[O-])[C@H]2O)C(=O)N1.[H+],True,,True,,True
Rh_27866,O=C([O-])[C@@H](CO)O[C@H]1O[C@H](COP(=O)([O-])[O-])[C@@H](O)[C@H](O)[C@@H]1O.[H]O[H]>>O=C([O-])[C@H](O)CO.O=P([O-])([O-])OC[C@H]1O[C@H](O)[C@@H](O)[C@@H](O)[C@@H]1O,True,,True,,True
Rh_27870,NC1=CC=CC=C1C(=O)/C=C/C=C(/O)C(=O)[O-].[H]O[H]>>NC1=C(C(=O)[O-])C=CC=C1.[H+].[H]/C(C=C)=C(\O)C(=O)[O-],True,,True,Failed to generate fingerprint for reaction 'Rh_27870': Failed to generate DRFP for reaction SMILES: NC1=CC=CC=C1C(=O)/C=C/C=C(/O)C(=O)O.O>>C=C/C=C(/O)C(=O)O.NC1=C(C(=O)O)C=CC=C1,True
Rh_27894,NC1=NC(=O)N([C@@H]2O[C@H](CO)[C@@H](OP(=O)([O-])[O-])[C@H]2O)C=C1.[H]O[H]>>NC1=NC(=O)N([C@@H]2O[C@H](CO)[C@@H](O)[C@H]2O)C=C1.O=P([O-])([O-])O,True,,True,,True
Rh_27898,NC1=C2N=CN([C@@H]3O[C@H](CO)[C@@H](OP(=O)([O-])[O-])[C@H]3O)C2=NC=N1.[H]O[H]>>NC1=C2N=CN([C@@H]3O[C@H](CO)[C@@H](O)[C@H]3O)C2=NC=N1.O=P([O-])([O-])O,True,,True,,True
Rh_27902,CN1C=NC2=C1C(=O)N(C)C(=O)N2C.COC1=C(OC)C(=O)C(C)=CC1=O.[H]O[H]>>CN1C(=O)C2=C(NC(=O)N2C)N(C)C1=O.COC1=C(O)C=C(C)C(O)=C1OC,True,,True,,True
Rh_27906,CCCC(=O)SCCNC(=O)CCNC(=O)[C@H](O)C(C)(C)COP(=O)([O-])OP(=O)([O-])OC[C@H]1O[C@@H](N2C=NC3=C2N=CN=C3N)[C@H](O)[C@@H]1OP(=O)([O-])[O-].NC(=O)C1=CC=C[N+]([C@@H]2O[C@H](COP(=O)([O-])OP(=O)([O-])OC[C@H]3O[C@@H](N4C=NC5=C4N=CN=C5N)[C@H](OP(=O)([O-])[O-])[C@@H]3O)[C@@H](O)[C@H]2O)=C1>>C/C=C/C(=O)SCCNC(=O)CCNC(=O)[C@H](O)C(C)(C)COP(=O)([O-])OP(=O)([O-])OC[C@H]1O[C@@H](N2C=NC3=C2N=CN=C3N)[C@H](O)[C@@H]1OP(=O)([O-])[O-].NC(=O)C1=CN([C@@H]2O[C@H](COP(=O)([O-])OP(=O)([O-])OC[C@H]3O[C@@H](N4C=NC5=C4N=CN=C5N)[C@H](OP(=O)([O-])[O-])[C@@H]3O)[C@@H](O)[C@H]2O)C=CC1.[H+],True,,True,,True
Rh_27914,CC1=NC(N)=C(COP(=O)([O-])OP(=O)([O-])[O-])C=N1.[H]O[H]>>CC1=NC=C(COP(=O)([O-])[O-])C(N)=N1.O=P([O-])([O-])O.[H+],True,,True,,True
Rh_27918,NC(=O)C1=CC=C[N+]([C@@H]2O[C@H](COP(=O)([O-])OP(=O)([O-])OC[C@H]3O[C@@H](N4C=NC5=C4N=CN=C5N)[C@H](OP(=O)([O-])[O-])[C@@H]3O)[C@@H](O)[C@H]2O)=C1.[H]C(=O)CC.[H]O[H]>>CCC(=O)[O-].NC(=O)C1=CN([C@@H]2O[C@H](COP(=O)([O-])OP(=O)([O-])OC[C@H]3O[C@@H](N4C=NC5=C4N=CN=C5N)[C@H](OP(=O)([O-])[O-])[C@@H]3O)[C@@H](O)[C@H]2O)C=CC1.[H+].[H+],True,,True,,True
Rh_27930,CC(C)(COP(=O)([O-])[O-])[C@@H](O)C(=O)[O-].NC1=NC=NC2=C1N=CN2[C@@H]1O[C@H](COP(=O)([O-])OP(=O)([O-])OP(=O)([O-])[O-])[C@@H](O)[C@H]1O.[NH3+]CCC(=O)[O-]>>CC(C)(COP(=O)([O-])[O-])[C@@H](O)C(=O)NCCC(=O)[O-].NC1=NC=NC2=C1N=CN2[C@@H]1O[C@H](COP(=O)([O-])[O-])[C@@H](O)[C@H]1O.O=P([O-])([O-])OP(=O)([O-])O.[H+],True,,True,,True
Rh_27934,[NH3+][C@@H](C(=O)[O-])[C@H](O)C(=O)[O-]>>[H]C(=O)C(=O)[O-].[NH3+]CC(=O)[O-],True,,True,,True
Rh_27938,[NH3+][C@@H](C(=O)[O-])[C@@H](O)C(=O)[O-]>>[H]C(=O)C(=O)[O-].[NH3+]CC(=O)[O-],True,,True,,True
Rh_27942,[NH3+][C@@H](C(=O)[O-])[C@@H](O)C(=O)[O-]>>O=C([O-])CC(=O)C(=O)[O-].[H][N+]([H])([H])[H],True,,True,,True
Rh_27946,O=O.[H]O[H].[NH3+]CCC1=CC=C(O)C(O)=C1>>[H]C(=O)CC1=CC=C(O)C(O)=C1.[H]OO[H].[H][N+]([H])([H])[H],True,,True,,True
Rh_27950,[NH3+][C@@H](CC1=CC=CC=C1)C(=O)[O-]>>[NH3+][C@@H](CC1=CC=CC=C1)C(=O)[O-],True,,True,,True
Rh_27954,CC(C)=CCC/C(C)=C/CC/C(C)=C/COP(=O)([O-])OP(=O)([O-])[O-].[H]O[H]>>O=P([O-])([O-])OP(=O)([O-])O.[H][C@]12CC[C@@H](C)[C@@H]3CC[C@@](C)(CC1(C)C)[C@@]32O,True,,True,,True
Rh_27958,NC1=NC(=O)N([C@@H]2O[C@H](CO)[C@@H](O)[C@H]2O)C=C1.[H]O[H]>>NC1=NC(=O)NC=C1.OC[C@H]1OC(O)[C@H](O)[C@@H]1O,True,,True,,True
Rh_27966,NC1=NC2=C(N=C([C@H](O)[C@H](O)COP(=O)([O-])OP(=O)([O-])OP(=O)([O-])[O-])CN2)C(=O)N1.[H]O[H]>>NC1=NC2=C(NC(C(=O)[O-])CN2)C(=O)N1.O=P([O-])([O-])OP(=O)([O-])OP(=O)([O-])[O-].[H+].[H+].[H]C(C)=O,True,,True,,True
Rh_27970,OC[C@H]1O[C@H](O[C@H]2[C@H](O)[C@@H](O)[C@@H](O[C@H]3[C@H](O)[C@@H](O)C(O)O[C@@H]3CO)O[C@@H]2CO)[C@H](O)[C@@H](O)[C@@H]1O.[H]O[H]>>OC[C@H]1O[C@H](O)[C@H](O)[C@@H](O)[C@@H]1O.OC[C@H]1O[C@H](O[C@H]2[C@H](O)[C@@H](O)C(O)O[C@@H]2CO)[C@H](O)[C@@H](O)[C@@H]1O,True,,True,,True
Rh_27974,NC1=NC2=C(NC(C(=O)[O-])CN2)C(=O)N1.[H+]>>N/C1=N/C2=C(C(=O)N1)C(C(=O)[O-])=CN2.[H][N+]([H])([H])[H],True,,True,,True
Rh_27978,NC1=NC2=C(N=CN2[C@@H]2O[C@H](COP(=O)([O-])OP(=O)([O-])O[C@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@@H]3O)[C@@H](O)[C@H]2O)C(=O)N1.[H]O[H]>>NC1=NC2=C(N=CN2[C@@H]2O[C@H](COP(=O)([O-])[O-])[C@@H](O)[C@H]2O)C(=O)N1.O=P([O-])([O-])O[C@H]1O[C@H](CO)[C@@H](O)[C@H](O)[C@@H]1O.[H+].[H+],True,,True,,True
Rh_27986,CC(=O)CO.NC(=O)C1=CC=C[N+]([C@@H]2O[C@H](COP(=O)([O-])OP(=O)([O-])OC[C@H]3O[C@@H](N4C=NC5=C4N=CN=C5N)[C@H](OP(=O)([O-])[O-])[C@@H]3O)[C@@H](O)[C@H]2O)=C1>>NC(=O)C1=CN([C@@H]2O[C@H](COP(=O)([O-])OP(=O)([O-])OC[C@H]3O[C@@H](N4C=NC5=C4N=CN=C5N)[C@H](OP(=O)([O-])[O-])[C@@H]3O)[C@@H](O)[C@H]2O)C=CC1.[H+].[H]C(=O)C(C)=O,True,,True,,True
Rh_27990,CC(=O)[C@@H](O)[C@H](O)CO.NC1=NC=NC2=C1N=CN2[C@@H]1O[C@H](COP(=O)([O-])OP(=O)([O-])OP(=O)([O-])[O-])[C@@H](O)[C@H]1O>>CC(=O)[C@@H](O)[C@H](O)COP(=O)([O-])[O-].NC1=NC=NC2=C1N=CN2[C@@H]1O[C@H](COP(=O)([O-])OP(=O)([O-])[O-])[C@@H](O)[C@H]1O.[H+],True,,True,,True
Rh_27994,O=C1NC(=O)C2=C(N1)N([C@@H]1O[C@H](CO)[C@@H](O)[C@H]1O)C=N2.[H]O[H]>>O=C1NC(=O)C2=C(NC=N2)N1.OC[C@H]1OC(O)[C@H](O)[C@@H]1O,True,,True,,True
Rh_27998,CC1=NC(N)=C(C[N+]2=CSC(CCOP(=O)([O-])OP(=O)([O-])[O-])=C2C)C=N1.[H]O[H]>>CC1=NC(N)=C(C[N+]2=CSC(CCOP(=O)([O-])[O-])=C2C)C=N1.O=P([O-])([O-])O.[H+],True,,True,,True
Rh_28002,O=P([O-])([O-])OC[C@H]1O[C@](O)(CO)[C@@H](O)[C@@H]1O>>O=C(CO)CO.[H]C(=O)[C@H](O)COP(=O)([O-])[O-],True,,True,,True
Rh_28006,C[NH2+][C@@H](CC1=CNC2=C1C=CC=C2)C(=O)[O-].O=O.[H]O[H]>>[H]C([H])=O.[H]OO[H].[NH3+][C@@H](CC1=CNC2=C1C=CC=C2)C(=O)[O-],True,,True,,True
Rh_28010,CCC(=O)SCCNC(=O)CCNC(=O)[C@H](O)C(C)(C)COP(=O)([O-])OP(=O)([O-])OC[C@H]1O[C@@H](N2C=NC3=C2N=CN=C3N)[C@H](O)[C@@H]1OP(=O)([O-])[O-].O=C([O-])CCC(=O)[O-]>>CC(C)(COP(=O)([O-])OP(=O)([O-])OC[C@H]1O[C@@H](N2C=NC3=C2N=CN=C3N)[C@H](O)[C@@H]1OP(=O)([O-])[O-])[C@@H](O)C(=O)NCCC(=O)NCCSC(=O)CCC(=O)[O-].CCC(=O)[O-],True,,True,,True
Rh_28014,C[S+](CC[C@H]([NH3+])C(=O)[O-])C[C@H]1O[C@@H](N2C=NC3=C2N=CN=C3N)[C@H](O)[C@@H]1O.N#C[S-]>>CSC#N.NC1=NC=NC2=C1N=CN2[C@@H]1O[C@H](CSCC[C@H]([NH3+])C(=O)[O-])[C@@H](O)[C@H]1O,True,,True,,True
Rh_28022,*N[C@@H](COP(=O)([O-])OCC(C)(C)[C@@H](O)C(=O)NCCC(=O)NCCS)C(*)=O.CCCCCCCC(=O)[O-].NC1=NC=NC2=C1N=CN2[C@@H]1O[C@H](COP(=O)([O-])OP(=O)([O-])OP(=O)([O-])[O-])[C@@H](O)[C@H]1O>>*N[C@@H](COP(=O)([O-])OCC(C)(C)[C@@H](O)C(=O)NCCC(=O)NCCSC(=O)CCCCCCC)C(*)=O.NC1=NC=NC2=C1N=CN2[C@@H]1O[C@H](COP(=O)([O-])[O-])[C@@H](O)[C@H]1O.O=P([O-])([O-])OP(=O)([O-])O,True,,True,,True
Rh_28038,*N[C@@H](CSSC[C@H](N*)C(*)=O)C(*)=O.[H]O[H].[H][C@]1(COP(=O)([O-])OP(=O)([O-])[O-])O[C@@]([H])(N2C=CC(N)=NC2=O)C[C@@H]1O>>*N[C@@H](CS)C(*)=O.*N[C@@H](CS)C(*)=O.NC1=NC(=O)N([C@@H]2O[C@H](COP(=O)([O-])OP(=O)([O-])[O-])[C@@H](O)[C@H]2O)C=C1,True,,True,,True
Rh_28046,CCC(=O)SCCNC(=O)CCNC(=O)[C@H](O)C(C)(C)COP(=O)([O-])OP(=O)([O-])OC[C@H]1O[C@@H](N2C=NC3=C2N=CN=C3N)[C@H](O)[C@@H]1OP(=O)([O-])[O-].O=P([O-])([O-])O>>CC(C)(COP(=O)([O-])OP(=O)([O-])OC[C@H]1O[C@@H](N2C=NC3=C2N=CN=C3N)[C@H](O)[C@@H]1OP(=O)([O-])[O-])[C@@H](O)C(=O)NCCC(=O)NCCS.CCC(=O)OP(=O)([O-])[O-],True,,True,,True
Rh_28050,NC(=O)C1=CC=C[N+]([C@@H]2O[C@H](COP(=O)([O-])OP(=O)([O-])OC[C@H]3O[C@@H](N4C=NC5=C4N=CN=C5N)[C@H](OP(=O)([O-])[O-])[C@@H]3O)[C@@H](O)[C@H]2O)=C1.[H]O[H]>>NC(=O)C1=CC=C[N+]([C@@H]2O[C@H](COP(=O)([O-])OP(=O)([O-])OC[C@H]3O[C@@H](N4C=NC5=C4N=CN=C5N)[C@H](O)[C@@H]3O)[C@@H](O)[C@H]2O)=C1.O=P([O-])([O-])O,True,,True,,True
