reaction_id,rhea_id,status,gate_hit,n_candidates,n_scored_candidates,n_positive_enzymes,n_scored_positive_enzymes,best_positive_rank,best_positive_enzyme_id,best_positive_score,top1_hit,top3_hit,top5_hit,top10_hit,top10_enzyme_ids,top10_scores,reciprocal_rank
RHEA:33987,RHEA:33987,ok,True,47,46,6,6,21.0,H8ZM70,0.0,False,False,False,False,"[""A0A075FBG7"", ""A0A075FBT3"", ""A0A0H5BN57"", ""A0A0H5BN61"", ""A0A0U4CDK4"", ""A0A1W6QDI7"", ""A0A1X9ISH5"", ""A0A1Z3GC64"", ""A0A1Z3GCD1"", ""A0A2K9RFY0""]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0.047619047619047616
RHEA:33991,RHEA:33991,ok,True,43,43,11,5,5.0,A0A348B779,0.0,False,False,True,True,"[""A0A142BX70"", ""A0A151ZEA6"", ""A0A1L2D3T3"", ""A0A1V0E4A6"", ""A0A348B779"", ""A0A348B780"", ""A0A385AJM2"", ""A0A385AJM4"", ""A0A5Q0QP64"", ""A0A5Q0QRJ3""]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0.2
RHEA:34255,RHEA:34255,ok,False,22,0,1,0,,,,False,False,False,False,[],[],0.0
RHEA:34459,RHEA:34459,ok,False,13,0,1,0,,,,False,False,False,False,[],[],0.0
RHEA:34463,RHEA:34463,ok,True,18,18,2,1,16.0,H8ZM73,0.0,False,False,False,False,"[""A0A075FBG7"", ""A0A0U2D9C5"", ""A0A2K9RFZ2"", ""A4KAG7"", ""A4KAG8"", ""A5A8G0"", ""B9SIL7"", ""B9SIM2"", ""B9SIM3"", ""E2IHE0""]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0.0625
RHEA:34467,RHEA:34467,ok,False,39,0,1,0,,,,False,False,False,False,[],[],0.0
RHEA:34503,RHEA:34503,ok,False,39,0,1,0,,,,False,False,False,False,[],[],0.0
RHEA:34695,RHEA:34695,ok,False,23,0,12,0,,,,False,False,False,False,[],[],0.0
RHEA:34699,RHEA:34699,ok,False,13,0,1,0,,,,False,False,False,False,[],[],0.0
RHEA:34703,RHEA:34703,ok,False,59,0,2,0,,,,False,False,False,False,[],[],0.0
RHEA:36063,RHEA:36063,ok,False,32,0,1,0,,,,False,False,False,False,[],[],0.0
RHEA:38155,RHEA:38155,ok,True,28,28,2,1,27.0,Q29VN2,0.0,False,False,False,False,"[""D5SL78"", ""D5SK09"", ""M1VDX3"", ""M1V9Q0"", ""A0A8H7XMX0"", ""A0A385AJN0"", ""A0A1V1FVQ6"", ""D8RNZ9"", ""A0A0U5G0B1"", ""C9K1X5""]","[1.24220134e-29, 1.0379219e-29, 7.0453865e-31, 1.4222241e-31, 1.3252541e-31, 4.496505e-36, 3.8532312e-36, 5.1086145e-37, 3.1732213e-37, 2.675078e-37]",0.037037037037037035
RHEA:40027,RHEA:40027,ok,True,13,13,1,1,3.0,A0A2K9RFZ2,0.0,False,True,True,True,"[""A0A0U5GNT1"", ""A0A1X9ISH5"", ""A0A2K9RFZ2"", ""A5A8G0"", ""B1B1U4"", ""B2DBF0"", ""B9SIL7"", ""D2B747"", ""G8GJ94"", ""Q2QQJ5""]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0.3333333333333333
RHEA:41552,RHEA:41552,ok,False,14,0,4,0,,,,False,False,False,False,[],[],0.0
RHEA:41628,RHEA:41628,ok,False,17,0,1,0,,,,False,False,False,False,[],[],0.0
RHEA:42984,RHEA:42984,ok,False,43,0,2,0,,,,False,False,False,False,[],[],0.0
RHEA:42988,RHEA:42988,ok,True,24,24,1,1,2.0,M1V9Q0,5.881370699999999e-37,False,True,True,True,"[""M1VDX3"", ""M1V9Q0"", ""A0A0P0ZD79"", ""A0A0U5G0B1"", ""A0A169T193"", ""A0A178U9Y5"", ""A0A1V1FVQ6"", ""A0A2Z6AQX6"", ""A0A2Z6AQX7"", ""A0A2Z6FZ31""]","[1.8012748e-35, 5.881370699999999e-37, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0.5
RHEA:42992,RHEA:42992,ok,True,14,14,2,1,10.0,M1VDX3,0.0,False,False,False,True,"[""A0A140KFG9"", ""A0A178U9Y5"", ""A0A348DU52"", ""A0A4Y5QVX6"", ""A0A8H4CUY8"", ""C9K1X5"", ""D5SK09"", ""E4MYY0"", ""G1DGI7"", ""M1VDX3""]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0.1
RHEA:42996,RHEA:42996,ok,True,25,25,1,1,16.0,M1VDX3,0.0,False,False,False,False,"[""A0A0P0ZD79"", ""A0A0U5G0B1"", ""A0A169T193"", ""A0A178U9Y5"", ""A0A1V1FVQ6"", ""A0A2Z6AQX6"", ""A0A2Z6AQX7"", ""A0A2Z6FZ31"", ""A0A385AJM5"", ""A0A385AJN0""]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0.0625
RHEA:43000,RHEA:43000,ok,True,19,19,1,1,14.0,M1VDX3,0.0,False,False,False,False,"[""A0A0U5G0B1"", ""A0A140KFG9"", ""A0A178U9Y5"", ""A0A1V1FVQ6"", ""A0A348DU52"", ""A0A385AJN0"", ""A0A4Y5QVX6"", ""A1C8C3"", ""C9K1X5"", ""D5SK09""]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0.07142857142857142
RHEA:47052,RHEA:47052,ok,False,38,0,8,0,,,,False,False,False,False,[],[],0.0
RHEA:47944,RHEA:47944,ok,False,54,0,1,0,,,,False,False,False,False,[],[],0.0
RHEA:49628,RHEA:49628,ok,False,12,0,10,0,,,,False,False,False,False,[],[],0.0
RHEA:49632,RHEA:49632,ok,False,99,0,8,0,,,,False,False,False,False,[],[],0.0
RHEA:52804,RHEA:52804,ok,False,39,0,2,0,,,,False,False,False,False,[],[],0.0
RHEA:53616,RHEA:53616,ok,False,19,0,3,0,,,,False,False,False,False,[],[],0.0
RHEA:53620,RHEA:53620,ok,False,11,0,1,0,,,,False,False,False,False,[],[],0.0
RHEA:53624,RHEA:53624,ok,False,14,0,1,0,,,,False,False,False,False,[],[],0.0
RHEA:53628,RHEA:53628,ok,False,39,0,6,0,,,,False,False,False,False,[],[],0.0
RHEA:53632,RHEA:53632,ok,False,54,0,1,0,,,,False,False,False,False,[],[],0.0
RHEA:53640,RHEA:53640,ok,False,44,0,1,0,,,,False,False,False,False,[],[],0.0
RHEA:53644,RHEA:53644,ok,True,21,21,6,6,1.0,A0A0B4FWC3,0.0,True,True,True,True,"[""A0A0B4FWC3"", ""A0A0B4G3Q7"", ""A0A0B4GN88"", ""A0A0B4IF96"", ""A0A1L2D3T3"", ""A0A1L5YKS7"", ""A0A1V0E4A6"", ""A0A1V0QSG6"", ""A0A8H8CMW1"", ""A7NH01""]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",1.0
RHEA:53648,RHEA:53648,ok,True,22,22,6,6,1.0,A0A0B4FWC3,0.0,True,True,True,True,"[""A0A0B4FWC3"", ""A0A0B4G3Q7"", ""A0A0B4GN88"", ""A0A0B4IF96"", ""A0A1L2D3T3"", ""A0A1V0E4A6"", ""A0A1V0QSG6"", ""A0A5S9I252"", ""A0A8H8CMW1"", ""A7NH01""]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",1.0
RHEA:53668,RHEA:53668,ok,False,25,0,2,0,,,,False,False,False,False,[],[],0.0
RHEA:54040,RHEA:54040,ok,True,13,13,1,1,3.0,A0A178U9Y5,0.0,False,True,True,True,"[""M1VDX3"", ""A0A0P0ZD79"", ""A0A178U9Y5"", ""A0A1L9UKS1"", ""A0A385AJM5"", ""A0A385AJN0"", ""A0A8K1AY78"", ""M1V9Q0"", ""P59287"", ""P9WEV7""]","[5.197776e-39, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0.3333333333333333
RHEA:54044,RHEA:54044,ok,False,21,0,1,0,,,,False,False,False,False,[],[],0.0
RHEA:54048,RHEA:54048,ok,False,12,0,1,0,,,,False,False,False,False,[],[],0.0
RHEA:54052,RHEA:54052,ok,True,18,18,3,1,14.0,A0A1L2D3T3,8.707093000000001e-39,False,False,False,False,"[""S0ECT9"", ""A0A343W969"", ""E4N7E5"", ""A0A8H8CMW1"", ""A9GK58"", ""S0EGZ9"", ""A8NU13"", ""E8W6C7"", ""A0A0B4FWC3"", ""E9E766""]","[2.141936e-32, 8.9443946e-33, 4.4257028e-33, 1.6054288e-33, 9.3251e-34, 3.8992341e-35, 1.4437585e-35, 1.13788e-35, 7.5412676e-36, 1.4768741e-36]",0.07142857142857142
RHEA:54056,RHEA:54056,ok,False,32,0,2,0,,,,False,False,False,False,[],[],0.0
RHEA:54060,RHEA:54060,ok,False,32,0,1,0,,,,False,False,False,False,[],[],0.0
RHEA:54064,RHEA:54064,ok,False,19,0,1,0,,,,False,False,False,False,[],[],0.0
RHEA:54068,RHEA:54068,ok,False,17,0,1,0,,,,False,False,False,False,[],[],0.0
RHEA:54072,RHEA:54072,ok,True,68,68,1,1,13.0,A0A7G5KLV0,0.0,False,False,False,False,"[""A0A8H7XQ49"", ""A0A8H8CFI5"", ""C1K5M3"", ""O23945"", ""Q9M7C9"", ""A0A0M3Q1Q3"", ""A0A1D6LTV0"", ""A0A1V0QSF4"", ""A0A1V0QSF9"", ""A0A1V0QSG0""]","[2.1039445e-35, 9.090261e-36, 4.1213757000000005e-38, 2.657815e-38, 4.7438340000000006e-39, 0.0, 0.0, 0.0, 0.0, 0.0]",0.07692307692307693
RHEA:54076,RHEA:54076,ok,False,12,0,1,0,,,,False,False,False,False,[],[],0.0
RHEA:54108,RHEA:54108,ok,False,44,0,1,0,,,,False,False,False,False,[],[],0.0
RHEA:54112,RHEA:54112,ok,False,28,0,1,0,,,,False,False,False,False,[],[],0.0
RHEA:54116,RHEA:54116,ok,False,16,0,1,0,,,,False,False,False,False,[],[],0.0
RHEA:54372,RHEA:54372,ok,True,24,23,2,1,3.0,A0A5S9I252,5.983446e-17,False,True,True,True,"[""P9WER0"", ""A0A8H8CMW1"", ""A0A5S9I252"", ""A0A343W969"", ""S0EGZ9"", ""Q54BE5"", ""A7NH01"", ""A0A348AUW1"", ""A0A348AUV9"", ""A0A348AUV7""]","[6.9476806e-15, 1.0209181e-15, 5.983446e-17, 2.9292097e-17, 2.6056469e-20, 1.4897757e-20, 1.9541084000000002e-21, 5.43894e-23, 5.1498976e-23, 5.1286066e-23]",0.3333333333333333
RHEA:54376,RHEA:54376,ok,False,31,0,1,0,,,,False,False,False,False,[],[],0.0
RHEA:54380,RHEA:54380,ok,False,25,0,1,0,,,,False,False,False,False,[],[],0.0
RHEA:54496,RHEA:54496,ok,True,29,29,3,1,13.0,B9SIM3,0.0,False,False,False,False,"[""A0A075FBT3"", ""A0A0U4CDK4"", ""A0A1U8QHE3"", ""A0A1Z3GC64"", ""A0A2K9RFY0"", ""A0A2K9RFZ2"", ""A0A3G1QTS7"", ""A4KAG7"", ""A4KAG8"", ""A5A8G0""]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0.07692307692307693
RHEA:54500,RHEA:54500,ok,False,13,0,1,0,,,,False,False,False,False,[],[],0.0
RHEA:54504,RHEA:54504,ok,True,13,13,1,1,11.0,M5AW86,0.0,False,False,False,False,"[""A0A1V1FVQ6"", ""A0A0U5G0B1"", ""A0A1Y1C7Q5"", ""A0A2Z6AQX6"", ""A0A3Q9FFM1"", ""A0A8H4CUY8"", ""A1C8C3"", ""A1DN30"", ""K2SUY0"", ""M2V8C1""]","[4.036744e-39, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0.09090909090909091
RHEA:54508,RHEA:54508,ok,True,19,19,1,1,17.0,M5AW86,0.0,False,False,False,False,"[""A0A1V1FVQ6"", ""A0A0P0ZEM1"", ""A0A0U5G0B1"", ""M2V8C1"", ""P9WEP0"", ""A0A2Z6AQX6"", ""M2U578"", ""A0A8H4CUY8"", ""A1C8C3"", ""A0A2Z6AQX7""]","[2.0002133e-35, 6.108175999999999e-36, 1.8294234e-36, 1.0693099e-36, 5.1267314e-37, 1.6166227999999998e-37, 1.2073169e-37, 3.6424052e-38, 3.378661e-38, 2.2999016000000003e-38]",0.058823529411764705
RHEA:54512,RHEA:54512,ok,True,16,16,2,2,2.0,A0A075FBG7,0.0,False,True,True,True,"[""A0A075FAK4"", ""A0A075FBG7"", ""A0A1U8QHE3"", ""A0A2K9RFZ2"", ""A0A2K9RFZ7"", ""A0A2K9RFZ9"", ""A5A8G0"", ""B9SIL7"", ""G3CCC1"", ""G8GJ94""]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0.5
RHEA:54516,RHEA:54516,ok,False,31,0,1,0,,,,False,False,False,False,[],[],0.0
RHEA:54520,RHEA:54520,ok,False,9,0,1,0,,,,False,False,False,False,[],[],0.0
RHEA:54636,RHEA:54636,ok,False,21,0,1,0,,,,False,False,False,False,[],[],0.0
RHEA:54640,RHEA:54640,ok,False,45,0,2,0,,,,False,False,False,False,[],[],0.0
RHEA:54648,RHEA:54648,ok,False,18,0,1,0,,,,False,False,False,False,[],[],0.0
RHEA:54652,RHEA:54652,ok,False,17,0,2,0,,,,False,False,False,False,[],[],0.0
RHEA:54664,RHEA:54664,ok,False,38,0,1,0,,,,False,False,False,False,[],[],0.0
RHEA:54668,RHEA:54668,ok,False,20,0,1,0,,,,False,False,False,False,[],[],0.0
RHEA:54676,RHEA:54676,ok,False,104,0,2,0,,,,False,False,False,False,[],[],0.0
RHEA:54684,RHEA:54684,ok,False,104,0,4,0,,,,False,False,False,False,[],[],0.0
RHEA:54692,RHEA:54692,ok,False,111,0,1,0,,,,False,False,False,False,[],[],0.0
RHEA:55216,RHEA:55216,ok,False,14,0,1,0,,,,False,False,False,False,[],[],0.0
RHEA:55424,RHEA:55424,ok,True,18,18,2,2,3.0,Q9LSF8,0.99996376,False,True,True,True,"[""A0A386KZI3"", ""Q4WAZ6"", ""Q9LSF8"", ""A0A1D6HSP4"", ""Q1ZXA1"", ""A0A1D6F9Y9"", ""P0DO35"", ""P32476"", ""P0DO41"", ""P0DO40""]","[0.9999999, 0.99999976, 0.99996376, 0.9999558, 0.99995565, 0.9998677, 0.99553525, 0.99477804, 0.9892274, 0.98739445]",0.3333333333333333
RHEA:55520,RHEA:55520,ok,True,64,64,1,1,60.0,K7WQ45,3.6491195e-07,False,False,False,False,"[""A0A1L9UKS1"", ""A0A8K1AY78"", ""P9WEV2"", ""A0A2Z6AQX6"", ""A0A0P0ZD79"", ""A0A1L7VFX3"", ""A0A0P0ZEM1"", ""Q0CRW6"", ""M2V8C1"", ""P9WEV6""]","[0.0018684097, 0.0018569513, 0.0017488902, 0.0013779787, 0.0013663573, 0.0011642539, 0.0011235244, 0.0010641913, 0.001030249, 0.0010179224]",0.016666666666666666
RHEA:56556,RHEA:56556,ok,True,35,35,16,11,1.0,A0A5Q0QU70,6.0579333000000004e-30,True,True,True,True,"[""A0A5Q0QU70"", ""B8PD44"", ""A0A8H8CMW1"", ""A0A0C9VD04"", ""A0A5Q0QNJ2"", ""A0A343W969"", ""D9XDR8"", ""Q9AR04"", ""A0A5Q0QMX0"", ""B5GW45""]","[6.0579333000000004e-30, 4.7804974e-30, 1.4943672e-30, 8.557892e-31, 6.2227996e-31, 2.2537314000000003e-31, 9.016375e-32, 8.106433e-32, 4.8120724e-32, 4.6258888000000005e-32]",1.0
RHEA:56632,RHEA:56632,ok,False,60,0,1,0,,,,False,False,False,False,[],[],0.0
RHEA:56820,RHEA:56820,ok,False,14,0,1,0,,,,False,False,False,False,[],[],0.0
RHEA:56824,RHEA:56824,ok,False,14,0,1,0,,,,False,False,False,False,[],[],0.0
RHEA:56944,RHEA:56944,ok,False,14,0,1,0,,,,False,False,False,False,[],[],0.0
RHEA:56984,RHEA:56984,ok,False,27,0,8,0,,,,False,False,False,False,[],[],0.0
RHEA:57516,RHEA:57516,ok,True,7,7,1,1,2.0,A0A1D6GQ67,0.0,False,True,True,True,"[""A0A0P0ZEA9"", ""A0A1D6GQ67"", ""A0A1L9WQK2"", ""A0A386KZI3"", ""A0A3Q9FEJ4"", ""A0A3S9NM20"", ""Q1ZXA1""]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0.5
RHEA:57520,RHEA:57520,ok,True,11,11,1,1,2.0,A0A1D6GQ67,1.2610623e-19,False,True,True,True,"[""Q1ZXA1"", ""A0A1D6GQ67"", ""P9WEV3"", ""Q0CRW7"", ""A0A3Q9FEJ4"", ""A0A1Y1C7S2"", ""M2V933"", ""A0A3S9NM20"", ""A0A1V1FNM9"", ""A0A0P0ZEA9""]","[1.33221276e-17, 1.2610623e-19, 3.473386e-20, 2.437743e-20, 4.980594e-22, 4.38352e-22, 2.19889e-22, 8.138136000000001e-23, 6.296826000000001e-23, 2.4859235e-23]",0.5
RHEA:57544,RHEA:57544,ok,False,11,0,1,0,,,,False,False,False,False,[],[],0.0
RHEA:58160,RHEA:58160,ok,False,35,0,1,0,,,,False,False,False,False,[],[],0.0
RHEA:58164,RHEA:58164,ok,False,19,0,2,0,,,,False,False,False,False,[],[],0.0
RHEA:58168,RHEA:58168,ok,False,34,0,3,0,,,,False,False,False,False,[],[],0.0
RHEA:58172,RHEA:58172,ok,False,12,0,1,0,,,,False,False,False,False,[],[],0.0
RHEA:59224,RHEA:59224,ok,True,11,11,1,1,7.0,D5SK09,0.0,False,False,False,True,"[""A0A1B4XBG5"", ""A0A1G9UQQ0"", ""A0A1G9VRW7"", ""A0A348DU52"", ""A2PZA5"", ""C9K2Q3"", ""D5SK09"", ""F8JK18"", ""O65435"", ""P9WEV7""]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0.14285714285714285
RHEA:59232,RHEA:59232,ok,False,17,0,1,0,,,,False,False,False,False,[],[],0.0
RHEA:59236,RHEA:59236,ok,False,13,0,1,0,,,,False,False,False,False,[],[],0.0
RHEA:59904,RHEA:59904,ok,True,8,8,1,1,8.0,C5I9X1,1.706318e-34,False,False,False,True,"[""Q4WLD1"", ""A0A3G9GNK2"", ""A0A455R624"", ""A0A455R4X0"", ""Q4WAY3"", ""A0A2P1DP91"", ""A0A455R5H4"", ""C5I9X1""]","[6.731279e-22, 1.1336361e-24, 7.240051e-25, 1.539936e-28, 1.0160035e-30, 2.4642626e-32, 2.9446339999999998e-34, 1.706318e-34]",0.125
RHEA:60016,RHEA:60016,ok,True,39,39,1,1,29.0,Q6JD70,0.0,False,False,False,False,"[""M4VQY9"", ""G8H5N1"", ""A0A0A2JB87"", ""A0A1V0QSF3"", ""A0A1V0QSG6"", ""A0A1W6GW06"", ""A0A1W6GW18"", ""A0A1W6GW32"", ""A0A385AJM6"", ""B6H063""]","[1.9632754e-37, 6.610174e-39, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0.034482758620689655
RHEA:60020,RHEA:60020,ok,True,39,39,2,2,25.0,Q2NM15,0.0,False,False,False,False,"[""M4VQY9"", ""G8H5N1"", ""A0A0A2JB87"", ""A0A1V0QSF3"", ""A0A1V0QSG6"", ""A0A1W6GW06"", ""A0A1W6GW18"", ""A0A1W6GW32"", ""A0A385AJM6"", ""B6H063""]","[1.9632904e-37, 6.610174e-39, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0.04
RHEA:60024,RHEA:60024,ok,True,56,55,1,1,45.0,P0C565,6.629085e-10,False,False,False,False,"[""A0A8H8CFI5"", ""A0A8H7XP09"", ""A0A8H7XQ49"", ""A0A8H7XMX0"", ""Q96WT2"", ""A0A858E4Y8"", ""D5SL78"", ""A0A858E899"", ""A0A858E4Y6"", ""A0A858E7J4""]","[0.000115968316, 8.7017215e-05, 6.295382e-05, 3.3999386e-05, 1.6414762e-05, 1.3012634e-06, 1.0075651e-06, 3.9251248e-07, 2.8535476e-07, 2.705454e-07]",0.022222222222222223
RHEA:60028,RHEA:60028,ok,True,67,66,1,1,31.0,A0A1D6LTV0,0.0,False,False,False,False,"[""D5SL78"", ""B5GMG2"", ""A0A8H7XMX0"", ""A0A8H7XQ49"", ""A0A8H8CFI5"", ""A0A8H7XP09"", ""Q54YE2"", ""Q84KL4"", ""B5A434"", ""F6M8I0""]","[1.4685206e-28, 1.3350894e-29, 4.1762597e-31, 8.079081e-32, 5.271296e-32, 3.0969442e-32, 8.39936e-36, 6.4493056e-36, 5.5328637e-36, 4.0718424e-36]",0.03225806451612903
RHEA:60424,RHEA:60424,ok,False,17,0,7,0,,,,False,False,False,False,[],[],0.0
RHEA:60680,RHEA:60680,ok,True,7,7,1,1,5.0,C5I9X1,1.0,False,False,True,True,"[""A0A2P1DP91"", ""A0A455R4X0"", ""A0A455R5H4"", ""A0A455R624"", ""C5I9X1"", ""Q4WAY3"", ""Q4WLD1""]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",0.2
RHEA:60684,RHEA:60684,ok,True,8,8,1,1,6.0,C5I9X1,1.0,False,False,False,True,"[""A0A2P1DP91"", ""A0A3G9GNK2"", ""A0A455R4X0"", ""A0A455R5H4"", ""A0A455R624"", ""C5I9X1"", ""Q4WAY3"", ""Q4WLD1""]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",0.16666666666666666
RHEA:60688,RHEA:60688,ok,True,36,36,1,1,12.0,C5I9X1,1.0,False,False,False,False,"[""A0A1D8PI71"", ""A0A1P7Y0A2"", ""A0A1P7Y0A8"", ""A0A1P7Y0C9"", ""A0A1P7Y0D0"", ""A0A1P7Y0D4"", ""A0A2P1DP91"", ""A0A345BJQ0"", ""A0A3G1DJL2"", ""A0A455R5H4""]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",0.08333333333333333
RHEA:60692,RHEA:60692,ok,True,8,8,1,1,8.0,C5I9X1,1.32121835e-20,False,False,False,True,"[""A0A455R624"", ""Q4WLD1"", ""A0A3G9GNK2"", ""A0A455R4X0"", ""Q4WAY3"", ""A0A2P1DP91"", ""A0A455R5H4"", ""C5I9X1""]","[8.971253e-07, 2.2631873e-08, 3.8045272e-10, 1.2860017e-10, 8.197525e-15, 3.99979e-15, 3.0439998e-19, 1.32121835e-20]",0.125
RHEA:60696,RHEA:60696,ok,False,53,0,1,0,,,,False,False,False,False,[],[],0.0
RHEA:60744,RHEA:60744,ok,True,14,14,1,1,14.0,H6U1I8,3.1482775e-13,False,False,False,False,"[""A0A3G9GUR6"", ""P9WEG1"", ""Q4WBI0"", ""B6HV32"", ""A0A097ZPE0"", ""Q5ATJ7"", ""A0A1Y0BRF1"", ""A0A0U5GFS8"", ""A0A0F7U103"", ""A0A1E1FFN8""]","[0.00043787275, 2.7209268e-05, 2.5369445e-05, 7.439173e-06, 6.352391e-06, 4.443828e-06, 3.5932858e-06, 2.627107e-06, 1.913188e-06, 1.3970133e-06]",0.07142857142857142
RHEA:60748,RHEA:60748,ok,True,5,5,1,1,3.0,H6U1I8,4.8712478e-17,False,True,True,True,"[""A0A3G9GUR6"", ""Q4WBI0"", ""H6U1I8"", ""A0A2P1DP91"", ""Q4WBH9""]","[6.310282e-11, 5.118948e-13, 4.8712478e-17, 1.2863627e-17, 1.9092669e-18]",0.3333333333333333
RHEA:60752,RHEA:60752,ok,True,14,14,1,1,14.0,H6U1I8,3.0455946e-13,False,False,False,False,"[""A0A3G9GUR6"", ""P9WEG1"", ""Q4WBI0"", ""B6HV32"", ""A0A097ZPE0"", ""Q5ATJ7"", ""A0A1Y0BRF1"", ""A0A0U5GFS8"", ""A0A0F7U103"", ""A0A1E1FFN8""]","[0.00042732354, 2.7028289e-05, 2.4366283e-05, 7.384133e-06, 6.3499688e-06, 4.434024e-06, 3.5812438e-06, 2.6287087e-06, 1.8967127e-06, 1.390796e-06]",0.07142857142857142
RHEA:60756,RHEA:60756,ok,True,15,15,1,1,10.0,H6U1I8,0.0,False,False,False,True,"[""A0A097ZPE0"", ""A0A0F7U103"", ""A0A0U5GFS8"", ""A0A1E1FFN8"", ""A0A1Y0BRF1"", ""A0A2I1BSV9"", ""A0A2P1DP91"", ""A0A455R5P9"", ""B6HV32"", ""H6U1I8""]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0.1
RHEA:60760,RHEA:60760,ok,True,5,5,1,1,3.0,H6U1I8,4.669325000000001e-17,False,True,True,True,"[""A0A3G9GUR6"", ""Q4WBI0"", ""H6U1I8"", ""A0A2P1DP91"", ""Q4WBH9""]","[6.111914e-11, 5.028429e-13, 4.669325000000001e-17, 1.2034943e-17, 1.7810451999999997e-18]",0.3333333333333333
RHEA:60764,RHEA:60764,ok,True,14,14,1,1,3.0,H6U1I8,6.4164715e-21,False,True,True,True,"[""P9WEG8"", ""Q4WAY3"", ""H6U1I8"", ""A0A2P1DP91"", ""A0A1E1FFN8"", ""A0A0F7U103"", ""B6HV32"", ""A0A097ZPE0"", ""A0A0U5GFS8"", ""Q0C8A4""]","[1.6783046e-15, 2.5367379e-20, 6.4164715e-21, 1.1054483e-21, 1.7031874e-22, 5.630353e-23, 2.2323408e-23, 1.1928638e-23, 1.0937653e-23, 9.379161e-24]",0.3333333333333333
RHEA:61096,RHEA:61096,ok,True,9,9,1,1,3.0,A0A4D6Q415,1.1318095e-37,False,True,True,True,"[""A0A386KZI3"", ""A0A098D1J7"", ""A0A4D6Q415"", ""P0DO35"", ""P0DO38"", ""P0DO39"", ""P0DO40"", ""P0DO41"", ""P0DO42""]","[3.196161e-35, 5.2172316e-36, 1.1318095e-37, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0.3333333333333333
RHEA:61112,RHEA:61112,ok,True,9,9,1,1,3.0,A0A4D6Q415,1.7865291e-26,False,True,True,True,"[""A0A386KZI3"", ""A0A098D1J7"", ""A0A4D6Q415"", ""P0DO35"", ""P0DO40"", ""P0DO39"", ""P0DO38"", ""P0DO41"", ""P0DO42""]","[2.0354813e-21, 4.189535e-24, 1.7865291e-26, 1.312577e-29, 1.175949e-29, 1.0880482e-29, 8.648308999999999e-30, 7.366765500000002e-30, 4.8272633e-30]",0.3333333333333333
RHEA:61124,RHEA:61124,ok,True,8,8,1,1,4.0,A0A4D6Q415,0.0,False,False,True,True,"[""A0A1D6F9Y9"", ""A0A1D6HSP4"", ""A0A386KZI3"", ""A0A4D6Q415"", ""P0DO41"", ""P0DO42"", ""Q1ZXA1"", ""Q9LSF8""]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0.25
RHEA:62180,RHEA:62180,ok,True,13,13,1,1,3.0,A0A2K9RFZ2,0.0,False,True,True,True,"[""A0A0U5GNT1"", ""A0A1D6EFT8"", ""A0A2K9RFZ2"", ""A0A2K9RFZ9"", ""A0A3L6G2C1"", ""A5A8G0"", ""G8GJ94"", ""I1S104"", ""Q9LLR9"", ""S0ECT9""]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0.3333333333333333
RHEA:62184,RHEA:62184,ok,False,11,0,1,0,,,,False,False,False,False,[],[],0.0
RHEA:62188,RHEA:62188,ok,False,31,0,1,0,,,,False,False,False,False,[],[],0.0
