reaction_id,reaction_signature,reaction_smiles,reaction_seen,cluster_id
MARTS_RXN_2749d45a62475aee,CC(C)=CCCC(C)=CCCC(C)=CCCC=C(C)CCC=C(C)CCC1OC1(C)C>>CC(C)=CCCC1(C)CCC2(C)C3CC=C4C(CCC(O)C4(C)C)C3(C)CCC2(C)C1,CC(C)=CCC/C(C)=C/CC/C(C)=C/CC/C=C(\C)CC/C=C(\C)CC[C@@H]1OC1(C)C>>CC(C)=CCC[C@]1(C)CC[C@]2(C)[C@H]3CC=C4[C@@H](CC[C@H](O)C4(C)C)[C@]3(C)CC[C@@]2(C)C1,True,C30_long_prenyl_like::MARTS_RXN_0fc1278d92cea627
MARTS_RXN_0b1cfad8cd17424d,CC(C)=CCCC(C)=CCCC(C)=CCCC=C(C)CCC=C(C)CCC1OC1(C)C>>CC(C)=CCCC1(C)CCC2(C)C3CCC4(C)C(C)C(=O)CCC4C3(C)CCC2(C)C1,CC(C)=CCC/C(C)=C/CC/C(C)=C/CC/C=C(\C)CC/C=C(\C)CC[C@@H]1OC1(C)C>>CC(C)=CCC[C@]1(C)CC[C@]2(C)[C@H]3CC[C@@]4(C)[C@@H](CCC(=O)[C@@H]4C)[C@]3(C)CC[C@@]2(C)C1,True,C30_long_prenyl_like::MARTS_RXN_0b1cfad8cd17424d
MARTS_RXN_011b6221b71a06c1,CC(C)=CCCC(C)=CCCC(C)=CCCC=C(C)CCC=C(C)CCC1OC1(C)C>>CC(C)=CCCC1(C)CCC2(C)C3CCC4C(C)(C)C5CCC4(O5)C3(C)CCC2(C)C1,CC(C)=CCC/C(C)=C/CC/C(C)=C/CC/C=C(\C)CC/C=C(\C)CC[C@@H]1OC1(C)C>>CC(C)=CCC[C@]1(C)CC[C@]2(C)[C@H]3CC[C@H]4C(C)(C)[C@@H]5CC[C@]4(O5)[C@]3(C)CC[C@@]2(C)C1,True,C30_long_prenyl_like::MARTS_RXN_011b6221b71a06c1
MARTS_RXN_143697885ccd8371,CC(C)=CCCC(C)=CCCC(C)=CCCC=C(C)CCC=C(C)CCC1OC1(C)C>>CC1(C)C=C2C3CCC4C5(C)CCC(O)C(C)(C)C5CCC4(C)C3(C)CCC2(C)CC1,CC(C)=CCC/C(C)=C/CC/C(C)=C/CC/C=C(\C)CC/C=C(\C)CC[C@@H]1OC1(C)C>>CC1(C)C=C2[C@H]3CC[C@@H]4[C@@]5(C)CC[C@H](O)C(C)(C)[C@@H]5CC[C@@]4(C)[C@]3(C)CC[C@@]2(C)CC1,True,C30_long_prenyl_like::MARTS_RXN_143697885ccd8371
MARTS_RXN_aecc694cdc8fc5ad,CC(C)=CCCC(C)=CCCC(C)=CCCC=C(C)CCC=C(C)CCC1OC1(C)C>>CC1(C)CCC2(C)CC=C3C(C)(CCC4C3(C)CCC3C(C)(C)C(O)CCC43C)C2C1,CC(C)=CCC/C(C)=C/CC/C(C)=C/CC/C=C(\C)CC/C=C(\C)CC[C@@H]1OC1(C)C>>CC1(C)CC[C@]2(C)CC=C3[C@]4(C)CC[C@H]5C(C)(C)[C@@H](O)CC[C@]5(C)[C@H]4CC[C@@]3(C)[C@@H]2C1,False,C30_long_prenyl_like::MARTS_RXN_53b95bb128cc8604
MARTS_RXN_895bc6cfde4cde23,CC(C)=CCCC(C)=CCCC(C)=CCCC=C(C)CCC=C(C)CCC1OC1(C)C>>CC1(C)CCC2(C)CCC3(C)C(=C2C1)CCC1C2(C)CCC(O)C(C)(C)C2CCC13C,CC(C)=CCC/C(C)=C/CC/C(C)=C/CC/C=C(\C)CC/C=C(\C)CC[C@@H]1OC1(C)C>>CC1(C)CC[C@]2(C)CC[C@]3(C)C(=C2C1)CC[C@@H]1[C@@]2(C)CC[C@H](O)C(C)(C)[C@@H]2CC[C@]13C,True,C30_long_prenyl_like::MARTS_RXN_534c9b024fd41f1d
MARTS_RXN_e426458f43f2a858,CC(C)=CCCC(C)=CCCC(C)=CCCC=C(C)CCC=C(C)CCC1OC1(C)C>>CC1(C)CCC2(C)CCC3(C)C(=CCC4C5(C)CCC(O)C(C)(C)C5CCC43C)C2C1,CC(C)=CCC/C(C)=C/CC/C(C)=C/CC/C=C(\C)CC/C=C(\C)CC[C@@H]1OC1(C)C>>CC1(C)CC[C@]2(C)CC[C@]3(C)C(=CC[C@@H]4[C@@]5(C)CC[C@H](O)C(C)(C)[C@@H]5CC[C@]43C)[C@@H]2C1,True,C30_long_prenyl_like::MARTS_RXN_53b95bb128cc8604
MARTS_RXN_534c9b024fd41f1d,CC(C)=CCCC(C)=CCCC(C)=CCCC=C(C)CCC=C(C)CCC1OC1(C)C>>CC1(C)CCC2(C)CCC3(C)C4=C(CCC3(C)C2C1)C1(C)CCC(O)C(C)(C)C1CC4,CC(C)=CCC/C(C)=C/CC/C(C)=C/CC/C=C(\C)CC/C=C(\C)CC[C@@H]1OC1(C)C>>CC1(C)CC[C@]2(C)CC[C@]3(C)C4=C(CC[C@@]3(C)[C@@H]2C1)[C@@]1(C)CC[C@H](O)C(C)(C)[C@@H]1CC4,True,C30_long_prenyl_like::MARTS_RXN_534c9b024fd41f1d
MARTS_RXN_cf93aab35986b1b1,CC(C)=CCCC(C)=CCCC(C)=CCCC=C(C)CCC=C(C)CCC1OC1(C)C>>CC1(C)CCC2(C)CCC3(C)C4CC=C5C(CCC(O)C5(C)C)C4(C)CCC3(C)C2C1,CC(C)=CCC/C(C)=C/CC/C(C)=C/CC/C=C(\C)CC/C=C(\C)CC[C@@H]1OC1(C)C>>CC1(C)CC[C@]2(C)CC[C@]3(C)[C@H]4CC=C5[C@@H](CC[C@H](O)C5(C)C)[C@]4(C)CC[C@@]3(C)[C@@H]2C1,True,C30_long_prenyl_like::MARTS_RXN_0fc1278d92cea627
MARTS_RXN_4ca33e7ceaa5eb2d,CC(C)=CCCC(C)=CCCC(C)=CCCC=C(C)CCC=C(C)CCC1OC1(C)C>>CC1=CCC2C(C)(C)C(O)CCC2(C)C1CCC1=C(C)CCC2(C)CCC(C)(C)CC12,CC(C)=CCC/C(C)=C/CC/C(C)=C/CC/C=C(\C)CC/C=C(\C)CC[C@@H]1OC1(C)C>>CC1=CC[C@H]2C(C)(C)[C@@H](O)CC[C@]2(C)[C@H]1CCC1=C(C)CC[C@@]2(C)CCC(C)(C)C[C@@H]12,True,C30_long_prenyl_like::MARTS_RXN_02d5c740a9bcdd93
MARTS_RXN_02d5c740a9bcdd93,CC(C)=CCCC(C)=CCCC(C)=CCCC=C(C)CCC=C(C)CCC1OC1(C)C>>CC1=CCC2C(C)(C)C(O)CCC2(C)C1CCC1=C(C)CCC2(C)CCC(C)C(C)C12,CC(C)=CCC/C(C)=C/CC/C(C)=C/CC/C=C(\C)CC/C=C(\C)CC[C@@H]1OC1(C)C>>CC1=CC[C@H]2C(C)(C)[C@@H](O)CC[C@]2(C)[C@H]1CCC1=C(C)CC[C@@]2(C)CC[C@@H](C)[C@H](C)[C@@H]12,True,C30_long_prenyl_like::MARTS_RXN_02d5c740a9bcdd93
MARTS_RXN_219616d40b4a474d,CC(C)=CCCC(C)=CCCC(C)=CCCC=C(C)CCC=C(C)CCC1OC1(C)C>>CC1C(=O)CCC2C1(C)CCC1C2(C)CCC2(C)C3CC(C)(C)CCC3(C)CCC12C,CC(C)=CCC/C(C)=C/CC/C(C)=C/CC/C=C(\C)CC/C=C(\C)CC[C@@H]1OC1(C)C>>C[C@H]1C(=O)CC[C@@H]2[C@]1(C)CC[C@H]1[C@@]2(C)CC[C@@]2(C)[C@@H]3CC(C)(C)CC[C@]3(C)CC[C@]12C,False,C30_long_prenyl_like::MARTS_RXN_0b1cfad8cd17424d
MARTS_RXN_53b95bb128cc8604,CC(C)=CCCC(C)=CCCC(C)=CCCC=C(C)CCC=C(C)CCC1OC1(C)C>>CC1CCC2(C)CCC3(C)C(=CCC4C5(C)CCC(O)C(C)(C)C5CCC43C)C2C1C,CC(C)=CCC/C(C)=C/CC/C(C)=C/CC/C=C(\C)CC/C=C(\C)CC[C@@H]1OC1(C)C>>C[C@H]1[C@H](C)CC[C@]2(C)CC[C@]3(C)C(=CC[C@@H]4[C@@]5(C)CC[C@H](O)C(C)(C)[C@@H]5CC[C@]43C)[C@H]12,True,C30_long_prenyl_like::MARTS_RXN_53b95bb128cc8604
MARTS_RXN_000c8b710696a6c3,CC(C)=CCCC(C)=CCCC(C)=CCCC=C(C)CCC=C(C)CCC=C(C)C>>C=C(C)C1CCC2(C)C1CCC1(C)C2CCC2C3(C)CCCC(C)(C)C3CCC21C,CC(C)=CCC/C(C)=C/CC/C(C)=C/CC/C=C(\C)CC/C=C(\C)CCC=C(C)C>>C=C(C)[C@H]1CC[C@]2(C)[C@H]3CC[C@@H]4[C@@]5(C)CCCC(C)(C)[C@@H]5CC[C@@]4(C)[C@]3(C)CC[C@@H]12,False,C30_long_prenyl_like::MARTS_RXN_000c8b710696a6c3
MARTS_RXN_7ff536380ca796be,CC(C)=CCCC(C)=CCCC(C)=CCCC=C(C)CCC=C(C)CCC=C(C)C>>C=C(CCC=C(C)C)C1CCC2(C)C1CCC1C3(C)CCCC(C)(C)C3CCC12C,CC(C)=CCC/C(C)=C/CC/C(C)=C/CC/C=C(\C)CC/C=C(\C)CCC=C(C)C>>C=C(CCC=C(C)C)[C@H]1CC[C@]2(C)[C@@H]1CC[C@@H]1[C@@]3(C)CCCC(C)(C)[C@@H]3CC[C@]12C,True,C30_long_prenyl_like::MARTS_RXN_000c8b710696a6c3
MARTS_RXN_e1f4a20918db2c43,CC(C)=CCCC(C)=CCCC(C)=CCCC=C(C)CCC=C(C)CCC=C(C)C>>CC(C)(O)C1CCC2(C)C1CCC1(C)C2CCC2C3(C)CCCC(C)(C)C3CCC21C,CC(C)=CCC/C(C)=C/CC/C(C)=C/CC/C=C(\C)CC/C=C(\C)CCC=C(C)C>>CC(C)(O)[C@H]1CC[C@]2(C)[C@H]3CC[C@@H]4[C@@]5(C)CCCC(C)(C)[C@@H]5CC[C@@]4(C)[C@]3(C)CC[C@@H]12,True,C30_long_prenyl_like::MARTS_RXN_000c8b710696a6c3
MARTS_RXN_6e2469281324cc27,CC(C)=CCCC(C)=CCCC(C)=CCOP(=O)([O-])OP(=O)([O-])[O-]>>C=C(C)C1C=C2C(C)CCC2C(C)CC1,CC(C)=CCC/C(C)=C/CC/C(C)=C/COP(=O)([O-])OP(=O)([O-])[O-]>>C=C(C)C1C=C2C(C)CCC2C(C)CC1,True,C15_FPP_like::MARTS_RXN_6e2469281324cc27
MARTS_RXN_2f66322fcd3079e5,CC(C)=CCCC(C)=CCCC(C)=CCOP(=O)([O-])OP(=O)([O-])[O-]>>C=C(C)C1CC=C(C)CCC=C(C)CC1,CC(C)=CCC/C(C)=C/CC/C(C)=C/COP(=O)([O-])OP(=O)([O-])[O-]>>C=C(C)[C@@H]1C/C=C(\C)CC/C=C(\C)CC1,True,C15_FPP_like::MARTS_RXN_2f66322fcd3079e5
MARTS_RXN_445d3ade582cd4d9,CC(C)=CCCC(C)=CCCC(C)=CCOP(=O)([O-])OP(=O)([O-])[O-]>>C=C(C)C1CC=C2CCCC(C)C2(C)C1,CC(C)=CCC/C(C)=C/CC/C(C)=C/COP(=O)([O-])OP(=O)([O-])[O-]>>C=C(C)[C@H]1CC=C2CCC[C@H](C)[C@@]2(C)C1,True,C15_FPP_like::MARTS_RXN_12ea767952411492
MARTS_RXN_1da1a2f90d9e4a78,CC(C)=CCCC(C)=CCCC(C)=CCOP(=O)([O-])OP(=O)([O-])[O-]>>C=C(C)C1CCC(C)(O)C2CCC(C)C2C1,CC(C)=CCC/C(C)=C/CC/C(C)=C/COP(=O)([O-])OP(=O)([O-])[O-]>>C=C(C)[C@@H]1CC[C@](C)(O)[C@@H]2CC[C@H](C)[C@@H]2C1,False,C15_FPP_like::MARTS_RXN_1da1a2f90d9e4a78
MARTS_RXN_ed65fc0ae86103c3,CC(C)=CCCC(C)=CCCC(C)=CCOP(=O)([O-])OP(=O)([O-])[O-]>>C=C(C)C1CCC(C)=C2CCC(C)C2C1,CC(C)=CCC/C(C)=C/CC/C(C)=C/COP(=O)([O-])OP(=O)([O-])[O-]>>C=C(C)[C@@H]1CCC(C)=C2CC[C@H](C)[C@@H]2C1,False,C15_FPP_like::MARTS_RXN_ed65fc0ae86103c3
MARTS_RXN_ff929cfe081f4057,CC(C)=CCCC(C)=CCCC(C)=CCOP(=O)([O-])OP(=O)([O-])[O-]>>C=C(C)C1CCC(C)C12CC=C(C)CC2,CC(C)=CCC/C(C)=C/CC/C(C)=C/COP(=O)([O-])OP(=O)([O-])[O-]>>C=C(C)[C@@H]1CC[C@@H](C)[C@@]12CC=C(C)CC2,True,C15_FPP_like::MARTS_RXN_f3ae22de5b08f4aa
MARTS_RXN_f2690fb4e1d62b13,CC(C)=CCCC(C)=CCCC(C)=CCOP(=O)([O-])OP(=O)([O-])[O-]>>C=C(C)C1CCC(C)C2=C(C1)C(C)CC2,CC(C)=CCC/C(C)=C/CC/C(C)=C/COP(=O)([O-])OP(=O)([O-])[O-]>>C=C(C)[C@@H]1CC[C@H](C)C2=C(C1)[C@@H](C)CC2,True,C15_FPP_like::MARTS_RXN_f2690fb4e1d62b13
MARTS_RXN_848e51b53c9f935b,CC(C)=CCCC(C)=CCCC(C)=CCOP(=O)([O-])OP(=O)([O-])[O-]>>C=C(C)C1CCC(C)C2=C1CC(C)(C)C2,CC(C)=CCC/C(C)=C/CC/C(C)=C/COP(=O)([O-])OP(=O)([O-])[O-]>>C=C(C)[C@H]1CC[C@@H](C)C2=C1CC(C)(C)C2,False,C15_FPP_like::MARTS_RXN_848e51b53c9f935b
MARTS_RXN_7f2bc36bf81b2ed7,CC(C)=CCCC(C)=CCCC(C)=CCOP(=O)([O-])OP(=O)([O-])[O-]>>C=C(C)C1CCC(C)C2CCC(C)=CC12,CC(C)=CCC/C(C)=C/CC/C(C)=C/COP(=O)([O-])OP(=O)([O-])[O-]>>C=C(C)[C@@H]1CC[C@@H](C)[C@@H]2CCC(C)=C[C@@H]21,True,C15_FPP_like::MARTS_RXN_7f2bc36bf81b2ed7
MARTS_RXN_5f75005031269547,CC(C)=CCCC(C)=CCCC(C)=CCOP(=O)([O-])OP(=O)([O-])[O-]>>C=C(C)C1CCC2(C)C3CCC(C)C3C12,CC(C)=CCC/C(C)=C/CC/C(C)=C/COP(=O)([O-])OP(=O)([O-])[O-]>>C=C(C)[C@H]1CC[C@]2(C)[C@H]1[C@@H]1[C@H]2CC[C@@H]1C,False,C15_FPP_like::MARTS_RXN_5f75005031269547
MARTS_RXN_ed21a7eee84cf790,CC(C)=CCCC(C)=CCCC(C)=CCOP(=O)([O-])OP(=O)([O-])[O-]>>C=C(C)C1CCC2(C)CCC=C(C)C2C1,CC(C)=CCC/C(C)=C/CC/C(C)=C/COP(=O)([O-])OP(=O)([O-])[O-]>>C=C(C)[C@H]1CC[C@@]2(C)CCC=C(C)[C@@H]2C1,True,C15_FPP_like::MARTS_RXN_577afee79e2cab7f
MARTS_RXN_e534dc4a16ad7354,CC(C)=CCCC(C)=CCCC(C)=CCOP(=O)([O-])OP(=O)([O-])[O-]>>C=C(C)C1CCC2(C)CCCC(=C)C2C1,CC(C)=CCC/C(C)=C/CC/C(C)=C/COP(=O)([O-])OP(=O)([O-])[O-]>>C=C(C)[C@@H]1CC[C@@]2(C)CCCC(=C)[C@@H]2C1,True,C15_FPP_like::MARTS_RXN_577afee79e2cab7f
MARTS_RXN_877408d79e1b5e00,CC(C)=CCCC(C)=CCCC(C)=CCOP(=O)([O-])OP(=O)([O-])[O-]>>C=C(C)C1CCC2(C)CCCC(C)(O)C2C1,CC(C)=CCC/C(C)=C/CC/C(C)=C/COP(=O)([O-])OP(=O)([O-])[O-]>>C=C(C)[C@@H]1CC[C@]2(C)CCC[C@](C)(O)[C@H]2C1,False,C15_FPP_like::MARTS_RXN_577afee79e2cab7f
MARTS_RXN_12ea767952411492,CC(C)=CCCC(C)=CCCC(C)=CCOP(=O)([O-])OP(=O)([O-])[O-]>>C=C(C)C1CCC2(C1)C(C)=CCCC2C,CC(C)=CCC/C(C)=C/CC/C(C)=C/COP(=O)([O-])OP(=O)([O-])[O-]>>C=C(C)[C@@H]1CC[C@@]2(C1)C(C)=CCC[C@H]2C,False,C15_FPP_like::MARTS_RXN_12ea767952411492
MARTS_RXN_6701a8c266660d4b,CC(C)=CCCC(C)=CCCC(C)=CCOP(=O)([O-])OP(=O)([O-])[O-]>>C=C(C)C1CCC2=CCCC(C)C2(C)C1,CC(C)=CCC/C(C)=C/CC/C(C)=C/COP(=O)([O-])OP(=O)([O-])[O-]>>C=C(C)[C@H]1CCC2=CCC[C@@H](C)[C@]2(C)C1,True,C15_FPP_like::MARTS_RXN_12ea767952411492
MARTS_RXN_e7e4baa8593b105a,CC(C)=CCCC(C)=CCCC(C)=CCOP(=O)([O-])OP(=O)([O-])[O-]>>C=C(CCC=C(C)C)C1CC=C(C)CC1,CC(C)=CCC/C(C)=C/CC/C(C)=C/COP(=O)([O-])OP(=O)([O-])[O-]>>C=C(CCC=C(C)C)[C@@H]1CC=C(C)CC1,True,C15_FPP_like::MARTS_RXN_2f66322fcd3079e5
MARTS_RXN_67805eaea5cd75f4,CC(C)=CCCC(C)=CCCC(C)=CCOP(=O)([O-])OP(=O)([O-])[O-]>>C=C1C2CCC(C2)C1(C)CCC=C(C)C,CC(C)=CCC/C(C)=C/CC/C(C)=C/COP(=O)([O-])OP(=O)([O-])[O-]>>C=C1[C@@H]2CC[C@@H](C2)[C@@]1(C)CCC=C(C)C,True,C15_FPP_like::MARTS_RXN_67805eaea5cd75f4
MARTS_RXN_5d4a8a447c7ef94b,CC(C)=CCCC(C)=CCCC(C)=CCOP(=O)([O-])OP(=O)([O-])[O-]>>C=C1C2CCC3(C)C(C2)C(C)CCC13C,CC(C)=CCC/C(C)=C/CC/C(C)=C/COP(=O)([O-])OP(=O)([O-])[O-]>>C=C1[C@@H]2CC[C@@]3(C)[C@@H](C2)[C@@H](C)CC[C@@]13C,False,C15_FPP_like::MARTS_RXN_5d4a8a447c7ef94b
MARTS_RXN_2553bd9296f451ae,CC(C)=CCCC(C)=CCCC(C)=CCOP(=O)([O-])OP(=O)([O-])[O-]>>C=C1C2CCC3C2C(C(C)C)CCC13C,CC(C)=CCC/C(C)=C/CC/C(C)=C/COP(=O)([O-])OP(=O)([O-])[O-]>>C=C1[C@@H]2CC[C@H]3[C@@H]2[C@@H](C(C)C)CC[C@@]13C,True,C15_FPP_like::MARTS_RXN_2553bd9296f451ae
MARTS_RXN_363a7d5a8012bceb,CC(C)=CCCC(C)=CCCC(C)=CCOP(=O)([O-])OP(=O)([O-])[O-]>>C=C1C2CCC3C2C(C)(C)CCCC13C,CC(C)=CCC/C(C)=C/CC/C(C)=C/COP(=O)([O-])OP(=O)([O-])[O-]>>C=C1C2CCC3C2C(C)(C)CCCC13C,True,C15_FPP_like::MARTS_RXN_363a7d5a8012bceb
MARTS_RXN_273d945266e1a548,CC(C)=CCCC(C)=CCCC(C)=CCOP(=O)([O-])OP(=O)([O-])[O-]>>C=C1C=C2C(C(C)C)CCC(C)C2CC1,CC(C)=CCC/C(C)=C/CC/C(C)=C/COP(=O)([O-])OP(=O)([O-])[O-]>>C=C1C=C2[C@@H](CC1)[C@H](C)CC[C@@H]2C(C)C,True,C15_FPP_like::MARTS_RXN_1428f098b24c82b2
MARTS_RXN_3d09cb5fb80099ee,CC(C)=CCCC(C)=CCCC(C)=CCOP(=O)([O-])OP(=O)([O-])[O-]>>C=C1C=C2C(CC1)C(C)CCCC2(C)C,CC(C)=CCC/C(C)=C/CC/C(C)=C\COP(=O)([O-])OP(=O)([O-])[O-]>>C=C1C=C2[C@@H](CC1)[C@H](C)CCCC2(C)C,False,C15_FPP_like::MARTS_RXN_3d09cb5fb80099ee
MARTS_RXN_a9dae59672a6db7a,CC(C)=CCCC(C)=CCCC(C)=CCOP(=O)([O-])OP(=O)([O-])[O-]>>C=C1C=CC(C(C)C)CCC(C)=CCC1,CC(C)=CCC/C(C)=C/CC/C(C)=C/COP(=O)([O-])OP(=O)([O-])[O-]>>C=C1/C=C/[C@H](C(C)C)CC/C(C)=C/CC1,True,C15_FPP_like::MARTS_RXN_a9dae59672a6db7a
MARTS_RXN_e7b4ed13dce41111,CC(C)=CCCC(C)=CCCC(C)=CCOP(=O)([O-])OP(=O)([O-])[O-]>>C=C1C=CC(C(C)CCC=C(C)C)CC1,CC(C)=CCC/C(C)=C/CC/C(C)=C/COP(=O)([O-])OP(=O)([O-])[O-]>>C=C1C=C[C@@H]([C@@H](C)CCC=C(C)C)CC1,True,C15_FPP_like::MARTS_RXN_4ea065b2a78469c4
MARTS_RXN_0f583a4fa8e06eb8,CC(C)=CCCC(C)=CCCC(C)=CCOP(=O)([O-])OP(=O)([O-])[O-]>>C=C1C=CC(C)(C)CCCC(C)=CCC1,CC(C)=CCC/C(C)=C/CC/C(C)=C/COP(=O)([O-])OP(=O)([O-])[O-]>>C=C1/C=C/C(C)(C)CCC/C(C)=C/CC1,True,C15_FPP_like::MARTS_RXN_0f583a4fa8e06eb8
MARTS_RXN_20e1b5e4c86aa80d,CC(C)=CCCC(C)=CCCC(C)=CCOP(=O)([O-])OP(=O)([O-])[O-]>>C=C1CCC(C(C)C)=CC2C(C)CCC12,CC(C)=CCC/C(C)=C/CC/C(C)=C/COP(=O)([O-])OP(=O)([O-])[O-]>>C=C1CCC(C(C)C)=C[C@@H]2[C@H](C)CC[C@@H]12,True,C15_FPP_like::MARTS_RXN_0d73bf3c23ca2234
MARTS_RXN_37c622385e922d2e,CC(C)=CCCC(C)=CCCC(C)=CCOP(=O)([O-])OP(=O)([O-])[O-]>>C=C1CCC(C(C)C)C12CC=C(C)CC2,CC(C)=CCC/C(C)=C/CC/C(C)=C/COP(=O)([O-])OP(=O)([O-])[O-]>>C=C1CC[C@@H](C(C)C)C12CC=C(C)CC2,False,C15_FPP_like::MARTS_RXN_37c622385e922d2e
MARTS_RXN_484a249db6f91749,CC(C)=CCCC(C)=CCCC(C)=CCOP(=O)([O-])OP(=O)([O-])[O-]>>C=C1CCC(C(C)C)C2C=C(C)CCC12,CC(C)=CCC/C(C)=C/CC/C(C)=C/COP(=O)([O-])OP(=O)([O-])[O-]>>C=C1CC[C@@H](C(C)C)[C@@H]2C=C(C)CC[C@@H]12,True,C15_FPP_like::MARTS_RXN_484a249db6f91749
MARTS_RXN_d285caca89e1ff23,CC(C)=CCCC(C)=CCCC(C)=CCOP(=O)([O-])OP(=O)([O-])[O-]>>C=C1CCC2(C(C)CCC=C(C)C)CC12,CC(C)=CCC/C(C)=C/CC/C(C)=C/COP(=O)([O-])OP(=O)([O-])[O-]>>C=C1CC[C@]2([C@H](C)CCC=C(C)C)C[C@H]12,True,C15_FPP_like::MARTS_RXN_d285caca89e1ff23
MARTS_RXN_e46dc8f06a5009ad,CC(C)=CCCC(C)=CCCC(C)=CCOP(=O)([O-])OP(=O)([O-])[O-]>>C=C1CCC2(C)CC1C1(C)CCCC21C,CC(C)=CCC/C(C)=C/CC/C(C)=C/COP(=O)([O-])OP(=O)([O-])[O-]>>C=C1CC[C@]2(C)C[C@H]1[C@]1(C)CCC[C@]21C,True,C15_FPP_like::MARTS_RXN_3a4f24000917253d
MARTS_RXN_e2930242d2ecb089,CC(C)=CCCC(C)=CCCC(C)=CCOP(=O)([O-])OP(=O)([O-])[O-]>>C=C1CCC23C(C)CCC(C(C)C)C2C13,CC(C)=CCC/C(C)=C/CC/C(C)=C/COP(=O)([O-])OP(=O)([O-])[O-]>>C=C1CC[C@@]23[C@@H]([C@@H]12)[C@H](C(C)C)CC[C@H]3C,True,C15_FPP_like::MARTS_RXN_3ae1fc659b1448c6
MARTS_RXN_af6c10b224526fc4,CC(C)=CCCC(C)=CCCC(C)=CCOP(=O)([O-])OP(=O)([O-])[O-]>>C=C1CCC2C(C)CCC3C(C12)C3(C)C,CC(C)=CCC/C(C)=C/CC/C(C)=C/COP(=O)([O-])OP(=O)([O-])[O-]>>C=C1CC[C@H]2[C@@H]1[C@H]1[C@@H](CC[C@H]2C)C1(C)C,False,C15_FPP_like::MARTS_RXN_1b487b81876e118b
MARTS_RXN_1b487b81876e118b,CC(C)=CCCC(C)=CCCC(C)=CCOP(=O)([O-])OP(=O)([O-])[O-]>>C=C1CCC2C(C3C(C)CCC13)C2(C)C,CC(C)=CCC/C(C)=C/CC/C(C)=C/COP(=O)([O-])OP(=O)([O-])[O-]>>C=C1CC[C@H]2[C@@H]([C@H]3[C@@H](C)CC[C@@H]13)C2(C)C,True,C15_FPP_like::MARTS_RXN_1b487b81876e118b
MARTS_RXN_aa08b38a4b890e6d,CC(C)=CCCC(C)=CCCC(C)=CCOP(=O)([O-])OP(=O)([O-])[O-]>>C=C1CCC2C3C(C(C)C)CCC2(C)C13,CC(C)=CCC/C(C)=C/CC/C(C)=C/COP(=O)([O-])OP(=O)([O-])[O-]>>C=C1CC[C@H]2[C@H]3C1[C@@]2(C)CC[C@H]3C(C)C,True,C15_FPP_like::MARTS_RXN_aa08b38a4b890e6d
MARTS_RXN_697ad09519496911,CC(C)=CCCC(C)=CCCC(C)=CCOP(=O)([O-])OP(=O)([O-])[O-]>>C=C1CCC2C3C1C2(C)CCCC3(C)C,CC(C)=CCC/C(C)=C/CC/C(C)=C/COP(=O)([O-])OP(=O)([O-])[O-]>>C=C1CCC2C3C1C2(C)CCCC3(C)C,False,C15_FPP_like::MARTS_RXN_697ad09519496911
MARTS_RXN_efb5de73536ca75d,CC(C)=CCCC(C)=CCCC(C)=CCOP(=O)([O-])OP(=O)([O-])[O-]>>C=C1CCC2CC1C2(C)CCC=C(C)C,CC(C)=CCC/C(C)=C/CC/C(C)=C/COP(=O)([O-])OP(=O)([O-])[O-]>>C=C1CC[C@H]2C[C@@H]1[C@@]2(C)CCC=C(C)C,True,C15_FPP_like::MARTS_RXN_67805eaea5cd75f4
MARTS_RXN_45be1b4caa766730,CC(C)=CCCC(C)=CCCC(C)=CCOP(=O)([O-])OP(=O)([O-])[O-]>>C=C1CCC2CC3(C)CCC(C)(C)C3C12,CC(C)=CCC/C(C)=C/CC/C(C)=C/COP(=O)([O-])OP(=O)([O-])[O-]>>C=C1CC[C@H]2C[C@]3(C)CCC(C)(C)[C@@H]3[C@@H]12,False,C15_FPP_like::MARTS_RXN_45be1b4caa766730
MARTS_RXN_574cd0378c5f164d,CC(C)=CCCC(C)=CCCC(C)=CCOP(=O)([O-])OP(=O)([O-])[O-]>>C=C1CCC2CC3CC(C)(C)CC3C12C,CC(C)=CCC/C(C)=C/CC/C(C)=C/COP(=O)([O-])OP(=O)([O-])[O-]>>C=C1CC[C@@H]2C[C@H]3CC(C)(C)C[C@H]3[C@]12C,False,C15_FPP_like::MARTS_RXN_574cd0378c5f164d
MARTS_RXN_b0d6adf0f8f25e7b,CC(C)=CCCC(C)=CCCC(C)=CCOP(=O)([O-])OP(=O)([O-])[O-]>>C=C1CCC=C(C)CCC2C1CC2(C)C,CC(C)=CCC/C(C)=C/CC/C(C)=C/COP(=O)([O-])OP(=O)([O-])[O-]>>C=C1CC/C=C(\C)CC[C@H]2[C@H]1CC2(C)C,True,C15_FPP_like::MARTS_RXN_b0d6adf0f8f25e7b
MARTS_RXN_1e265ed0245aab34,CC(C)=CCCC(C)=CCCC(C)=CCOP(=O)([O-])OP(=O)([O-])[O-]>>C=C1CCCC(C)(C)C12CC=C(C)CC2,CC(C)=CCC/C(C)=C/CC/C(C)=C/COP(=O)([O-])OP(=O)([O-])[O-]>>C=C1CCCC(C)(C)[C@]12CC=C(C)CC2,True,C15_FPP_like::MARTS_RXN_1e265ed0245aab34
